SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-91.28773823547364,-91.8614716796875,-90.9331886444092,-91.86860289001464,-90.36125703430176,-91.03392143249512,-88.76077969360351,-89.66141065979004,antiquary
-85.90904473876955,-86.6193896484375,-86.87781173706054,-87.9760124206543,-87.94894827270508,-87.54930078125,-87.28129583740234,-86.63710571289063,ape
-87.44468884277343,-87.63102484130859,-87.04219155883789,-87.48323013305664,-90.6397444458008,-90.8426749572754,-89.09724179077149,-88.99862030029297,apologist
-91.5601163482666,-91.84570031738279,-91.78416651916504,-92.53061303710938,-99.43764408874512,-99.72029373168944,-97.90995219421387,-98.35769288635254,apostate
-90.8326762084961,-90.95770494079588,-91.32603126525879,-91.76846990966796,-94.1728600769043,-94.21234664916992,-92.37558088684082,-92.29303866577149,applicant
-96.44117807006836,-96.59332531738279,-96.99214334106443,-97.21898722839356,-92.63338331604004,-92.58894119262695,-90.12438604736329,-89.78012084960938,appointee
-88.83163963317871,-88.26955505371093,-89.3316545715332,-89.14143650817871,-91.11670245361329,-90.3972120361328,-88.47163018798828,-87.55885490417481,appointment
-95.1933315734863,-95.26709317016602,-94.73809899902344,-95.07860586547852,-97.75136390686035,-97.6761452331543,-96.35461866760254,-96.08068434143068,arbiter
-92.56375886535645,-92.97562068176269,-93.57865809631348,-94.231704498291,-89.74806951904297,-89.55912490844726,-88.51613189697265,-88.17747059631348,archer
-86.5328775177002,-87.01870533752441,-84.38290608215333,-85.1738203125,-92.39121713256836,-92.44835453796387,-90.5507571105957,-90.61222366333008,architect
-94.51350422668457,-95.280441986084,-94.47664678955078,-95.65162852478028,-100.46110035705568,-101.58242683410644,-100.09656285095215,-101.51414848327637,archivist
-84.57430616760254,-85.44519200134279,-85.29064038085937,-86.22925370788575,-87.60910461425782,-87.49554550170899,-85.9030083312988,-85.58690589904784,aristocrat
-95.03200120544432,-95.4577472381592,-96.65027947998048,-97.31062760925293,-93.99967811584473,-94.58145788574218,-93.52322691345215,-94.27344271850586,artificer
-81.40514935302734,-82.65697842407226,-80.38685327148437,-81.93891777038573,-88.00363549804688,-88.45212756347657,-84.71216899108887,-85.18660266113281,artist
-81.55183316040039,-81.88147802734375,-82.30571882629394,-82.88000581359863,-84.95113743591308,-84.3896074371338,-83.79846533203127,-83.23721788024902,ascetic
-92.27716569519043,-92.63737564086914,-92.9323798675537,-93.5572395324707,-98.13642958068847,-97.71711128234864,-95.90408047485352,-95.37049375915527,aspirant
-97.0992536315918,-97.7461982574463,-96.84744792175293,-97.96845135498049,-92.4867777709961,-92.98021520996092,-90.3015207977295,-90.95111270141602,assignee
-88.11961451721191,-88.82664157104492,-89.56658012390136,-90.31146166992187,-88.60527934265137,-88.96930091857911,-87.07004850769043,-86.92879077148437,assistant
-89.61269641113282,-90.1180484008789,-90.52992594909668,-91.53329306030274,-88.08101037597656,-87.33232200622558,-86.27199821472168,-85.33197604370119,associate
-91.05454598999023,-91.3325203857422,-92.73012512207032,-93.38689923095706,-96.31873788452148,-96.99173052978516,-95.62462838745115,-96.64999003601076,asthmatic
-88.60926268005372,-88.80672897338867,-90.50011590576172,-90.9028666381836,-92.03403465270996,-92.3468523864746,-91.25951718139649,-91.23606678771972,astronaut
-83.2485068206787,-85.24976651000976,-81.7670742340088,-84.0044751586914,-88.98893795776367,-88.5325859527588,-85.98743949890137,-85.50770573425292,athlete
-82.83123620605468,-84.36429049682617,-82.33219587707521,-83.7591774749756,-87.5202396850586,-86.77716026306152,-86.77099473571778,-85.97311738586426,attraction
-94.13561897277832,-94.60618522644043,-92.65962408447264,-93.4489308013916,-92.57924128723144,-92.9059499053955,-91.13285876464843,-90.94718365478515,auditor
-84.73448937988282,-85.09106605529786,-83.15820013427734,-83.83425241088867,-91.6213214263916,-92.13201588439941,-89.99625636291503,-90.65830619812012,author
-83.80314883422851,-85.8547737121582,-82.48410321044922,-84.67002674865722,-89.84651237487793,-90.46245356750488,-89.88603572082519,-90.79095922851562,authority
-90.98305775451661,-93.1912317199707,-90.30228108215331,-92.52717120361328,-91.15436715698242,-90.76658302307129,-90.17311003112793,-89.703762008667,automaton
-88.02740237426758,-88.55311798095703,-89.3624923248291,-89.99290956115723,-89.52814884948731,-89.32343449401856,-87.67698347473144,-87.32758613586425,avatar
-81.22231726074219,-82.06741653442383,-82.57583879089357,-83.42213572692872,-86.85933978271484,-86.53005340576172,-85.970498046875,-85.49620137023926,baby
-83.49720208740234,-86.43068571472168,-81.33643466186524,-83.76849264526369,-87.24343757629394,-87.63022506713867,-86.12903622436524,-87.01919020080567,balance
-80.58854117584228,-81.88154189300538,-79.59064331054688,-81.24861183166504,-88.68767541503907,-89.19969772338867,-86.46081098937988,-86.59249252319336,banker
-82.30070962524414,-82.49980085754396,-83.02684321594238,-83.46827857971192,-89.12861796569824,-89.3148178100586,-87.58194911193847,-87.25948239135742,barbarian
-87.85881678771973,-87.84101824951172,-87.81440800476074,-87.95404734802246,-92.5458995361328,-92.78517033386231,-91.57082427978516,-91.8303029174805,bather
-88.58000793457032,-88.58261573791503,-89.56828651428222,-90.0958862609863,-88.64738832092286,-88.1978320465088,-86.87651924133301,-86.4380456237793,bearer
-84.42648927307128,-85.022038772583,-84.49057446289062,-85.40730773925782,-87.93768060302735,-87.07421569824218,-86.6068715209961,-85.71241587829591,beast
-93.05076164245605,-93.18456163024902,-93.23613578796386,-93.81888903808594,-97.53838627624512,-97.83088250732422,-96.36211174011231,-96.39699143981932,beater
-89.43985949707032,-89.80952018737793,-90.27147677612305,-90.8661084136963,-92.51168217468262,-92.73657823181152,-91.33168850708007,-91.78485816955566,beginner
-93.15832208251952,-93.66494291687012,-90.76394091796877,-91.37524151611328,-89.41797793579101,-89.53383148193359,-88.01451194763183,-88.3966332397461,behemoth
-86.80268830871582,-87.16927180480957,-86.57041549682617,-87.31559834289551,-88.06570425415039,-88.40178678894043,-86.95054441833496,-87.6318676147461,beholder
-85.78758055114746,-85.69189401245117,-86.80723628234863,-87.51773970031738,-84.51989408874513,-83.44821887207031,-82.61375408935547,-81.45760739135744,being
-87.36828198242188,-88.11871774291994,-87.0099694519043,-87.94694303894043,-83.87102821350099,-84.3951587524414,-82.98725314331055,-83.50806854248047,believer
-91.02441917419434,-91.84740188598632,-90.65194566345215,-91.61437673950195,-96.0198627319336,-96.6404623260498,-94.11536268615723,-94.62091693115234,belligerent
-87.68019383239746,-88.1735343170166,-87.68180964660644,-88.56427389526367,-82.25436511230468,-82.50554020690917,-81.2896601715088,-81.69683264160156,beloved
-89.42601371765137,-90.25713818359377,-87.85638011169434,-88.93482028198244,-92.661087890625,-93.01369282531738,-90.62178466796877,-90.94202133178709,benefactor
-97.04743493652344,-96.98622982788086,-96.67997328186036,-96.91947692871094,-102.45165173339844,-102.12912953186036,-99.86895094299317,-99.60633003234864,bidder
-88.24052331542968,-89.02119958496094,-89.42939862060547,-90.393595413208,-96.61966287231444,-96.32118202209473,-94.17115264892578,-93.65937934875488,billionaire
-91.05978318786622,-91.48180520629884,-89.42614616394043,-90.15652519226074,-90.87340644836426,-91.25547634887695,-88.04249560546873,-88.1787212524414,biologist
-90.9624395904541,-90.93386308288574,-91.78756907653809,-91.92167234802244,-99.36383349609378,-99.57419757080078,-97.83758485412598,-98.15371075439455,bisexual
-90.98969844055176,-90.97223034667971,-91.91445359802246,-92.21450065612792,-92.09626368713378,-91.44856381225586,-91.0988738861084,-90.6374955291748,biter
-96.7902062072754,-97.0635005645752,-95.9249046020508,-96.67602519226074,-92.66364231872559,-92.76282263183592,-90.83144090270996,-90.60361112976074,bleacher
-93.50778411865234,-94.37075387573242,-93.84523959350588,-94.98960760498045,-103.08379257202148,-103.9854383087158,-102.0112222442627,-102.8498224029541,blogger
-85.71915576171875,-85.96510292053223,-87.18761116027832,-87.62363395690917,-87.25363981628418,-86.51751048278808,-86.25707237243653,-85.43259466552735,blonde
-97.7331235961914,-98.13192860412596,-97.95079084777832,-98.60498152160645,-100.89445960998535,-101.42085060119629,-100.34446524047851,-101.0241067199707,boater
-89.3093144378662,-89.94922019958496,-90.20841380310058,-91.10742269897459,-94.4954696044922,-94.38857205200195,-93.54020901489258,-93.14408241271973,boatman
-82.39622691345215,-84.77829751586914,-81.58217611694336,-83.81149694824221,-85.8809130859375,-85.18159078979492,-83.74275138854979,-82.98170651245117,body
-90.33386622619629,-90.84656791687011,-90.40337727355957,-91.60531271362305,-102.68969242858887,-103.14441905212402,-102.35587884521485,-102.87559596252441,bodybuilder
-87.31914724731445,-87.82542248535157,-87.02717385864258,-87.55534548950196,-90.96166818237305,-90.55523059082032,-88.5624094543457,-88.03830755615235,bomber
-88.57501515197754,-88.89716343688964,-88.39034530639648,-89.24961486816406,-92.00112673950196,-91.7058837890625,-91.0197372894287,-90.54477919006348,bondsman
-92.72482569885254,-92.90443225097657,-92.81592167663574,-93.05419357299805,-85.34363909912109,-84.95301527404786,-85.07771855163573,-84.50568782043456,boob
-90.72983311462404,-91.69631991577148,-90.6378405456543,-92.07521824645995,-98.4521580657959,-99.55104005432129,-96.96752223205566,-98.34127241516113,bookmaker
-93.99290049743652,-94.26115411376955,-95.36136839294434,-95.9441942138672,-98.28655947875977,-98.34623268127442,-97.73261685180664,-97.83045222473145,boomer
-86.83296495056152,-87.3130498046875,-87.45508137512208,-87.96870335388184,-96.08029954528809,-95.24574725341795,-94.06061930847169,-93.19306748962404,booster
-85.68182286071776,-86.97332527160644,-84.88752278137206,-86.56804153442383,-87.63860514831543,-87.32318414306641,-84.90706939697266,-84.48471070861817,boss
-91.35749865722656,-91.50723577880859,-91.70319035339355,-92.215581451416,-94.7240281829834,-94.09544790649414,-93.3163856201172,-92.57886752319335,bowman
-86.31591191101074,-86.53073735046387,-87.74188468933106,-88.20763945007324,-90.61548390197754,-90.8533803100586,-88.62795262145995,-88.60129713439942,boxer
-81.78762449645996,-81.7845771331787,-82.98646107482911,-83.06523637390137,-84.87009774780273,-84.95789375305176,-83.01957373046875,-82.66085009765625,boy
-85.44815809631349,-87.73382287597656,-85.67222767639159,-88.21389297485352,-90.93770967102051,-90.98342735290527,-89.08926196289063,-88.54470457458496,boyfriend
-89.12932734680176,-89.13185528564453,-89.5343603363037,-89.91636563110352,-94.3711351928711,-94.483517578125,-92.90589183044432,-92.85362559509278,brawler
-96.98856478881837,-97.3700853729248,-94.51772622680664,-95.26259515380859,-99.40353662109376,-100.24688969421386,-97.4727914733887,-98.27591091918946,broadcaster
-83.58888943481445,-84.52879498291016,-83.34068440246583,-84.54160400390623,-81.61843975830078,-82.09903509521484,-80.33782481384276,-80.86541593933106,brother
-91.17443392944335,-91.56863348388671,-93.13460038757324,-93.59286152648926,-89.14458581542969,-88.94021463012696,-87.56434481811523,-87.01890748596192,brunette
-97.63621557617188,-98.21209983825683,-97.92341993713379,-98.83837670898436,-91.90392800903321,-91.58236245727541,-91.49877165222168,-91.09022888183594,brute
-92.05614869689941,-92.44486476135252,-93.61460456848144,-94.2273669128418,-91.82927711486816,-91.58257629394531,-89.08172102355957,-88.384837890625,buddy
-86.24155647277831,-87.41272418212891,-85.34607440185547,-86.45008685302734,-96.76258532714844,-96.88060125732422,-95.73811935424804,-95.47413508605958,buff
-90.80118643188476,-91.78633175659179,-90.22717230224607,-91.30944871520997,-92.27759532165527,-93.55723435974122,-89.71325007629395,-90.69755841064452,builder
-81.93609841918945,-84.52801550292969,-82.46629370117188,-85.11815705871581,-85.19055238342284,-84.70270153808593,-83.54650312805175,-83.07379635620117,bull
-89.65874058532715,-90.00140832519531,-90.65927487182616,-91.26460539245605,-96.65657708740234,-97.04419981384277,-97.29381629943848,-98.02366343688965,bullfighter
-93.08873773193359,-93.75764401245115,-92.71979669189452,-93.59473344421387,-94.31689868164062,-93.87658839416504,-93.46950247192385,-92.75592565917968,bum
-94.18361000061036,-94.86799896240234,-93.8851197052002,-94.6842357788086,-95.63614654541016,-95.24582336425782,-92.50730236816406,-91.91562791442871,businessperson
-93.43007495117187,-93.75964404296873,-93.02018962097168,-93.99428219604492,-93.45659671020508,-93.79154008483887,-92.7796667022705,-93.60362429809572,busker
-96.71297358703613,-96.81269120788576,-95.83971974182128,-96.42419938659668,-94.00900114440918,-93.9386535949707,-92.7282886047363,-93.21771224975586,buster
-88.26946810913086,-89.29553092956543,-89.74339596557617,-90.84530285644531,-92.61560385131835,-92.66114674377441,-90.19747830200195,-90.00775532531738,caliph
-91.6057618560791,-92.47067956542969,-91.51508695983887,-92.89139521789551,-98.58308995056153,-99.17514324951172,-97.02122883605956,-97.32420997619629,caller
-82.90904971313476,-84.40455377197266,-82.07902612304687,-84.17268533325195,-87.17864685058593,-86.44725546264648,-84.68609651184082,-83.93512631225586,candidate
-88.61494549560547,-89.32642539978028,-88.11230934143066,-89.02530741882325,-94.71076985168457,-94.88725123596191,-92.74710388183594,-92.6272547454834,capitalist
-84.61632182312013,-85.09396095275879,-85.19615022277831,-85.94137408447266,-89.74098922729492,-89.81209059143066,-87.26495153808594,-87.16769152832032,captain
-82.52428259277343,-82.7172957611084,-83.26262387084961,-83.75388929748536,-87.26050999450683,-86.15457962036133,-85.79621534729004,-84.73593507385254,captive
-91.3507638092041,-91.13536340332031,-91.57503022766113,-91.69488500976564,-92.32140278625488,-92.51547232055664,-90.88798205566408,-91.08146411132813,captor
-86.45152784729004,-86.96220176696778,-86.87253131103516,-87.55349908447266,-89.90052639770508,-90.17082275390624,-89.12272102355956,-89.34166603088379,caregiver
-86.55218965148926,-86.98666777038574,-87.04957054138184,-87.8693295135498,-88.17336477661131,-87.57684614562989,-86.20876898193359,-85.44094459533693,carrier
-91.2774284362793,-91.81507116699218,-91.42239416503908,-92.22533213806152,-95.00052615356444,-95.68969302368164,-93.82061012268066,-94.39584675598145,cashier
-84.30515237426758,-84.76431373596192,-85.07073390197753,-85.85579553222657,-91.01827449035645,-91.36281114196777,-90.25797305297851,-90.57525402832032,castaway
-93.23615992736816,-94.12103813171387,-93.90465034484863,-95.08653887939451,-93.10208158874512,-93.70593171691894,-92.19227899169924,-92.94403709411621,caster
-94.8155639190674,-95.3302035369873,-94.2067624206543,-95.17277087402344,-96.41600128173827,-95.85361291503908,-95.56765287780762,-95.19760942077637,catalyst
-86.2160933227539,-88.00195828247071,-85.82785267639159,-87.8867762298584,-88.31244270324707,-87.2767685546875,-87.99480545043946,-86.83658493041992,category
-88.11674938964843,-88.13870495605468,-89.91147761535645,-90.23944953918458,-91.0275203552246,-91.0594150390625,-90.74318586730956,-90.7831381072998,caveman
-95.11616496276855,-95.31132389831544,-94.5234360961914,-94.93349269104004,-94.02472808837892,-94.4561275024414,-93.482869430542,-94.36170170593262,celebrant
-91.9382017059326,-92.50524281311036,-91.41691738891602,-92.52969132995605,-90.1378637390137,-90.6622957763672,-89.0045033416748,-89.70572492980958,censor
-96.50646376037598,-97.17100309753418,-96.21691075134278,-97.09996049499512,-94.34625288391113,-94.88614431762696,-93.08941313171387,-93.47515658569336,centrist
-88.8404038696289,-89.37108348083495,-89.50566545104981,-90.12563775634766,-95.9051220703125,-96.4670453491211,-95.1151255493164,-95.74521856689455,centurion
-86.75447247314453,-88.50127691650391,-86.63856625366209,-88.62687232971192,-89.6093560180664,-89.18068209838867,-87.75072546386718,-87.3285883178711,challenger
-89.0209136352539,-90.4382288208008,-89.19192065429688,-90.80009359741213,-95.556405670166,-95.17071424865722,-93.86901208496094,-93.54349192810058,chameleon
-88.30065887451174,-88.75901606750489,-87.95932485961914,-88.44257066345214,-89.38248428344727,-89.04260200500488,-87.69279319763183,-87.52667845153809,champion
-94.09450112915042,-94.48582637023924,-93.96718356323242,-94.56394367980957,-100.8079916229248,-101.20490081787108,-99.60744854736328,-100.29428825378416,changer
-95.19585675048828,-95.62509330749512,-96.60696728515623,-97.25510122680664,-93.20500425720215,-93.19622091674805,-92.56834262084959,-92.31938342285156,chap
-79.09037511444092,-80.0892236404419,-80.18420292663575,-81.4318151550293,-81.29234115600586,-80.47588048553467,-79.65811125183106,-78.5765852279663,character
-90.50184930419924,-90.66986010742187,-92.34361163330078,-92.69407702636718,-91.84544859313965,-92.30599153137207,-91.72971334838869,-92.07858026123048,charmer
-86.04279223632813,-86.85777200317385,-85.92004246520996,-86.96869131469727,-89.21336225891113,-88.60382130432129,-87.31907777404786,-86.53096527099609,cheerleader
-88.07321548461914,-88.19666967773438,-88.74547644042968,-89.22225219726562,-88.03914340209961,-88.2231778717041,-86.1934977874756,-86.34807633972169,chemist
-85.21372738647463,-86.41588623046873,-85.48797697448731,-86.90373620605469,-86.1284465637207,-85.39140196228027,-85.81439294433594,-85.13647280883791,chicken
-86.9053030395508,-87.73033306884766,-88.0777247467041,-88.77952737426756,-90.72628936767578,-91.19108413696287,-88.24047250366209,-88.71122952270508,chief
-84.3512478790283,-85.39941239929199,-85.67076399230956,-87.12964868164063,-90.04027084350588,-89.93241482543945,-87.36000984191895,-86.91592912292481,chieftain
-79.43395937347412,-80.09036943817141,-80.4615768737793,-81.11176452636718,-80.18640314483642,-79.89771887207031,-77.90210533142091,-77.61785289764404,child
-87.52686671447753,-88.41504444885254,-86.21867752075195,-87.22129216003418,-94.83880393981934,-95.6478960723877,-91.8528839416504,-92.30913330078127,choreographer
-91.05526358032226,-91.62878811645508,-90.87930101013184,-91.88420437622072,-93.20111625671387,-93.17632632446288,-91.32803364562989,-91.35392683410645,chum
-87.36276332092285,-88.26849333190918,-87.41785441589356,-88.64520886230468,-94.60741423034668,-95.61273902893066,-94.00037937927246,-95.20822058105469,churchgoer
-85.39208740234375,-86.05643508911133,-87.14882458496093,-88.05325192260742,-86.05241062927246,-86.39801831054687,-85.08396296691896,-84.77254588317871,citizen
-87.99136235046387,-87.88562156677246,-87.762795211792,-88.12924394226074,-89.41445683288575,-89.03706201171875,-87.56778910827637,-87.29071788024902,claimant
-82.21119622802735,-84.14783486938477,-80.19202403259277,-81.7328917388916,-86.59712788391113,-85.73973362731934,-85.23621916198731,-84.37482460021971,class
-83.56665603637695,-84.73232206726074,-82.55889106750489,-84.18311212158203,-86.74052624511718,-86.74125329589843,-85.09760020446777,-84.4114739227295,classmate
-83.93107630920409,-85.01890426635742,-84.15095730590821,-85.55436683654786,-89.12331327819824,-88.91250064086914,-86.46336407470703,-86.14722497558594,client
-96.643248336792,-97.32909846496582,-96.89719424438476,-98.01309489440918,-99.35905661010742,-100.01240161132813,-98.57014196777344,-99.80892921447754,climatologist
-86.63703756713869,-87.48482302856445,-87.24764874267578,-88.2556650390625,-90.76675518798828,-89.59731614685059,-88.34568692016602,-87.22452532958984,clone
-86.77342578125,-87.33473095703125,-86.68730238342285,-87.72931465148926,-91.14934800720215,-90.79435539245605,-90.18446374511718,-89.76461070251464,closer
-98.97816879272459,-98.99651760864258,-97.78903997802736,-98.14665600585936,-95.3497536315918,-95.94253965759277,-94.89539065551756,-95.6140964050293,coder
-90.9203966217041,-91.69531811523436,-90.77338375854492,-91.78889100646973,-90.31195198059082,-90.94571005249023,-89.29939004516602,-90.05565046691895,collector
-93.3366028289795,-93.85220039367675,-92.95195324707029,-93.57559858703613,-91.90476510620115,-91.98767512512207,-89.91093481445313,-89.88537294006348,combatant
-98.70504428100584,-98.7861181640625,-98.36569955444335,-98.6246727142334,-100.02406375122072,-100.28151957702637,-99.27629171752928,-99.48260276794434,comer
-90.04192015075684,-90.91368173217774,-87.83887358093261,-89.06205004882813,-91.32908531188964,-92.0321988067627,-88.72198069763184,-89.14416876220703,commander
-90.69998762512208,-91.48468048095701,-90.50633103942872,-91.59294946289064,-92.7134516296387,-93.43065884399414,-90.7841262512207,-91.49089021301269,commentator
-83.78389070129394,-84.25702362060547,-84.12941358947755,-84.73935806274416,-88.30466529846191,-88.52998420715332,-87.87350309753418,-88.07257301330566,commoner
-92.01820928955078,-93.98534077453613,-91.13784407043457,-93.3922954559326,-94.10793597412108,-93.92194036865234,-92.53353228759764,-92.24916770935059,communicator
-87.49962606811523,-87.86500527954101,-87.71395222473144,-88.35831959533691,-84.63857357788086,-83.57545895385742,-83.59652854919433,-82.70155696105957,companion
-85.98105926513672,-86.38259452819824,-86.77465376281738,-87.42300511169434,-91.55550503540042,-91.82098878479005,-89.98446081542968,-90.00522735595703,compatriot
-88.56070916748047,-90.89473847961426,-86.69139700317383,-89.17986354064941,-93.6486021270752,-92.76928770446777,-92.18451907348631,-91.2727075653076,competition
-87.10044792175293,-88.23621765136718,-85.59097814941406,-87.42223335266114,-90.29699630737305,-90.1338490600586,-86.95988246154785,-86.6522197265625,competitor
