ss,pp,sent,s_freq,p_freq,freq
2.44140518800004,5.005808919999957,progressive,225347,36828,262175
3.6094521639999044,5.073856049999932,prokaryote,139,639,778
3.9012015960000426,5.574846460000202,propagandist,3413,4275,7688
3.92959044200002,4.986693488000114,propagator,445,362,807
4.391227694000108,4.974166362000034,prophet,63528,13896,77424
4.186477695999983,5.0323688460000255,proponent,18988,48141,67129
3.614665296000112,4.46342789800002,prospect,172517,108779,281296
4.567507074000034,4.911049983999959,protagonist,34384,12718,47102
2.8324783520000096,4.728123685999982,protectionist,8002,387,8389
4.088990058000078,5.073402297999877,protester,24545,230790,255335
4.3769377160001355,4.589803115999928,publicist,7827,1620,9447
4.121028528000011,4.798911921999917,pugilist,604,199,803
3.664854064000167,4.317822015999937,puller,1055,424,1479
4.218995577999962,4.558624099999982,punter,7839,4391,12230
4.138677463999933,5.1288886700000305,pupil,14328,30410,44738
4.105620173999938,4.656402001999972,pursuer,774,1324,2098
3.8135783439999003,4.6245339959999825,pussycat,921,366,1287
2.7758411479999836,4.85478403600014,pygmy,3611,1081,4692
3.1113446379999345,3.991559888000147,qualifier,22921,16741,39662
4.24730315999993,4.800296623999969,quarryman,47,194,241
4.284920749999905,4.739212782000031,queen,166245,44241,210486
2.565769457999977,5.219798307999959,radical,223315,20367,243682
2.815293940000039,4.579419111999869,rafter,766,3559,4325
3.611979763999983,4.812146443999964,rat,46030,57252,103282
4.058889321999779,4.794620056000085,rationalist,3321,1348,4669
3.469394129999955,4.7452537679999125,raver,552,763,1315
4.613783674000011,4.4857870620000995,reader,147724,242637,390361
4.079226220000038,4.9804416799999345,realist,6623,2829,9452
4.228637688000099,4.489351235999976,receiver,134662,52650,187312
4.357821427999838,5.1488064460000516,recipient,42592,44845,87437
3.6794919020000663,4.208363366000057,rectifier,838,211,1049
3.738697339999945,5.0687998020001785,recusant,74,45,119
2.432406267999987,4.080031259999998,referral,17288,8921,26209
4.207044447999898,5.11495193800009,reformer,4929,12259,17188
3.0371283720000193,4.9492967960001195,reformist,9514,2543,12057
4.152370972000085,4.581180911999972,regent,9097,9268,18365
4.400384611999904,4.481086334000061,registrant,2429,2355,4784
2.029378075999972,4.8112413420000735,regular,549196,11849,561045
2.194538010000052,4.775232236000022,relative,254163,84651,338814
2.4143149239999957,3.9327930340000847,relict,508,111,619
3.585562410000101,4.7203155159999355,renegade,10140,4109,14249
3.4501175120000553,4.40149196999986,repeater,2657,1060,3717
2.5414520379999743,4.742743429999997,replacement,143318,15227,158545
4.663158143999901,4.801272306000001,reporter,211728,263164,474892
4.036594506000128,4.7772944879999955,representative,228263,198721,426984
4.319067023999914,4.97654315399997,rescuer,1864,12757,14621
4.291267289999944,5.036610285999956,researcher,112724,586536,699260
3.890622030000017,4.946945737999947,resident,168263,452813,621076
4.034527602000104,4.905459082000142,resister,418,1559,1977
4.247632955999947,4.845252086000059,respondent,10520,91738,102258
3.373688877999953,4.622002222000063,retainer,2601,1285,3886
4.062158119999964,4.5585592000000545,revenant,3238,576,3814
2.777794875999888,5.203257429999908,revolutionary,152328,14010,166338
3.2772907599999783,5.149113494000055,revolutionist,354,428,782
4.377189386000154,4.96950953000006,rider,59330,89015,148345
3.9091044059999476,4.290882209999893,ringer,3878,796,4674
3.41349871999995,4.546520337999972,riser,2631,1671,4302
2.880781827999904,4.568734942000027,rival,145754,80130,225884
3.3602418259999425,4.839978364000061,rock,405818,77990,483808
3.6707601539998436,4.784537830000076,romanticist,156,55,211
3.0403607340000463,4.412406986000022,rounder,4276,1024,5300
4.468748729999888,4.844064232000022,ruler,29619,28332,57951
4.289558515999978,4.741611545999845,runner,56065,44130,100195
3.384065958000022,4.729691819999971,runt,1168,220,1388
4.253574808000053,4.911978324000053,sacrificer,48,23,71
4.28739733200004,4.854250078000085,saint,91005,82850,173855
3.9222129600000457,4.914571577999993,salvager,183,249,432
3.6321128260000677,4.625033125999998,salvor,110,90,200
3.570206536000086,5.038344502000136,satellite,155698,48295,203993
3.47222028399986,4.416493923999965,saver,5048,6053,11101
3.140716938000004,4.685682426000042,scab,1708,1427,3135
3.4915508479999673,5.07569589799995,scalawag,102,157,259
4.324649012000059,4.901612900000131,schemer,957,592,1549
4.218139454000024,4.731933035999951,scholar,98726,92386,191112
4.074504817999873,4.441414248000079,schoolfriend,141,109,250
4.3330017140000265,4.555561250000068,schoolmate,794,1297,2091
4.2550175120000375,5.096088747999993,scientist,137342,480352,617694
3.771349696000158,4.446550577999865,scorpion,9151,4417,13568
3.9051662200000266,4.553587089999951,scout,58697,49365,108062
3.929304907999999,4.2759503939999846,screamer,1129,447,1576
3.3382893399999674,4.264074119999982,scrubber,735,659,1394
4.000449374000098,4.73453947999991,searcher,1362,4092,5454
2.8104895900001594,4.642689207999865,secessionist,3825,1180,5005
3.151497436000014,5.291095504000133,secularist,2688,3366,6054
4.3962862419999595,4.751582825999925,seeker,14349,43675,58024
3.7734553400001403,3.898222588000131,seer,5043,1303,6346
3.7863305559999603,5.044087181999998,self,194672,7631,202303
3.3091983740001254,4.505953856000069,senior,697277,38826,736103
2.7613815519999463,4.769729655999981,separatist,23189,19388,42577
4.197604227999932,4.931310873999969,servant,28622,36695,65317
3.657545820000088,4.225468418000084,shaker,6143,2982,9125
3.9984089480000193,4.737636495999993,shark,59423,53805,113228
3.9891958240000207,4.577728252000085,shipowner,154,324,478
4.254173251999958,4.529128691999887,shooter,74637,28729,103366
4.307006048000019,4.112753046000073,showman,2326,253,2579
2.988070010000122,4.96124256600001,sibling,15055,32713,47768
4.250431205999988,4.417484118000068,signaller,198,145,343
3.6352305380001297,5.088755634000009,signatory,6274,11312,17586
4.074051166000032,4.601778179999933,signer,2372,3843,6215
4.168356518000046,4.724095561999917,sitter,2794,1094,3888
3.8896498699999356,5.19766450800001,slave,77530,57420,134950
3.8947067160000515,4.712188257999934,slinger,671,410,1081
3.955556351999931,4.529208627999971,smith,384577,4840,389417
4.2399619819998335,4.710094311999967,snake,53335,22641,75976
4.138798670000035,4.723117889999905,snowboarder,1465,1328,2793
3.4893571600000755,4.388432627999961,source,890627,469592,1360219
4.275583921999996,4.8025879300000085,southpaw,3860,562,4422
4.100064607999947,4.58021428800005,spaceman,880,507,1387
3.5177812119999032,4.010252323999914,spade,5482,3970,9452
3.4910148120000315,4.401431568000092,spearhead,6754,1048,7802
3.587704451999933,4.718717293999973,specialist,80426,36213,116639
3.2061424720000247,3.8648861340000664,specifier,832,467,1299
4.094358998000011,4.783902514000026,spectator,16339,21772,38111
3.876904497999945,4.674624756000007,speculator,1487,9186,10673
4.422608992000093,4.845536558000035,sphinx,5208,516,5724
3.5297482679999277,4.19633346399992,splitter,4739,775,5514
2.8519882279999464,3.9289025399999815,spoiler,30630,20296,50926
3.714034773999849,4.519302916000008,sponsor,65597,48205,113802
3.759505694000147,2.500440767999926,sport,216777,541162,757939
4.014961606000021,4.221563918000022,spotter,2500,1804,4304
4.208937634000087,4.813389501999957,spouse,28673,17571,46244
3.4858747840000532,4.878474406000024,star,832762,308789,1141551
3.2851829019999528,4.338837145999932,starter,85343,36256,121599
3.9396427060000505,4.642140056000066,stooge,1785,3452,5237
4.618542789999992,5.010771942000055,stranger,68755,41913,110668
3.5969586680000702,4.944547859999986,strikebreaker,49,459,508
4.470480300000084,4.911012297999974,striker,69432,18984,88416
3.709964710000037,4.6147786600000344,stringer,5289,610,5899
4.038892839999896,4.77150384200003,stripper,4903,3000,7903
3.980092077999977,5.185207320000018,student,633815,1072692,1706507
3.9555058519999946,4.689397631999924,subject,536422,145054,681476
3.2908446519999046,4.783738179999986,substitute,66352,11268,77620
3.0934965079999586,4.7513778760002054,successor,51431,9675,61106
4.427304183999844,4.803666473999954,sufferer,2950,9269,12219
3.7262841740000425,4.97706642,suffragist,554,679,1233
3.2179714739999596,4.548946122000089,superior,142577,11679,154256
3.8338122980000833,4.647975218000099,superman,53936,631,54567
2.6877181760001037,4.739351734000074,supernumerary,526,36,562
4.41847229199999,5.033956476000014,supplicant,541,424,965
3.9655562559998856,4.536370470000001,supporter,87759,395558,483317
3.3514263940001285,4.58594606400009,suppressor,3720,1854,5574
3.2760365820000743,5.160807240000189,supremacist,28433,16498,44931
3.9606660119999546,4.702930679999959,surveyor,4009,2572,6581
3.3257411259999543,4.635253823999946,survivalist,2191,786,2977
4.325061238000046,5.096088062000057,survivor,47669,77634,125303
4.338948409999965,4.694648515999994,suspect,265635,114292,379927
4.134565380000062,4.71700356799991,swimmer,8628,9263,17891
4.105620848000022,4.553502573999836,swordsman,2783,782,3565
4.091770768000082,5.0662790879997885,sympathizer,2118,6120,8238
3.1986574339999265,4.997528936000158,syndicalist,1840,683,2523
4.342185425999958,4.591002045999936,tactician,2485,597,3082
3.9114239300000833,4.611493119999992,tapper,10213,288,10501
4.479843147999965,4.910649776000042,technician,18692,18233,36925
4.203334711999958,5.404647697999977,technocrat,1427,2899,4326
4.335104331999915,5.0595150699999465,technologist,3736,4906,8642
4.278299317999966,4.701192739999968,teen,102085,67591,169676
4.776254077999866,5.0427621179998425,teenager,65603,60055,125658
4.070870590000077,5.029297296000031,teetotaler,257,154,411
3.5569692780000395,4.787156062000001,terrorist,295416,128203,423619
4.40722664600009,5.00410120599993,theoretician,771,1015,1786
4.224896274000045,5.039717470000099,theorist,12554,21680,34234
4.679300113999979,4.860537288000145,therapist,22777,12271,35048
4.436983668000003,5.050174177999963,thinker,10763,24490,35253
4.015378842000018,4.371036799999935,thrower,3746,1729,5475
4.080028044000024,4.8845649979999095,tiger,63185,68687,131872
3.37020708,4.4945826460001115,tinker,12559,896,13455
3.9238061140001435,4.32622967599999,tool,328637,374721,703358
3.246033357999984,4.1194099160000235,topper,2650,1031,3681
3.8519634379999843,4.823749778000071,torchbearer,582,392,974
3.593955797999989,4.927299467999944,tourist,69399,74148,143547
4.023465593999909,5.231642295999997,townsman,112,234,346
4.1950679760000185,4.482554585999964,trainer,37221,22594,59815
2.8801393680001013,4.3356244419999825,transfer,291347,51871,343218
3.569361036000096,4.988732165999885,transvestite,1334,528,1862
4.33275930000012,5.003770555999978,traveler,13161,39453,52614
4.555520822000027,5.147619553999924,traveller,8445,18084,26529
4.174561050000108,5.010797068000038,trespasser,779,1158,1937
3.515386606000014,4.797424264000107,trimmer,1631,588,2219
4.41306872199992,5.221092385999874,troublemaker,1592,2295,3887
4.490839516000037,4.833840334000129,trustee,14256,22130,36386
3.7335404000000025,3.527777057999927,turner,65756,643,66399
1.3604204459999707,4.788977661999986,twin,110730,48276,159006
4.611452084000007,5.082418156000102,unbeliever,630,2403,3033
2.963883800000069,4.8194719500000645,unionist,11967,7396,19363
4.536957596000036,4.419181371999997,user,607411,799952,1407363
4.286139544000065,4.894969997999915,vacationer,148,1255,1403
3.6395135120001143,4.705785588000019,vassal,3515,2024,5539
3.8386875760000336,4.595470545999916,veteran,213943,170551,384494
4.084583273999961,4.859168188000034,victim,271100,366143,637243
4.121543569999886,4.895506806000007,victor,66979,3566,70545
4.371354557999993,4.4690325799999115,viewer,44091,140540,184631
4.291394009999976,4.746687968000025,villain,42564,27904,70468
4.051213741999952,4.7949496720000155,visitor,41692,162009,203701
3.832301058000077,5.154117148000083,volunteer,97390,115630,213020
4.636913959999951,5.145236385999958,voyager,16471,1146,17617
3.9465734559999888,4.4025528640000715,walker,133753,9551,143304
4.594149574000191,4.859172670000035,wanderer,2932,9060,11992
4.099896002000008,5.057806785999972,warmonger,1082,1394,2476
4.238436059999991,4.950964623999951,warrior,61742,100220,161962
3.2982723160000376,4.0983159539999505,washer,4666,2466,7132
3.4893088800000456,4.31880964600002,wasp,9809,7184,16993
3.848998182000024,4.484617409999949,watcher,5626,14120,19746
4.267890830000013,4.748356066000028,waterman,1756,370,2126
2.902627530000018,4.812078510000148,waver,2382,854,3236
4.116579341999945,4.6646844979999,westerner,1642,11961,13603
3.9841301639999074,5.027249048000044,whale,50883,37849,88732
4.334347086000015,4.58933491400002,winner,192575,95521,288096
3.329018991999959,4.339492115999903,wiper,2178,1507,3685
3.960988806000067,4.544753676000056,witch,50698,13796,64494
3.7381049440000425,4.72165451399988,witness,166055,123495,289550
4.319302523999923,4.398028647999936,wizard,40268,50075,90343
4.392141371999969,4.8866095699998695,woman,942412,1843952,2786364
4.232418177999968,5.171364800000028,worker,175313,755287,930600
4.3886611619997495,4.864799636000015,workmate,215,672,887
4.389166054000064,5.010623993999928,worshiper,638,3727,4365
4.219122924000018,5.11641107400002,worshipper,1261,7898,9159
4.46480245199988,4.9594610639999885,wrestler,20026,15836,35862
4.611094346000044,4.949956740000083,writer,293224,186923,480147
4.088477457999915,5.07104318199994,wrongdoer,402,1190,1592
4.614328532000002,5.014943426000023,youngster,16268,25665,41933
3.6810547659999955,5.043420077999897,youth,277574,28938,306512
3.9929491680001092,4.971525667999899,zealot,4735,7341,12076
3.3469573480001316,5.107238192000011,zombie,67293,36298,103591
3.8439820100000333,4.7200853960000515,zooid,52,119,171
