SG_SG,SG_PL,PL_SG,PL_PL,sent
-36.05627526400001,-38.98760029400004,-37.94844758999994,-35.04484547999999,insurgent
-35.33431893999997,-37.09371573200002,-38.107140525999995,-34.247402264,intellectual
-35.086829168000065,-37.66590626000007,-39.53874347999989,-36.38078494,interloper
-40.809557763999955,-42.770576740000045,-41.78139536800004,-38.261433552000014,internationalist
-34.23584585999998,-36.909393181999995,-36.31287614999998,-33.534508389999964,investigator
-34.478304149999936,-36.98605348200001,-37.37396190599996,-33.63109798600002,investor
-35.30822106999997,-38.09712227000009,-37.55485426999999,-34.00970800800003,islander
-39.63245073799997,-41.99867613199996,-41.02029221400004,-37.641515416000026,isolationist
-31.397799416000034,-34.43093327400004,-34.482945108,-31.657232260000047,judge
-35.93102617399997,-39.692214407999984,-39.21568667799996,-36.090947236,jurist
-35.625297515999996,-38.303140708000015,-39.98563806000001,-36.36533218200002,juvenile
-30.505176583999987,-34.05051268199999,-34.030072117999936,-30.39512136799994,kid
-35.364556996,-38.045845834000026,-36.84606628800003,-34.783097925999996,kidnapper
-31.082047541999998,-34.37945557199999,-36.59493228,-33.14498915000001,killer
-39.28975095200009,-40.638932956,-39.49957987599992,-37.167526724000005,knocker
-37.47506792600001,-41.19855776199997,-43.67356001399997,-40.67516681200001,lawgiver
-34.96865918600005,-39.144552327999975,-37.57617398399995,-34.43799107600001,lawmaker
-39.37078254599995,-40.40236847600012,-42.30033599399992,-38.938126103999984,layperson
-31.058865726000022,-34.60589002799998,-35.590472495999954,-31.90000936800003,leader
-37.16970185799999,-39.02839464600002,-37.723668529999955,-34.942221944,leech
-35.56614928000001,-40.421616216000025,-39.49068088799999,-36.97228958799995,lefty
-35.35418009000001,-36.742174206,-36.65544230999996,-33.27302203199993,liberal
-36.133471536,-39.153527921999995,-38.76865833200008,-35.471487746000044,libertarian
-36.631431651999975,-40.64129128000004,-40.64248457799995,-37.02262584200007,libertine
-36.368342728000016,-39.805743869999866,-39.63563685800003,-36.58130202600004,linguist
-32.46290322000005,-35.69641084599999,-36.54721935400005,-33.23242436600005,lion
-40.235268357999956,-42.967020497999975,-42.33048596800007,-39.06860456999994,liquidator
-34.026584742000075,-34.722495737999985,-37.07960092399993,-33.790353314000036,listener
