SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-57.77930639199997,-59.85148046199997,-59.93260463199996,-59.509230113999976,-57.081948287999964,-55.148745568000024,-59.41752406600008,-55.1902062499999,cheerleader
-54.38537475799989,-56.81709065200016,-56.400622312000024,-55.96206326800002,-56.556882872000024,-54.545528294000036,-58.45771409400008,-54.214458597999894,chicken
-52.0059414080001,-55.44387507999993,-53.27460993800003,-55.23338148400014,-57.27358078399993,-55.46905414799998,-58.475877180000026,-55.13868794400008,chief
-55.97327890600008,-59.64704069000012,-56.563198601999865,-59.20751014400006,-60.499123751999996,-58.49971060799994,-61.27620256,-57.848562652000034,chieftain
-51.319177952000096,-54.11381250399988,-53.03877569199999,-54.24526060199996,-53.43696603000002,-51.02252493400003,-55.09101846600002,-50.935138014,child
-58.166533204000004,-60.924281835999956,-59.386027680000105,-60.509975770000096,-62.059229951999924,-60.78087916199995,-63.59034016399986,-60.273497925999955,choreographer
-58.56187154999992,-61.35084465400004,-60.24061828400002,-60.598125510000116,-61.92467057999997,-60.24545330600003,-63.70325210000001,-60.258297557999896,chum
-55.24645176800004,-58.01963618600005,-57.015208441999896,-58.29283399399998,-56.94791754000007,-54.59775711999998,-58.45647453199993,-54.41460568999999,citizen
-55.133151535999936,-58.0415614940001,-56.705284828,-58.34126634800002,-58.987049613999964,-56.97061545799993,-60.66921480799986,-56.71334744199997,claimant
-55.42484492199998,-55.9143998100001,-57.94597726400012,-56.07074004999996,-58.19416727800002,-56.50908604000002,-60.35364493199995,-56.3696183360001,class
-56.58325205599999,-59.36007665600009,-58.33416289200002,-59.756913945999976,-58.67334093199988,-56.82114447000014,-60.947137883999964,-57.25488525199992,classmate
-53.288163273999956,-55.782879501999865,-55.033205536000004,-56.11503573400006,-57.54408982199994,-55.240413640000064,-59.12641864800012,-55.091413016000054,client
-58.897037289999886,-62.16066946000002,-60.27600490199995,-61.888599454000136,-62.162557002000035,-60.572479861999966,-63.53862990599991,-59.96685580799997,climatologist
-55.83616731000009,-58.76129050199994,-57.91138828799999,-58.300046511999895,-57.18497961400011,-55.706749303999956,-59.032400554,-55.535457952,clone
-57.451843246,-60.27905226399988,-58.67845284600004,-60.11375294199998,-60.34280660999993,-58.16976650400007,-61.90397932400003,-58.05880431000006,coder
-54.933166133999976,-57.916764632000024,-56.46529805799994,-57.707657051999995,-57.65821844999997,-56.362693225999934,-59.26708784599992,-55.97199863199996,collector
-58.90829525999989,-61.81983897999998,-60.401398265999966,-61.0630529,-61.41449491199999,-59.77196760800005,-62.937214418000046,-59.46456176800008,comer
-52.96043725000002,-56.43863558199998,-54.081811686000144,-56.45972240400013,-57.591651499999905,-55.99777249599997,-58.95998022800002,-55.76864737,commander
-55.37565171999998,-58.72743470400008,-56.79057072200005,-58.62807162799997,-57.826728686000024,-56.45792142000003,-59.33918499999994,-56.137889844000036,commentator
-57.417920910000035,-60.84303441199998,-58.272470247999976,-60.21646542399994,-59.88919351800007,-57.92411543200013,-61.482137023999975,-57.716793842,commoner
-58.09864889800004,-60.38733348600003,-60.00263047000001,-60.122789057999974,-61.07324979000007,-59.55458991600004,-62.56425055600009,-59.243637042000074,communicator
-55.234777208000104,-57.5517492360001,-57.691977897999976,-58.10875154000002,-56.92815216800004,-55.15591651600009,-58.802224548000154,-55.45588709799996,companion
-57.831548794000035,-60.94968082000004,-60.44799488999996,-62.08932973399994,-59.28226478600005,-57.800101108,-61.210507646000025,-57.95381310199999,compatriot
-56.1072638119999,-57.41160125000007,-58.45262033000003,-56.26217756200003,-60.67238133599986,-60.064838214000005,-62.90219271200001,-59.092378157999924,competition
-55.110618974,-57.61732407599997,-57.35075163399998,-57.977302717999976,-57.850130970000144,-55.39232036600002,-59.275717208000096,-55.16918933200001,competitor
-54.38446067800008,-56.01309804000007,-57.02412655800007,-55.17118473400011,-57.22359789600008,-55.32602453400007,-59.09586983800004,-54.624070440000025,computer
-55.06944628600003,-58.40683544999999,-56.28307051200001,-58.411581224000024,-57.129575116000005,-55.46628280400002,-59.09054525000007,-55.70260911799998,comrade
-56.8171826020001,-60.57283873999993,-58.445020092,-60.500984555999935,-60.16179989399994,-58.33168004599992,-61.67207285999989,-58.116784953999975,confessor
-58.504668637999934,-61.493393343999955,-59.956689513999976,-61.48990069999989,-62.34681935000007,-61.07602869400001,-63.551282294000025,-60.78998431800005,confidant
-62.07503448599993,-64.57783729200004,-63.748376784000094,-64.17974651999997,-62.62283120000014,-61.008410748000024,-64.10469336999988,-60.29342355399995,congener
-56.23757435999998,-59.19417858399992,-57.881819791999995,-58.888815568000076,-57.18478119800005,-55.90597520999997,-58.740538190000116,-55.571249117999976,conservative
-58.03020141399993,-60.687593457999924,-59.55607875800005,-60.259176144000044,-60.48052206399991,-59.883558011999995,-61.98805897600006,-59.264735839999936,conservator
-55.24140358600003,-57.137387176,-56.893527768000034,-57.063711716000064,-58.634934692000044,-56.12474643199997,-59.90862044600002,-55.50345496800006,consumer
-59.067402823999956,-61.25636034600006,-60.82774629800007,-60.86370966599992,-60.67977999199997,-59.14757734200013,-62.09449039800005,-58.80825420999992,contemporary
-56.85195700999982,-59.96380466400004,-58.45447711000003,-59.746265656000034,-59.42329060200007,-57.01312488199995,-60.82563842799996,-56.691882982000024,contender
-54.85299955600002,-57.60862274000002,-56.428485840000064,-57.976556843999994,-57.40152181000001,-54.770959186000006,-59.15161764200011,-54.88540090799994,contestant
-55.36360357599997,-57.43134768999999,-57.6086709680001,-57.408129183999996,-57.80837497199998,-56.525684689999984,-59.548808384,-56.200105013999966,contractor
-54.73545203600014,-57.0609114519999,-56.893757446,-56.763118981999995,-57.300327020000076,-56.0840792420001,-59.33487403600005,-55.8421051480002,controller
-58.6037643259999,-61.33646140800006,-60.09743788600008,-60.751934898000066,-60.39209554999998,-58.62371587000007,-62.44744763800006,-58.63908979799977,coon
-58.649590874000005,-60.837913307999905,-60.80449171000003,-60.113638637999955,-60.81486577800001,-59.36189876399989,-62.69582912800005,-58.92311288399986,copycat
-57.685734046,-61.29395421199994,-59.35193818399995,-61.68853683200007,-60.15806348000002,-58.34841644199992,-61.74859362199993,-58.21897456200009,cosmonaut
-59.61751079199997,-62.71575154600001,-60.90824431000011,-62.512520726000034,-61.94728842800005,-59.94477910000001,-63.718530464000104,-59.989178517999996,cottager
-55.97886398800004,-57.598840505999966,-58.784188566000154,-57.27978796800008,-57.78384669399993,-56.49631676400007,-59.79739162200009,-56.18699223200001,counter
-55.214365730000075,-58.24199915799997,-56.45039630599996,-58.294829448,-58.32735759600006,-56.3458044340001,-59.39619287600016,-55.99349126200006,cousin
-56.66654931400002,-59.25572431800018,-59.012254964000036,-58.766078607999894,-57.77599630400003,-56.067914742,-59.95559476999998,-56.04274333199996,crab
-59.49985391200008,-61.50028820600003,-62.1265407740001,-61.16201551800006,-59.94907567800004,-58.32549798600005,-62.003454836000024,-58.23631516199995,crawler
-54.31055405399998,-56.89431992600003,-55.214814566000044,-56.53596426600008,-57.48126618800005,-55.782002412000026,-58.74069265800005,-55.20904622599998,creator
-53.133858335999996,-55.79022181599996,-55.77472394599997,-55.43010202399993,-54.973114744000036,-53.582221729999894,-57.00064567599996,-53.384774834,creature
-57.37635327800003,-59.615113972000046,-59.80545822199998,-59.65261006600002,-58.740825329999936,-57.51218015199997,-60.82899618799998,-57.402493320000104,creditor
-56.754791527999934,-60.48230196999993,-57.79068679600005,-59.652309345999925,-62.23786606200002,-60.643518102000044,-63.20428646200006,-59.85500549400012,cripple
-59.32572170200004,-62.32467743800004,-61.60781439399991,-62.58747464400008,-58.91270954600003,-57.78282267399994,-60.990842129999905,-57.87741908000004,crony
-62.036975297999966,-64.22555402800006,-64.14776061600003,-63.53880083799999,-63.86078481599999,-61.983809026000024,-65.898526616,-61.87896635599998,crossbreed
-56.5888614599999,-59.8725202660001,-57.86654824800007,-59.376705094000044,-58.670035534000036,-56.89937570599988,-60.236649227999926,-56.528145518,crusader
-56.73169221800001,-59.42990660199999,-58.465938696,-59.560339400000146,-57.72605890999999,-56.359284661999865,-59.826860020000154,-56.44109751799997,cultist
-54.71535180800002,-57.506159504000124,-56.645254935999965,-57.438685506000034,-56.86073963599996,-54.73912336600005,-58.586355412000046,-54.505623874000065,dancer
-58.4952587299999,-61.31788787600002,-59.296295085999965,-61.281854688,-60.79641213600009,-58.728509382000006,-61.76306608599996,-58.23500080199999,debater
-53.44040339599994,-56.989206777999975,-55.09621611999999,-57.15604235799995,-57.06895307000007,-55.28692939800002,-58.49838611600008,-55.02709927599997,defender
-60.44458286800001,-63.57508244000002,-62.279293966000026,-63.39516538199994,-62.91930972400012,-60.86139878799994,-64.52472932799994,-60.874069276000036,deist
-57.20674314999992,-60.73067225399998,-58.35761666599996,-60.327321631999986,-60.19956009399992,-58.33687293999999,-61.418061809999905,-57.94671831000001,demigod
-53.72000154400013,-56.63562230399994,-55.749770766000005,-56.307142624000036,-55.33289075800006,-54.26396629799997,-57.32674119800007,-54.19208079000007,demon
-59.3963620159999,-62.370401772000065,-60.92457814000001,-62.309894516000156,-60.78210247000003,-59.376468017999954,-62.31171593200003,-58.94201484599996,denier
-59.41988378999989,-62.406337445999895,-61.44159694199999,-62.775565515999965,-61.08399969199995,-59.2317898460001,-62.47449356599986,-58.84687870399992,denizen
-57.624107022,-60.49317800200009,-59.29834896999995,-60.79840306599999,-59.91078573199985,-57.60052143999992,-60.96616545399998,-57.06814908800002,descendant
-59.42190208000001,-62.26324426999999,-61.221674486000026,-62.32712971400015,-60.94601131000002,-59.01601146799994,-62.16512815200001,-58.53814644600004,descendent
-56.7319444899999,-60.57906261800004,-58.04717894399994,-60.667443388000066,-59.992960619999934,-57.664751037999906,-61.24188035800006,-57.19821089399998,deserter
-53.839982883999966,-56.56267205199997,-55.25249074600001,-56.43725617399997,-56.51234599400015,-55.187151324000006,-58.068446899999856,-54.791705045999976,designer
-55.216672087999974,-57.20635110600002,-57.27826624999995,-57.32545376000001,-56.66455811599987,-55.53408877800002,-58.59886626800006,-55.34860051000007,developer
-56.6348591719999,-60.11414701599997,-58.35967623400004,-60.419260178000066,-58.66154332000002,-56.975723283999976,-60.343770092,-56.710267534000025,devotee
-54.66015989200019,-58.832238151999896,-55.30694528000001,-58.164135092000066,-60.127380096000145,-58.32044598400003,-61.08100693800008,-57.90688157800002,dictator
-65.753883074,-67.58701784200005,-67.7625334780001,-66.85264388199997,-67.37851858199998,-65.12641661800008,-68.6810733719999,-64.57498230800002,diploid
-52.550259304000036,-55.748167291999906,-53.64672193200003,-55.263905324000035,-56.74897078199995,-55.364776034000045,-58.05418591000009,-54.87589751599994,director
-55.285641274,-58.839820192000076,-56.93911452999993,-59.095258878000024,-56.773524343999966,-54.9388305,-58.22331594600002,-54.92978338600008,disciple
-58.13180030400002,-61.35396386199998,-59.30151940599991,-61.422440199999954,-61.486355394000036,-59.40251039400011,-62.57231765800001,-59.154339654,discoverer
-57.75804398399991,-60.808318634000095,-58.909666804000146,-60.55193872800005,-58.28879417199994,-56.631792054000066,-59.68259017000002,-56.23234956400003,dissenter
-57.42549133599999,-59.064672403999865,-59.78756478400003,-58.86555159600005,-59.211774858000034,-57.73472285999985,-61.16934612799994,-57.55192205399997,distributor
-54.40747042200007,-57.831539103999994,-55.82593106000007,-57.67280509599989,-58.27837175,-56.816997038000075,-59.84715034000002,-56.50757561400003,diver
-59.16534123999993,-61.074455413999864,-61.77352258800003,-60.50215819999998,-60.75944905399996,-59.78114896,-63.26511887399994,-59.394002628,divider
-57.36183582999993,-60.198222324000085,-58.77041419399995,-60.12130595599999,-60.51059528199995,-58.58354036399994,-61.76821313000009,-58.221059150000045,doer
-56.51924994599994,-59.7302170279999,-58.416056725999965,-59.97806557799999,-57.53322564599993,-56.242368074000034,-59.634164764000026,-56.08862062000002,doubter
-55.832579586,-58.88771525799997,-57.001721432000025,-58.86962969,-59.64031613199999,-57.48361373599997,-61.047194880000106,-57.13940949599987,dreamer
-58.33823894,-60.57582008799997,-60.80573606999995,-60.208577979999895,-60.823526402000105,-59.41228209200003,-62.90573610600005,-59.460893956000064,dresser
