ss,pp,sent,s_freq,p_freq,freq
4.181818122863774,2.126749931335439,musher,18,66,84
3.197230400085445,2.7310383682251,mutant,417,209,626
3.4196043701171916,0.4685829010009712,mute,191,17,208
3.4458262863159206,2.4105031356811537,namesake,443,19,462
2.9579118576049694,2.650208610534662,national,45586,624,46210
3.1112464141845706,3.3360825958251965,nationalist,1439,581,2020
3.055764503478997,3.3887842636108374,native,8244,910,9154
2.9156159515380864,1.6867262115478496,natural,10166,82,10248
2.9809511489868186,1.4381419067382808,naturist,4,3,7
3.8226992034912115,2.729655693054198,navigator,307,77,384
3.4969526748657245,1.8672666931152264,nazi,2747,791,3538
4.255170661926265,2.045646080017093,negotiator,111,89,200
3.698641525268556,2.4667896347045826,neighbor,651,678,1329
3.6734212265014676,2.458746360778811,neighbour,306,980,1286
3.395791107177736,2.795657943725587,nerd,79,51,130
3.3417395248413087,3.036602592468256,nestling,69,203,272
4.202264320373544,2.265430381774891,newsman,16,6,22
3.5249038009643527,2.026457870483391,nigga,33,48,81
3.526485267639174,2.161671684265137,nihilist,16,7,23
3.915851623535154,2.918275657653801,nobody,1284,26,1310
3.5108227615356498,2.8555654449462793,nonconformist,69,24,93
3.092539314270013,2.737622398376459,novice,133,38,171
2.7809552764892516,2.6978153533935654,nudist,11,3,14
3.975837005615233,3.1942637100219713,numismatist,103,48,151
4.4645725555419915,2.3121559753417955,oaf,8,3,11
3.6014102630615312,2.925627731323246,objector,28,44,72
3.6827359237670834,2.8954409255981446,observer,1706,1213,2919
3.18939031982422,1.3305751647949222,occult,282,4,286
3.332215065002437,2.6901014556884917,occultist,64,28,92
3.9890751495361414,2.6750427474975638,occupant,124,439,563
3.8274667739868136,2.5329527511596766,occupier,57,94,151
3.970437026977514,3.6056848602294878,oceanographer,26,7,33
2.868785736083993,3.0264976196288984,oddball,39,4,43
4.040362060546876,2.7723292160034205,offender,149,200,349
3.0266736373901253,2.1261378021240205,official,14224,7271,21495
3.1504836349487277,2.5698503723144626,offspring,959,8,967
3.6683087463378854,1.7430434341430612,oiler,77,513,590
3.749418945312506,2.3289722518920826,opener,915,145,1060
3.8169376296997015,2.703688980102534,operator,1272,950,2222
4.163840774536126,2.6219687118530217,opponent,2661,3149,5810
3.2302931442260743,2.6507561798095693,opposite,3650,104,3754
3.253523735046379,1.8454891204833928,opposition,5996,33,6029
4.193905738830573,3.068159378051753,organism,612,1676,2288
3.3594237365722535,2.334916694641109,originator,73,32,105
3.7529204788207906,2.0256900405883798,orphan,293,228,521
3.1195394973754844,3.1614407730102556,ostrich,104,34,138
3.5224553451538156,2.6019023590087826,outcast,132,115,247
3.8325013809204194,2.9677034988403364,outdoorsman,13,4,17
3.5785365295410045,2.8273492813110224,outsider,288,219,507
3.810645744323729,2.4379606552124073,overlord,411,94,505
3.761217552185066,2.399948875427249,owner,4043,3208,7251
3.4164203872680687,2.270993865966801,pacifist,131,31,162
3.022373764038079,2.437881614685068,pagan,1001,113,1114
3.6863735504150412,2.1667222900390612,pal,393,79,472
4.0282115707397494,3.2986955032348533,palaeontologist,89,45,134
4.135236709594736,2.844592056274408,paleontologist,237,212,449
3.5070237350463813,1.5524763870239298,pansy,16,4,20
3.9858115081787275,2.6226171264648457,parachutist,10,35,45
3.5609875640869078,2.219976913452143,paraplegic,61,5,66
3.645407562255855,2.281704086303712,parasite,480,689,1169
3.565560905456543,2.6419654006958027,parent,1965,7259,9224
3.134089057922367,2.963299209594723,pariah,37,4,41
3.971056442260746,2.211191436767585,parliamentarian,225,228,453
3.5097867507934595,2.579936134338375,parrot,485,274,759
3.7185220794677747,2.9031084671020437,participant,503,1763,2266
3.2507154312133792,2.76716087341309,partisan,1034,924,1958
3.566742111206054,2.9292996520996084,partner,3356,1725,5081
3.84478611755371,3.0309588317871103,party,26195,4288,30483
3.731210617065436,2.7921681213378946,pasha,580,8,588
3.1560616531372077,2.5052604141235335,passenger,3612,3795,7407
3.5637898483276444,1.7490078201293926,passer,272,66,338
3.2243876724243137,3.109795127868651,pathfinder,69,45,114
3.587025367736821,2.663360435485828,patient,1587,2039,3626
3.3443911209106503,2.8310330734252958,patrician,91,102,193
3.847228515624998,2.888610717773439,patriot,574,635,1209
3.978361137390138,2.325115554809571,payer,32,28,60
2.990227035522466,2.043478393554693,pedestrian,581,236,817
3.444750045776374,2.2935481719970596,peer,556,986,1542
3.6443027191162116,2.71725131988525,perfectionist,145,9,154
3.58683539581299,2.668756752014154,performer,1139,1440,2579
4.004836944580077,2.4324623641967804,person,11675,49224,60899
4.152724578857423,2.27603639984131,personage,31,38,69
3.4789496154785127,1.7281022796630836,personification,141,32,173
3.428579010009763,2.6070779418945307,pet,980,387,1367
4.120940383911133,2.3255793151855357,petitioner,56,66,122
3.369296630859367,2.6894620285034208,philistine,31,30,61
3.594984428405759,2.4124669570922848,philosopher,1071,527,1598
3.6867148056030317,2.6425050582885774,physicist,630,364,994
3.1908367767334056,2.078677703857423,picker,36,35,71
3.6075210113525387,2.4287320632934524,pitcher,1788,547,2335
4.032981277465829,2.771966796874999,planet,6078,2394,8472
3.6798185195922954,2.7264060211181587,planner,153,377,530
3.4555991058349633,2.266810897827149,plant,7415,5599,13014
3.689244171142583,2.249837455749528,planter,112,105,217
3.407720062255862,2.5075635452270575,plantsman,4,7,11
4.223108596801751,3.2011004257202273,player,27922,20973,48895
3.2186995162963967,2.0892309646606435,pleaser,25,3,28
3.307359611511231,2.251996849060056,plebeian,172,114,286
3.6147585449218695,2.9737776260376023,plotter,27,166,193
3.9769904403686525,2.4116953887939516,poisoner,18,7,25
3.9173281860351565,2.225710006713875,politician,1622,1734,3356
3.5188357467651343,2.7072200088500864,polymorph,13,7,20
3.081528205871578,2.38703468322754,polyploid,10,7,17
3.346428421020505,1.9402487564086925,populist,280,44,324
3.11456858825683,3.6572264785766606,positivist,36,15,51
4.104478370666506,2.583205680847172,possessor,44,12,56
3.7130887908935577,0.9921264114380008,poster,893,675,1568
3.9678158874511738,2.4997415771484413,potentate,5,13,18
3.444262908935542,2.511937400817871,powerhouse,224,22,246
3.5130608291625833,2.699051734924325,pragmatist,16,11,27
3.4285920944213757,0.9313295135498052,prayer,1689,515,2204
3.558178939819342,2.212348945617677,precursor,807,238,1045
3.8411282958984643,2.8403479919433465,predecessor,2358,1121,3479
4.0133618774413975,2.226161582946773,presenter,374,82,456
3.493453125000002,1.925667335510255,preserver,23,8,31
3.37128433227538,1.9072664718627976,preteen,22,4,26
2.7518855361938463,2.578051269531244,primitive,1094,31,1125
3.6985813064575197,2.217464103698731,prisoner,2082,4335,6417
3.7106442718505903,2.298416099548348,processor,369,188,557
3.5816582260131966,2.7755085525512726,producer,10663,5972,16635
3.117544494628909,2.878129653930664,professional,9659,775,10434
3.797910636901854,2.264572509765628,profiteer,4,8,12
3.7983110885620235,2.624668815612793,programmer,376,275,651
3.039921798706054,2.7629319610595644,progressive,1974,66,2040
3.645101387023928,3.3921280136108294,prokaryote,8,103,111
3.741659164428718,2.6095955352783164,propagandist,62,27,89
3.4782714080810706,2.5063448944091817,propagator,4,8,12
3.6130525283813526,2.2424852142333975,prophet,560,211,771
3.7511250076293834,2.7077199630737283,proponent,358,467,825
3.4517527847290026,1.8168070526123046,prospect,1495,695,2190
4.301800033569336,3.418900268554694,protagonist,2821,726,3547
3.1333581924438505,1.6382846374511644,protectionist,83,16,99
3.4067212524414003,2.181478233337401,protector,494,89,583
3.4165993194580153,2.9359465484619065,protester,79,834,913
3.6975446853637735,1.8916761093139627,psychic,426,13,439
3.6445354461669837,2.1929821014404496,publicist,216,26,242
3.7775396957397405,2.5212120819091837,pugilist,10,9,19
3.9486512603759536,2.3756435241699307,puller,70,5,75
3.8459199523925776,2.4151939163208027,punter,140,15,155
3.446748184204104,2.749159210205086,pupil,643,1177,1820
3.45811357116699,2.6975588302612294,puppet,757,391,1148
4.023880668640139,3.0675343856811494,pursuer,34,129,163
3.5555209350585883,2.5963840713501014,pussycat,98,10,108
3.6717952880859386,2.5947790451049713,pygmy,309,12,321
3.7247454528808603,2.377236122131343,qualifier,295,178,473
3.807943458557105,2.3432537155151465,quarryman,7,121,128
3.9894372863769547,2.0021368179321186,queen,11098,1166,12264
3.3939257888794003,2.388016960144043,radical,2099,337,2436
2.732609405517586,1.8868747711181726,rafter,39,110,149
3.477480636596681,1.8539977951049949,ram,1117,524,1641
3.5189179763793845,2.509475891113297,rambler,46,31,77
3.6160543060302714,2.3358192672729388,rat,917,913,1830
3.6464026107788072,3.0251241073608384,rationalist,56,5,61
3.66816893005371,2.625846054077158,raver,26,3,29
4.121332984924315,2.8049080352783378,reader,1645,2530,4175
3.1991724624633733,2.991967109680182,realist,175,20,195
3.7727340316772526,2.379728134155286,receiver,1075,346,1421
4.255855232238758,2.5493716659545953,recipient,942,539,1481
2.8387910232543874,1.8844814682006756,recombinant,53,3,56
3.5540909500122098,1.754507553100595,rectifier,19,24,43
3.073669822692864,2.4786620101928776,recusant,19,29,48
3.043466674804691,1.584266281127924,referral,69,12,81
3.973589241027824,2.6883457794189525,reformer,262,373,635
3.116859741210938,2.4763129043579255,reformist,152,26,178
4.400541503906247,2.219903541564932,regent,858,329,1187
4.050659019470217,2.649703102111829,registrant,22,13,35
2.9666476516723606,2.6284870758056655,regular,10127,541,10668
3.0444339675903294,2.2624222869873094,relative,3500,1927,5427
3.012252784729,2.772737083435061,relict,45,6,51
3.962186088562021,2.3784204788208,reliever,130,38,168
3.4626930465698322,2.717839202880853,renegade,168,60,228
3.2353090286254798,2.2128037567138676,repeater,23,24,47
3.5831577453613264,2.1081953659057717,replacement,3695,469,4164
3.930103729248053,2.908235473632814,reporter,2158,960,3118
3.5530524597167883,2.4112769012451167,representative,3604,3665,7269
3.258121696472166,2.6558498077392585,republican,5703,1900,7603
4.025433609008793,2.779698768615738,rescuer,35,129,164
3.7317388381958025,3.190992980957027,researcher,573,2025,2598
3.4945156631469914,2.670562644958487,resident,2894,6817,9711
3.4390213165283257,2.6823435363769406,resister,7,31,38
3.9411585083007807,2.8283543624877936,respondent,74,285,359
3.6347007141113323,2.83729394531251,responder,19,53,72
3.6971188278198284,2.4868725051879963,retainer,72,113,185
2.813283302307127,-1.6331783370971777,retard,29,9,38
3.7254086151122863,2.694311447143548,retiree,6,30,36
3.585813179016114,2.258763824462889,revenant,77,17,94
3.135968498229971,2.523143760681151,revolutionary,3007,415,3422
3.790115112304683,2.597734085083019,revolutionist,13,9,22
3.6879390563964876,2.9529504776000977,rider,1748,2746,4494
3.738378410339351,2.6476019058227607,ringer,61,34,95
3.4101262893676676,2.2907658843994056,riser,34,15,49
3.4489360198974595,2.4571261062622085,rival,3393,1796,5189
2.7784240341186432,2.4322468338012655,rock,20733,2453,23186
3.592205490112299,2.366768753051751,romanticist,20,4,24
3.6431932983398383,2.2616253814697416,roommate,220,69,289
4.201796424865719,2.309942352294925,rounder,239,35,274
3.9357658996582074,2.2919110260009887,rover,243,1019,1262
4.151957885742199,2.1797947921752936,ruler,2020,1278,3298
2.99705796813965,2.3847337875366392,runaway,369,62,431
3.545467170715334,2.6925906906127963,runner,1782,1214,2996
3.355534065246573,1.5250698089599624,runt,25,3,28
3.760595817565928,3.170198944091794,rusher,124,44,168
3.605352066040041,1.684373222351084,sacrificer,4,3,7
4.415337432861328,2.006839256286611,saint,7507,1553,9060
3.8139377288818395,2.9568450088501166,salvager,4,6,10
3.889375511169419,2.9460240097045727,salvor,4,7,11
3.484238296508785,2.560575752258302,samurai,255,4,259
3.413050369262699,2.4934213104248215,satellite,2778,536,3314
3.255801078796395,2.468293525695799,savage,1243,89,1332
2.927660545349127,2.469407623291005,saver,22,14,36
3.832963989257813,2.5658946914672853,savior,197,18,215
3.2504038696289115,2.414804840087882,scab,14,15,29
3.519722984313958,2.0176798858642613,scalawag,4,10,14
3.6573031234741222,2.92486265563965,schemer,14,4,18
3.9872054519653233,3.197143875122073,scholar,2260,3394,5654
3.7269250564575174,2.502973777770997,schoolfriend,14,4,18
3.4072476882934666,2.3563237762451195,schoolmate,43,54,97
3.852444221496576,3.0423075027465813,scientist,1552,3121,4673
3.8287713546752897,2.543717857360839,scorpion,175,121,296
4.003989326477054,2.2825054321289002,scoundrel,25,35,60
3.3636128997802786,-0.07838314819335324,scourge,62,5,67
3.2527589416503915,2.411015121459968,scout,1937,1222,3159
3.574646354675302,2.449089744567864,screamer,6,13,19
3.2142841110229483,2.0125292053222665,scrubber,7,7,14
3.4160202407836877,2.7189166488647345,searcher,25,49,74
3.0380588760375957,2.7251289978027273,secessionist,90,29,119
2.9681041259765593,2.6353824768066474,secular,1092,3,1095
3.5181816711425853,2.977110527038576,secularist,9,7,16
3.7779264678955116,2.5452521438598694,seeker,96,196,292
3.2760241012573275,2.522967720031744,seer,72,13,85
3.8794590682983454,2.507561424255371,selector,111,417,528
3.6099078598022345,1.6937649002075261,self,10629,83,10712
4.165023567199711,2.45903981018067,sender,40,11,51
3.2923032150268554,2.34106223297119,senior,6947,291,7238
3.3445186004638643,2.7547031402587976,separatist,154,73,227
3.705532768249519,2.2359450302123847,servant,932,1108,2040
3.680812721252444,1.9845305328369136,shaker,89,36,125
3.851505783081052,2.58626738739013,shark,3428,2071,5499
3.9909858551025366,2.1169546585082912,sheik,80,16,96
4.004332489013677,1.8145195922851514,sheikh,311,55,366
4.0973262481689545,2.5196829223632733,shipowner,12,17,29
3.2863927230834946,3.1368699035644525,shooter,949,311,1260
4.065771423339839,2.35218667602539,showman,80,12,92
3.4530908279418924,1.9005552215576174,shrimp,352,67,419
3.6231100463867136,2.967020683288574,sibling,242,1035,1277
3.6854600372314437,2.6168835601806677,sidekick,199,33,232
3.746298255920415,2.8551622390746942,signaller,15,43,58
4.000907608032236,2.420637573242189,signatory,107,183,290
3.9171736602783227,2.38396101379395,signer,38,121,159
3.426479896545416,2.8389446105956893,sissy,18,3,21
4.236381202697757,2.4703893356323263,sitter,144,33,177
3.761115524291988,2.735732238769529,skeptic,108,102,210
3.120278282165529,2.8190077438354493,slave,2202,2469,4671
3.0319576644897452,2.0237911300659164,sleeper,244,101,345
3.7593750915527266,1.688839805603024,slider,124,28,152
3.8172586898803615,2.7239536972045926,slinger,8,12,20
3.6386374130249024,2.2869982070922887,smith,11915,209,12124
3.4994830169677726,1.8574009857177742,snake,1742,725,2467
4.027532371520991,1.9249370498657186,snatcher,22,40,62
3.8346105728149382,2.7934584045410276,snowboarder,20,10,30
4.0616954421997065,1.976877120971679,sorcerer,270,50,320
3.4670222091674816,2.5833914337158177,source,8045,6796,14841
3.443759292602543,1.832005020141601,southpaw,21,3,24
3.8630419998169003,2.116554168701171,sovereign,1265,128,1393
3.8196204147338833,3.0055154266357462,spaceman,67,7,74
3.316827400207522,1.2890765762329153,spade,86,65,151
3.493326828002928,2.4634819717407197,spearhead,131,42,173
3.2704324264526434,2.83811402130128,specialist,1207,385,1592
3.503330360412612,2.0829337005615116,specifier,3,5,8
3.9362269821166933,2.243134475708011,spectator,442,1348,1790
3.5737779083251837,2.6235415496826135,speculator,54,105,159
3.4034862289428602,1.6109466018676741,sphinx,61,8,69
3.296904418945317,1.8527322387695335,splitter,45,13,58
3.447382415771493,1.7677775268554683,spoiler,78,67,145
3.9241136627197193,2.6134811019897484,spokesperson,608,19,627
3.2029409179687462,2.4488583145141547,sponge,263,274,537
3.8074773406982416,2.020771736145022,sponsor,723,507,1230
3.4124935913085963,1.9088461074829226,sport,3920,7486,11406
3.236061141967781,2.9871246948242174,spotter,78,53,131
3.334578582763669,1.606938659667975,spouse,154,127,281
3.7843302536010697,2.6424467926025557,stakeholder,14,78,92
3.132060836791986,2.9227643737792945,star,22042,11432,33474
3.6868120956420896,2.137261566162117,starter,928,237,1165
3.8838061676025433,2.6000569763183563,steward,350,201,551
3.8500300674438392,2.652638328552257,stooge,15,110,125
4.204196121215816,2.5889764099121066,stranger,707,303,1010
3.8644710693359343,2.6447844848632798,strategist,116,46,162
3.5443054046630778,2.267795524597176,strikebreaker,3,27,30
4.160317192077642,2.9354407196045003,striker,1037,273,1310
3.704133407592778,2.0416082153320474,stringer,86,22,108
3.8022775955200245,1.9303132324218808,stripper,146,102,248
3.316463455200214,2.787938827514651,student,7009,11675,18684
4.004241889953619,2.6540890350341613,subject,8316,2649,10965
3.3451579971313308,1.4623809967040984,substitute,1824,209,2033
3.2666742401123017,2.413688972473139,subversive,235,16,251
3.881609687805188,2.5668713378906247,successor,3119,590,3709
3.460941268920905,1.9399278030395521,sucker,150,71,221
3.5559290008544906,2.2561082000732426,sufferer,47,77,124
3.7806114730834963,2.6557158966064236,suffragist,43,45,88
4.088941680908199,1.9995596313476653,sultan,1768,71,1839
3.564457473754885,2.591147399902354,superior,3078,408,3486
3.510572845458981,2.4147508239746003,superman,1174,18,1192
2.902281784057621,2.346834526061997,supernumerary,38,8,46
3.777327209472652,2.800463508605951,superstar,488,287,775
3.486842964172368,2.6108234939575254,supplicant,7,7,14
3.6147242965698254,2.3235956497192305,supporter,1286,4151,5437
3.460519660949714,2.548130699157724,suppressor,39,11,50
3.006789337158196,3.0915086517333776,supremacist,57,19,76
3.6572698287963874,2.1081433639526423,surveyor,413,111,524
3.3763258361816426,3.0572915039062494,survivalist,5,4,9
3.68198344421387,3.0062400436401546,survivor,1246,2755,4001
3.860653717041018,2.1903643951416,suspect,1121,795,1916
3.094426033020028,1.4366962203979483,sweater,156,45,201
3.66274118804931,2.122125061035149,sweetheart,241,36,277
3.909054809570314,2.500240242004402,swimmer,508,319,827
3.7061747131347644,2.7091605606079128,swordsman,71,20,91
3.7464935913085924,2.3982837677001925,sympathizer,60,168,228
3.0794627304077125,2.6812333831787214,syndicalist,55,22,77
3.781955284118645,3.176212913513183,tactician,53,17,70
4.230119483947753,2.0606386337280327,tapper,29,4,33
3.0017382888793946,-2.3350631332397427,tease,115,55,170
3.090453292846682,1.0455177536010751,teaser,488,43,531
3.7370956192016607,3.162909919738773,technician,275,319,594
3.650164947509765,2.5625948638916043,technocrat,5,8,13
4.087909530639649,2.1646829223632835,technologist,12,8,20
3.1503325271606286,2.845555587768544,teen,1277,435,1712
4.049365356445307,2.724514991760252,teenager,893,666,1559
3.436316551208492,2.362801033020027,teetotaler,24,4,28
3.1679749908447263,0.9167727737426645,terror,1019,48,1067
3.4794496231079037,2.337321464538576,terrorist,911,385,1296
3.579085151672359,2.9878626251220624,theoretician,27,8,35
3.487536354064943,3.4344417572021513,theorist,250,270,520
4.110660942077644,1.8225905685424877,therapist,159,61,220
3.686587570190426,2.099633102417002,thinker,129,202,331
3.42706563568116,3.144109970092785,thoroughbred,319,119,438
3.4945759124755824,2.6198479232787975,thrower,72,163,235
3.9030459823608368,2.3440006713867163,tiger,1842,1700,3542
2.9616579208373963,1.2979848175048758,tinker,300,11,311
3.1632143402099615,2.0579012145996103,tool,1291,1731,3022
3.831981330871571,1.6329777221679649,topper,138,24,162
4.261203224182125,2.4275958480834987,torchbearer,9,6,15
3.0808184280395494,2.6166321029663067,tourist,1593,1453,3046
3.6223018646240277,2.6805054397582992,townsman,3,26,29
4.170867568969726,2.4398799057006855,trainer,694,326,1020
3.44741989135742,1.8390294189453158,transfer,4003,437,4440
3.9336965942382918,3.211820770263685,translator,340,110,450
3.4757148895263725,1.9810975646972508,transmitter,237,115,352
3.2918709259033108,1.6453912429809492,transsexual,67,12,79
3.4509557800292967,2.087088729858408,transvestite,33,14,47
3.7755991439819354,2.6695827713012648,traveler,264,565,829
3.9922907257080027,2.6595924224853533,traveller,338,296,634
4.0830628967285065,1.5266405410766595,treasurer,664,19,683
3.616605987548837,2.4343685989379793,trespasser,14,35,49
3.3815242004394577,2.3639293746948127,trimmer,191,23,214
3.5992446060180683,2.541220581054688,troublemaker,49,21,70
4.019284706115727,2.4359814910888673,trustee,438,1088,1526
3.552761253356934,2.542582130432123,turncoat,14,5,19
4.041940811157225,1.8035998153686421,turner,2043,10,2053
3.110345123291019,3.1886073455810546,twin,3171,1065,4236
3.615714759826652,2.4219920501709,tyrant,321,108,429
3.681401443481434,2.9522445144653275,unbeliever,11,27,38
3.381219085693374,2.7399520034790044,unionist,175,134,309
3.673762763977038,2.9720309295654346,user,1624,2111,3735
3.893879234313971,2.6084141769409115,vacationer,3,18,21
3.7903525314331077,1.89816571044922,vassal,359,179,538
3.4794014205932626,2.26683512878418,veteran,1797,1772,3569
3.9872561645507787,2.393837730407718,victim,1791,3195,4986
4.156378868103033,2.5950871200561423,victor,2341,166,2507
3.6588007888793967,3.330446266174306,viewer,1001,7379,8380
3.9939828414917073,2.7524524307250857,villager,61,671,732
3.9682959899902386,2.710129020690921,villain,1466,866,2332
3.617414619445796,1.932837158203128,virgin,2202,77,2279
3.1654066467285205,2.6701353607177722,virtuoso,179,9,188
3.362658454895012,2.989132034301761,visionary,215,11,226
3.6437775115966815,2.6137652969360445,visitor,1018,3227,4245
3.1397108459472634,2.80158131408691,volunteer,1614,2063,3677
3.789309410095214,2.8206905136108418,voyager,815,13,828
3.9702871398925765,1.5926089172363334,waiter,176,51,227
3.746829650878894,2.5281203079223644,walker,2773,235,3008
4.071419258117672,2.572448921203616,wanderer,101,815,916
3.4166989517211874,2.368361579895023,wannabe,103,16,119
3.3801122817993274,2.5032655944824285,warhorse,7,8,15
3.0205788803100546,3.211211990356432,warmonger,7,3,10
3.523619026184086,2.620826820373537,warrior,1570,1986,3556
2.932147048950185,1.4632918319702242,washer,32,10,42
3.6472817153930706,2.623419570922856,wasp,566,371,937
3.791179916381836,2.2916768722534187,watcher,67,93,160
4.065137237548825,2.2716051025390698,waterman,75,7,82
2.9643880386352492,-0.6003796539306663,waver,40,10,50
3.854814224243164,2.4981906204223634,wearer,94,16,110
3.622962829589845,2.7586656265258895,weasel,198,78,276
3.974156288146972,3.336387046813961,westerner,27,114,141
3.7563316268920914,2.6187603225708003,whale,1677,1475,3152
3.0654090118408277,2.5337957534789908,whiz,34,3,37
3.705299285888671,2.772390907287601,wimp,9,4,13
3.9223252716064536,2.098022232055669,winner,4292,1990,6282
3.494269790649419,0.8182432250976603,wiper,3,17,20
3.611969535827633,2.16466962432861,wisp,19,13,32
4.0375119552612375,2.367621879577648,witch,1227,594,1821
3.4725161895751953,2.05306556701661,witness,1586,1783,3369
4.049793258666988,2.5323314437866173,wizard,754,433,1187
3.8679247436523383,2.8273687438964785,woman,11305,21958,33263
3.541064117431638,2.8273452835083006,worker,1509,6464,7973
3.408590995788579,2.7813379516601415,workmate,4,4,8
3.834187866210925,2.749790977478021,worshiper,9,56,65
4.0099543838500935,2.268994110107421,worshipper,25,112,137
3.8977378692627056,2.4645809631347646,wrestler,969,1096,2065
3.576119705200192,3.099608757019041,writer,11195,8004,19199
4.273463768005371,2.3474644927978545,wrongdoer,8,5,13
3.8429716796875013,2.9575681533813523,youngster,110,118,228
3.3805252380371016,2.656428337097168,youth,5056,301,5357
3.7722688217163096,3.0616811294555646,zealot,22,28,50
3.1736124572753894,2.687408607482901,zombie,601,342,943
3.9898179016113176,2.7590451507568474,zooid,17,73,90
