s,p,sent,s_freq,p_freq,freq
0.598331665039062,2.8626299591064353,busker,7,3,10
2.259412887573241,3.0403000030517546,buster,238,265,503
3.220459152221679,3.537094390869143,caliph,564,52,616
2.8949121017456036,3.685077705383307,caller,146,39,185
2.501287994384768,3.450062133789075,candidate,4275,2755,7030
-0.817191390991205,3.749773384094226,capitalist,358,85,443
3.261156730651855,2.8077528305053647,captain,13626,805,14431
-0.25231645202637054,3.5566271438598633,captive,1064,352,1416
3.677494232177736,4.361198532104503,captor,36,210,246
3.0674281005859427,4.3746669921875,caregiver,173,125,298
0.734424980163574,3.9135128173828093,carrier,3591,2397,5988
3.008670280456535,2.1620408859252933,cashier,63,6,69
3.122134407043461,4.603539367675793,castaway,36,34,70
2.4751534805297837,2.6147540359497086,caster,29,9,38
0.4340234222412107,2.8749536819457973,catalyst,402,145,547
-0.16654235839843778,2.2156068038940333,category,6389,1759,8148
1.4241930007934585,3.6085335769653213,caveman,20,21,41
2.7520733413696377,3.5915951614379793,celebrant,13,3,16
1.1783229293823254,3.1318234481811587,censor,285,313,598
-1.3175169219970826,3.5489853973388676,centrist,68,7,75
3.135817207336437,2.842651748657225,centurion,169,43,212
2.619914237976076,3.89869017791748,challenger,456,153,609
2.0299038314819313,3.2376208038330176,chameleon,74,27,101
-1.5383108291625973,4.014550590515128,champion,5322,4183,9505
0.12482978057862226,3.4301445693969725,changer,48,22,70
3.2500794754028206,4.09152188110351,chap,46,23,69
2.080263908386229,2.872466011047372,character,34343,20753,55096
2.7591142654418945,2.442740928649897,charmer,33,6,39
2.4047990493774307,3.4323920745849534,cheerleader,180,94,274
0.6304074554443346,2.405402114868167,chemist,427,188,615
-0.20278555297851852,3.637671401977542,chicken,1204,264,1468
-1.5766027450561495,2.68050450134276,chief,12922,1421,14343
2.491428558349611,3.7446584854126,chieftain,219,180,399
2.77187291717528,2.5762315063476535,child,10686,22791,33477
1.8205271759033224,2.0119588546752993,choreographer,343,68,411
0.45308003997802615,4.285065490722658,chum,50,12,62
2.7022393875121935,4.061897132873526,churchgoer,12,20,32
0.3055933532714903,3.5540762939453217,citizen,1644,4207,5851
3.0531868362426664,3.325807304382323,claimant,322,157,479
-0.4918884963989285,3.3077957916259777,class,22588,3889,26477
1.242615386962882,3.8642226257324026,classmate,285,358,643
2.602568351745603,3.6418429031371957,client,849,738,1587
1.0648924942016578,3.8975053558349657,climatologist,5,11,16
2.098336944580076,3.0775481796264614,clone,530,430,960
0.45103553009032993,3.709241798400882,closer,3303,30,3333
0.6339589920043949,3.454678039550778,coder,5,8,13
-0.017979820251468936,2.7450939941406247,collector,1208,673,1881
1.793110694885243,4.1724840393066245,combatant,110,295,405
3.4002670211792037,4.453226699829102,comer,60,26,86
0.6205445098876936,2.250781982421884,commander,11359,1979,13338
1.979375656127921,4.19638263702393,commentator,705,1446,2151
1.8302598953247085,2.878567138671876,commoner,103,226,329
3.148954078674322,4.7003948059082035,communicator,55,23,78
-0.6183725738525396,4.385364952087414,companion,1945,908,2853
0.5951275939941354,4.903722061157225,compatriot,106,120,226
1.50080331420898,3.566247802734374,competition,8431,1677,10108
2.5113895187377935,3.7954942474365225,competitor,670,1164,1834
0.12074508666991335,4.4876774902343755,computer,6158,1189,7347
2.052116844177249,2.877685607910152,comrade,138,420,558
2.7496326522827133,4.303948738098143,confessor,201,12,213
1.4284909515380875,3.9146073226928664,confidant,112,27,139
0.7942767105102533,2.5238052520752063,congener,28,32,60
1.4573062591552741,3.825887519836428,conquistador,73,91,164
-1.204461105346681,2.660500869750976,conservative,3913,1056,4969
1.461330787658703,3.809814811706545,conservator,35,47,82
-0.5558789978027363,2.4513145217895485,consumer,1085,700,1785
-0.23111985015869152,3.2913107681274383,contemporary,7271,1034,8305
2.4222757339477567,0.9845342864990272,contender,690,440,1130
3.8967633972168088,3.834920692443852,contestant,600,631,1231
1.2014185485839803,3.0722193756103593,contractor,517,456,973
1.975384498596199,4.764031822204586,controller,1077,450,1527
-4.118522537231449,2.5796682434082143,coon,178,31,209
-1.2234633865356415,2.559903823852551,copycat,47,4,51
0.7104891052246103,3.7591837387084936,correspondent,740,161,901
1.5918882064819329,3.6883055877685464,cosmonaut,67,73,140
0.938016738891605,4.168062515258789,cottager,4,12,16
0.6371004104614215,3.5473346252441402,counter,3737,237,3974
0.36906551361083473,4.1880734405517615,courier,460,52,512
0.6273973770141481,4.4915419769287155,cousin,2123,509,2632
2.1451888580322276,4.378460273742675,coward,412,47,459
-0.70613115692138,4.209974845886229,cowboy,511,523,1034
2.404359466552741,2.906381546020512,crab,499,351,850
0.8809422225952019,1.734473808288584,craftsman,132,259,391
1.0865712585449145,3.2990894851684587,crawler,42,21,63
0.27819026184081963,2.1999421997070314,creator,2950,871,3821
3.5245407333374033,3.2785997619629086,creature,1566,1534,3100
1.3334594573974599,3.246568107604986,creditor,49,282,331
0.5021233673095722,3.618368247985842,creeper,61,18,79
-0.3806092453002847,0.9035820007324205,cripple,127,24,151
0.4318500671386687,3.788702507019046,crony,9,21,30
0.7828129959106533,3.2398288574218768,crossbreed,15,11,26
-0.13585611724853663,3.9669272079467675,crusader,424,719,1143
-4.434154937744147,3.8401135635375994,cultist,4,22,26
-1.096607437133791,4.193885177612302,cyborg,102,17,119
1.809785995483395,3.086696151733399,dancer,921,1857,2778
-0.8067883529663078,3.3346592483520467,darling,422,8,430
3.5311661987304674,4.490851425170902,debater,31,12,43
0.04517388153075075,2.467262458801258,debtor,50,156,206
-2.629734313964846,2.4758257446289136,decoder,16,4,20
2.930100860595701,3.5549880447387707,defender,1208,1711,2919
-1.3649440002441366,3.824639739990239,deist,23,23,46
0.7637027664184686,4.091360145568856,demigod,56,26,82
0.3339041748046867,3.3270603103637697,democrat,1048,2107,3155
1.2182591552734365,2.958318626403809,demon,1286,830,2116
-0.4260629882812452,5.3079748764038115,denier,26,74,100
1.5352787551879885,3.577987167358387,denizen,13,48,61
0.8718261184692295,3.275331260681142,descendant,584,1249,1833
0.3782229843139646,2.6969541854858434,descendent,53,64,117
3.118589378356937,4.377320114135735,deserter,44,163,207
0.7326667709350616,1.4006506729125974,designer,3003,1167,4170
-0.3716572494506849,0.8693430404663047,destroyer,2451,2839,5290
-0.06253331756591507,2.0054641494750953,developer,1287,2254,3541
2.239163261413566,3.7560609359741193,devotee,164,289,453
0.5827541580200162,3.2399447860717885,dictator,558,69,627
-1.7393966827392546,2.186080429077151,diploid,102,3,105
1.078304466247559,1.8221143417358405,director,16935,2898,19833
1.0339685592651264,4.056515029907217,disciple,228,397,625
0.49862907409668367,2.838908058166517,discoverer,126,90,216
2.117475204467773,3.861062782287611,dissenter,42,264,306
-0.2770702896118209,4.664375297546378,dissident,181,223,404
0.18612003326416016,3.118124771118161,distributor,538,299,837
2.6608926773071246,1.7643479843139644,diver,402,582,984
2.319000205993653,2.8975417861938553,divider,38,18,56
1.407834785461425,3.28466942596436,doer,8,11,19
2.8698900680541897,4.258716880798332,doubter,3,20,23
1.5970185241699184,2.8559884414672823,drawer,85,25,110
2.9101780776977506,4.214669120788564,dreamer,189,102,291
1.51085220336914,2.976531394958492,dresser,116,15,131
2.793647293090821,3.0837843933105518,dribbler,13,3,16
2.131577583312989,3.0753788299560654,driver,3170,2734,5904
0.1996128158569448,4.681948631286637,dropout,122,15,137
-0.18046504974365263,3.483125907897957,dummy,280,88,368
2.402627754211416,-0.9108600082397516,dupe,16,5,21
2.4348459472656288,4.334574661254884,dwarf,1530,191,1721
3.8263818969726557,4.134858314514155,dweller,49,146,195
1.3521773757934668,3.0136809768676827,dynast,18,10,28
0.5527295684814462,3.380705436706556,elder,2150,349,2499
2.4425255279541034,3.639699645996089,emcee,24,12,36
2.922891143798836,1.6669124374389526,emir,290,77,367
1.616428947448732,3.6076274185180566,employee,1165,3109,4274
-0.4392496337890677,4.013982582092282,employer,701,562,1263
1.6496671142578236,4.037494834899903,emulator,40,12,52
1.5107168731689455,2.1325635375976475,endorser,28,15,43
0.9549863281249955,2.8412089080810645,enemy,7687,3948,11635
1.9611264572143483,4.910659751892091,engine,7650,4212,11862
1.1274730529785089,2.445427192687987,engineer,4249,2635,6884
1.9908189315795894,4.308229187011719,enrollee,3,7,10
2.911000526428218,2.9431845626831077,entertainer,392,198,590
2.147220497131343,3.0187548522949186,entrant,130,162,292
-0.8774933853149278,3.9124184951782226,equal,3697,361,4058
0.6308933258056584,3.3094225921630738,estimator,6,6,12
2.2839301528930633,3.7131807708740254,eukaryote,14,223,237
2.194372184753419,4.336796691894541,ewe,73,102,175
1.525152931213377,3.772017959594727,exchanger,18,24,42
2.5791509552002054,3.7240230484008805,executioner,139,52,191
0.9752293701171908,2.4702009124755904,executor,108,81,189
2.07828296661377,3.4174642486572253,experimenter,47,34,81
0.6789593734741217,3.7379733963012782,expert,1548,1285,2833
1.0935951461792044,2.439214134216307,explorer,919,491,1410
0.8634664611816376,3.0131460647583026,exponent,147,94,241
2.8130832595825197,3.948534088134771,exterminator,13,10,23
-0.9758872299194365,4.295888160705566,extremist,114,105,219
2.269977928161623,3.307893325805672,face,10404,2002,12406
-1.0543545532226588,2.59510908508301,failure,5572,776,6348
1.3201731948852569,3.19862473297119,family,35185,5277,40462
-0.32478919982910526,3.8833401412963937,fan,5086,10304,15390
2.201799949645995,3.6004839859008797,farmer,1513,1784,3297
0.6434766311645461,2.7837717666625963,fastener,9,12,21
2.146712432861328,4.005640602111811,father,22373,728,23101
1.0476843872070347,2.9360939178466765,fauna,657,37,694
-1.802866271972654,3.923633773803715,favorite,3764,451,4215
-0.6139804458618272,2.6802575378417828,federalist,332,206,538
2.9078501510620143,4.541767738342301,fella,49,20,69
0.6458050842285274,4.488274940490712,fellow,6041,492,6533
-1.5017516937255877,3.8298276443481427,female,12596,4552,17148
1.8531360778808619,3.4296098175048826,fencer,41,8,49
0.25977699279785327,1.6062203903198196,feudatory,42,29,71
2.271451629638669,2.8413702850341807,fiddler,69,31,100
0.47053350067138666,3.957519371032724,fighter,5058,3343,8401
2.030902023315427,3.55541976928712,figure,7057,6255,13312
0.8584844055175793,3.261499153137194,financier,159,84,243
1.8799719085693383,4.06616609954834,finder,123,40,163
3.1937721786499083,3.52821720123292,finisher,218,162,380
0.9113118286132718,3.0081275253295914,flake,50,80,130
2.0446229095459003,3.9517469177246056,flatmate,20,10,30
2.4840657196044873,3.7404904174804656,flier,38,84,122
-0.6845150527953976,2.376828804016114,flora,883,18,901
1.4881012268066343,3.8456342391967766,flyer,226,597,823
2.9672052917480585,4.253495719909665,foe,270,292,562
2.1893201522827184,3.475490447998048,follower,240,1792,2032
2.7707446823120137,4.8716044769287095,fool,558,220,778
3.371776710510254,4.052348052978516,foreigner,132,542,674
0.3433620758056719,2.0792852630615215,forerunner,415,132,547
2.0452024765014585,3.6723751525878896,fox,8099,510,8609
1.1318060226440423,2.644886184692389,freelancer,63,18,81
-0.6849747619628914,2.9626895523071397,freethinker,15,5,20
0.49501924896241434,3.2243155517578117,friend,9824,10015,19839
0.11057196807860237,4.282141120910644,frogman,5,19,24
1.8634888992309726,3.0149683303832973,fucker,9,5,14
1.6812341613769632,5.175630851745609,fugitive,346,141,487
-0.6054515914916863,3.196241432189936,fuller,916,7,923
2.151074737548832,3.644845451354989,gambler,183,79,262
2.1207922973632805,4.207424942016601,gatekeeper,94,14,108
1.541617309570313,3.5566134033203127,gatherer,53,118,171
-1.5190094833374062,4.156325416564954,gay,4156,174,4330
0.6259981994628916,4.07764052581787,geek,285,60,345
1.066342086791991,2.324660018920902,genealogist,41,16,57
0.017871025085455017,3.839125350952152,genius,1206,75,1281
0.060076492309569574,3.9664966430663995,gentile,57,24,81
0.44085495758055515,2.286298423767093,geographer,144,30,174
0.47137691497801626,3.3015000076294,geologist,232,183,415
-0.8404921264648451,3.741350532531726,giant,4076,3129,7205
2.9404673767089946,3.627499511718746,girl,8590,5439,14029
1.358847244262698,2.5329885787963846,girlfriend,1844,135,1979
-0.08537596130371128,3.533021507263193,giver,51,9,60
-0.5252778320312501,3.970610931396486,gladiator,221,137,358
1.7401058349609357,4.901076293945309,goat,456,327,783
3.4953512878417925,3.9782480087280305,goon,52,38,90
-1.2935738601684577,3.915181015014646,great,31055,109,31164
3.924397041320802,4.4914161376953174,grownup,5,8,13
0.9807370986938508,2.7386002655029102,grunt,86,103,189
-1.04932008361817,3.3801307449340783,guardian,3158,442,3600
-1.272290557861318,4.371710273742671,guerilla,100,42,142
-0.38986243438721857,4.110504730224612,guerrilla,627,350,977
1.6865766220092766,4.973184715270996,guide,4317,735,5052
1.3638056869506912,4.329387901306156,gull,180,169,349
2.604560531616201,2.9444437408447257,guru,332,97,429
2.1571019821167,4.103532600402829,gutter,56,40,96
1.1030408935547058,4.369220512390122,hacker,216,83,299
-1.6204820404052782,1.1040489120483414,hanger,51,35,86
2.1882094650268513,4.523243019104015,hater,31,58,89
-0.3722542190551721,3.2548150329589802,head,21431,4830,26261
3.1866145935058583,3.6145842056274375,headman,34,23,57
2.3494964370727516,4.032074417114252,healer,107,29,136
1.8981766586303621,4.01491963958739,hearer,7,14,21
0.024696723937992715,0.8587060241699263,heathen,173,82,255
-1.404478660583493,4.161778205871585,heavyweight,1820,25,1845
-0.35470832824704956,4.042686592102058,hedonist,6,5,11
0.2071135177612291,4.053353576660157,helper,298,120,418
3.0133731918334945,3.9496399154662996,hero,5235,1872,7107
-2.416134284973147,4.540310058593747,heterosexual,280,24,304
0.9247214126586982,4.040823669433578,hobbyist,20,52,72
2.177488945007326,3.263193931579586,holder,707,609,1316
1.283862106323241,3.31582753753662,holidaymaker,3,14,17
2.815737213134767,3.82956087493897,homeowner,26,74,100
-1.0430356292724596,5.073847557067872,homosexual,727,287,1014
-0.9613759994506879,2.378994132995608,honey,1016,3,1019
-0.8817850570678658,4.4519423065185535,hopeful,260,26,286
0.8423946533203193,3.851751403808592,horticulturist,23,10,33
0.4065731506347632,2.3728736877441463,host,4855,2168,7023
3.4966699676513713,4.313460350036621,householder,118,43,161
-0.8348311233520462,2.736241088867189,hugger,10,3,13
1.1625289459228583,4.021017837524411,hulk,695,25,720
-1.5384041595458982,3.4191693954467652,humanist,232,24,256
-1.7868741455078165,4.269741012573242,humanitarian,705,6,711
-0.17430865478515756,2.950304229736325,humorist,48,13,61
0.5942934112548812,3.9245033111572454,humpback,115,33,148
2.1310830307006867,3.9143087463378876,hunter,2405,1345,3750
3.7350531387329156,3.057698776245111,husbandman,24,12,36
-1.8883582763671996,3.794509201049806,hybrid,1404,491,1895
-0.8556822662353483,4.3316047897338805,idealist,44,23,67
0.6290026855468867,4.025193656921388,ideologue,38,15,53
0.7140401382446271,4.590655494689933,idiot,257,75,332
-3.5314537887573323,3.2517427749633896,idler,24,11,35
1.0415503311157224,0.046546623229978934,illusionist,29,4,33
2.728677192687975,3.65588777923584,imam,168,35,203
1.7221462631225535,3.7664358139037972,imitator,19,68,87
2.30736099243164,2.9053902740478463,incarnation,560,200,760
-1.1127768707275436,3.7855646591186414,incompetent,247,7,254
-0.8853612976074174,3.99922668457031,independent,9332,204,9536
2.0182421493530214,1.8258098449707063,individual,9095,5814,14909
-1.352737503051749,3.730193023681636,individualist,68,4,72
-1.2025152130126884,4.12893788909912,inferior,883,10,893
1.2077634811401339,3.7060787734985254,infidel,39,28,67
2.783597434997567,5.1836835479736365,informant,197,95,292
2.9628828735351647,3.334962646484364,inhabitant,80,2425,2505
-0.4411016006469737,-0.1270775909423918,initiate,520,183,703
-0.20726058959960625,2.509470207214349,initiator,70,38,108
1.9954239501953168,3.2531294097900414,instigator,68,30,98
0.2162120666503924,3.296651580810547,insurgent,136,505,641
-0.7577446823120226,2.7376025238037087,intellectual,1618,375,1993
2.7331844100952267,4.457098915100097,interloper,11,7,18
-0.6984325408935561,3.6044399948120116,internationalist,102,10,112
3.504910339355469,4.542865005493162,interpreter,309,104,413
-1.850575401306159,3.3229442520141603,intimate,942,26,968
3.316362739562976,4.3428909454345686,intruder,170,146,316
0.5488407897949017,2.1444750976562545,inventor,450,97,547
3.30306584930419,4.162531890869161,investigator,315,689,1004
0.1416024398803728,3.660901298522951,investor,282,966,1248
-0.7601015319824214,3.7367476882934625,irregular,954,99,1053
2.1477234573364186,4.318118255615232,islander,205,587,792
-0.570575042724613,3.7159188003539967,isolationist,54,7,61
0.4154069137573302,3.591549377441403,jock,184,16,200
2.1709100570678714,3.372821617126455,judge,4872,1916,6788
2.747771736145012,4.0427990722656375,jumper,233,105,338
-0.17705622100829999,4.496187072753912,junior,4573,210,4783
1.3516785049438482,2.6493255157470657,jurist,112,80,192
0.6213077697753917,2.7539263763427755,juvenile,1216,771,1987
3.0758704910278283,2.4621638259887675,khan,2611,21,2632
3.640633277893059,4.0565693283081,kid,1678,2277,3955
3.5872894973754867,4.273784255981447,kidnapper,51,73,124
2.643182785034192,3.840437530517576,killer,2162,363,2525
1.713627975463865,2.446246498107911,kinsman,132,86,218
0.9384930496215844,2.8155092086792024,knocker,19,6,25
4.144502273559574,4.170423934936522,lad,452,79,531
0.48895221710205305,3.4978680725097675,lamb,1003,205,1208
2.9681385803222753,4.15067771911621,lawgiver,12,9,21
3.1117945785522494,2.060102294921876,lawmaker,21,116,137
2.2237332763671915,3.3488959503173845,layman,67,100,167
2.127464088439943,3.8965552444458,layperson,11,16,27
0.9208905639648464,2.098614051818849,leader,10593,6269,16862
3.150030662536615,4.514511383056657,learner,34,55,89
1.9277821197509653,3.4595815963745054,leech,216,48,264
-5.538716659545898,4.528637969970696,lefty,76,18,94
-1.1240957641601597,4.528208389282227,lesbian,1155,315,1470
-0.8791756210327151,3.1341242294311513,liberal,3578,829,4407
-1.2908939208984407,3.9812845230102596,libertarian,345,44,389
-1.066061340332034,3.024486152648926,libertine,40,25,65
-0.06930254364013422,3.732501914978023,linguist,135,122,257
0.8970860824584861,3.6655236587524413,lion,2318,1555,3873
2.7463673019409285,3.583344467163073,liquidator,14,3,17
2.6787916717529328,3.445478340148938,listener,493,910,1403
3.5935314407348713,3.4127961883544913,litigant,8,34,42
0.1601310653686454,3.5822087020873994,logician,9,8,17
1.9883618316650455,3.710609794616694,logistician,3,4,7
0.8992565460205171,1.9237783432006808,loner,89,9,98
2.942788856506347,2.9022492828369195,looker,7,4,11
1.1674918518066235,2.390065147399902,lord,9878,2043,11921
3.8249791946411165,4.369099372863765,loser,332,101,433
1.57757627105714,1.745682777404781,lot,6579,982,7561
2.6361813125610283,1.7906011199951166,lout,5,4,9
0.5997634124755891,4.220391578674317,lover,1724,878,2602
-0.4962257766723539,4.210204116821288,lunatic,154,37,191
0.6475482788085856,3.69874942016601,machine,7173,1647,8820
1.256340827941898,3.7277502441406227,magician,286,100,386
-0.7566501770019443,3.439034446716313,mailer,32,4,36
2.117836288452139,2.2139494705200065,maker,998,646,1644
-1.6413137359619085,3.847226936340334,male,9170,4774,13944
2.520222946167003,3.743314262390136,man,30762,32879,63641
1.6396765747070319,4.6358577651977555,manipulator,53,15,68
-1.158100524902352,4.260505165100099,marcher,83,105,188
2.0554046936035064,2.2754207458496083,mascot,689,140,829
-1.2970042037963836,3.40582878112793,master,6147,1962,8109
1.2887028350830008,1.8301117858886755,mastermind,125,23,148
-0.45353054809569926,1.8952564620971728,matador,71,9,80
3.2683974761962915,4.0001813583374,mate,1933,788,2721
-1.0152081375122037,4.017023208618163,materialist,37,3,40
0.15169141387939789,2.470993965148928,mathematician,445,244,689
-0.012985160827639675,3.2081103668212876,mentor,879,86,965
-0.8844936065673821,3.356170524597175,mercenary,329,507,836
0.40462848663330675,3.9634240570068258,messenger,644,245,889
0.23999816894531278,3.142847915649412,metallurgist,17,22,39
2.1711764526367148,2.1238461303711063,microorganism,17,150,167
-0.2434254150390558,3.678090599060063,midget,221,25,246
0.9536599578857476,4.388574012756351,migrant,271,387,658
-0.8083213729858301,4.435390777587891,militarist,16,11,27
-1.3944779281616277,2.012812393188476,millenarian,20,3,23
-0.02858905792236044,3.7891203231811517,millionaire,439,101,540
0.6195674438476644,2.9719852981567385,mineralogist,26,3,29
0.3227023620605536,1.8238551330566395,minor,9647,325,9972
-0.7562299499511766,4.952543365478519,misfit,45,68,113
-0.5776624603271472,4.51047026062011,missionary,872,796,1668
0.7270486373901335,2.2328057632446274,model,8931,4412,13343
1.1758648376465004,2.5484248046875138,modeler,7,14,21
-1.4907740020752058,2.8388803482055565,moderationist,3,7,10
1.1730523986816408,3.7052800903320318,modifier,12,23,35
1.2955600814819377,2.6860854263305782,mogul,81,44,125
1.8879339218139606,2.5571862258911153,moneymaker,14,4,18
-0.8113118209838888,2.9790370559692505,monolingual,23,3,26
2.330603874206531,3.1516842727661256,monster,2710,1545,4255
2.1200032196044916,4.474850090026862,moron,20,10,30
-1.2434220046997169,4.171351394653321,mortal,1050,66,1116
