SG_SG,SG_PL,PL_SG,PL_PL,sent
-5.499406868920004,-8.825120076200003,-7.842136959199991,-5.9447498303760025,employer
-6.817988336199992,-7.610815581799987,-7.934576466000012,-5.81392145995801,enemy
-9.171271888599993,-9.755187510400004,-9.90942723519999,-7.242285058579987,engine
-4.9860838655019935,-9.339572770999988,-7.373795578000001,-6.53993391959501,engineer
-5.464972764379999,-8.48576532940001,-7.930168639999999,-5.30511027309,enrollee
-4.69585000626,-8.535488243400001,-7.113280691799992,-5.171139580994012,entertainer
-7.573642430199996,-9.000163400600002,-7.7852029788000126,-5.810320524559995,equal
-6.275359661000008,-6.990847025080002,-7.0780894656,-5.833114196444006,ewe
-5.729305886739997,-9.16777227080001,-7.474705648399995,-5.855308649993995,exchanger
-4.801902442161995,-8.938692132199998,-7.096417081999992,-5.623639725208001,executioner
-4.7388390021800015,-8.86072024840002,-7.110533867000008,-5.6892490018000075,experimenter
-5.477612613679992,-9.597880559200002,-7.558530658400003,-6.410435360574017,expert
-6.3771760463139815,-9.365662759399996,-7.906344418999986,-6.1216268891951975,explorer
-7.616332607599998,-9.17128960459999,-9.513865112400007,-6.201230770152002,face
-7.599743902399999,-8.990349734400002,-8.263437537999987,-6.625839381980003,failure
-7.437253317799997,-6.939425225219991,-8.933911656000014,-5.421833888873008,family
-6.8678520613999945,-8.935569265799977,-7.279051856600015,-5.668565981305995,fan
-5.036193774679992,-9.406656623399993,-7.883518307400001,-5.581241388728012,farmer
-8.9905313466,-7.579480046199999,-9.339825307199996,-6.619958035660014,fauna
-7.959606625200008,-10.423069739600008,-8.647113101800002,-6.658659615780003,favorite
-6.032725688999988,-8.611630113200016,-7.589068521000008,-6.22239529243999,federalist
-5.135096265919997,-9.132172526599996,-6.581336746999996,-6.11618021466,fella
-5.217186048920012,-9.220439382199984,-6.815495027799996,-5.2228963746822075,fellow
-4.891031105580005,-9.56281765580002,-7.637114969999992,-5.92710545012,fencer
-4.764646028447997,-8.691719047999996,-7.267956714999997,-5.341392077560147,fiddler
-6.3425848041259965,-9.423444705800007,-7.840117872799985,-5.867436235099792,fighter
-6.163043342579996,-8.902864556599988,-8.371904137799996,-5.734741782600003,figure
-6.078461065460008,-9.213741607000005,-7.92446215099999,-6.007299952580004,finder
-5.707711651480008,-8.433169548200004,-7.644421242999994,-5.4080076962167505,finisher
-6.927538599999988,-8.618143636400019,-8.455416892799999,-6.526814838680002,flake
-6.2417010483,-9.080767801800016,-8.305390488400016,-5.748902436321999,flatmate
-6.729538261400008,-9.035266714199985,-8.251518096199998,-6.153946896026818,flier
-8.478536456200008,-8.042884225200009,-8.787870999799997,-6.569716351959998,flora
-7.225684226399992,-8.994720772199985,-8.259283094999997,-6.3075125330746005,flyer
-5.936259986400009,-8.060849907999998,-7.729222294000001,-5.739866524688,foe
-5.688583305079996,-8.611417828599997,-7.206537869799988,-5.403133924419999,follower
-4.552128834427998,-9.333962970400007,-7.134326895400008,-5.580519950505117,fool
-5.0129997631080006,-9.403045392799989,-7.312735116199998,-5.489880211635066,foreigner
-7.286696801399996,-8.553934055800008,-8.031004816000001,-6.394650289373996,forerunner
-5.808858320599987,-8.875285602199977,-7.8891379831999995,-5.947269866840003,fox
-5.649563475159992,-9.42298975859998,-7.938255166400008,-5.9309474459269955,freelancer
-5.433714180839997,-9.338809593200006,-8.1158589182,-5.663156151772005,friend
-4.9072811820679885,-9.304904163199996,-7.263032279199995,-5.890704720977803,fucker
-5.121001136019999,-8.98973748979999,-7.579755314199991,-5.54666864129999,fugitive
-6.301349228019999,-9.024770894200008,-7.486126343999992,-6.3510489519860025,fuller
-4.534896991686006,-9.116170046599985,-7.285416258999997,-5.5755782858037986,gambler
-5.4166879942200135,-9.522471214000008,-7.854163310199995,-6.2830022217720005,gatekeeper
-5.3554904199600015,-8.332785289200004,-7.579668468999999,-5.2906533777928,gatherer
-6.820041095940006,-8.105273304600006,-7.392758188400005,-5.704723802291187,gay
-5.073892263665996,-9.3772519212,-7.625854065599985,-5.870695999686598,geek
-5.174924341779999,-9.061129388400014,-7.426917043200016,-5.667751242728393,genius
-5.5890381419799855,-10.112441082399988,-7.875310523600006,-6.538529361320005,geologist
-5.266111150082005,-9.525165672799998,-7.735526582999985,-6.03248637117799,giant
-5.3778352840000005,-9.091754983999992,-7.4309558096000075,-5.614739259694608,giver
-5.683771405760014,-8.77195329879999,-8.292905254800006,-5.835429536896205,goat
-5.364660472154,-9.284470127000006,-7.435570768799988,-6.559431257800009,goon
-6.3933154134099945,-9.76156672820001,-7.370896808,-5.949041379488005,great
-6.040972093520009,-8.155226443799991,-8.017833147999994,-5.700361180185995,grownup
-6.291884422060003,-10.420586593600003,-8.173156392800001,-6.9694721651569935,grunt
-6.352671597920004,-9.746034749800007,-8.185886301199991,-6.286797210939995,guardian
-6.292884872999986,-7.423263644999998,-7.434333046799995,-5.881245436500008,guerrilla
-6.339738290740002,-9.356227616999986,-8.066967305399997,-6.417792746975992,guide
-6.168576727240005,-8.496616161799983,-8.013340345799996,-6.028108888199588,gull
-4.487574124409991,-9.436851509600013,-6.6638732842000055,-6.038699786915991,guru
-8.010656234599983,-8.219949069200004,-8.7694401786,-6.3542279807119915,gutter
-5.0655714202120095,-9.3981143828,-7.645035058799998,-6.116310477162004,hacker
-7.1301986909999915,-8.7115752516,-8.131098534000008,-6.240140578626006,hanger
-5.299639090960005,-9.419178319400027,-7.620945171799994,-5.733597220377983,hater
-7.530490738599997,-9.806995322,-9.11887956300001,-6.441238473891997,head
-5.669567944440003,-10.021118771600005,-8.138188747400006,-6.464527668036001,healer
-6.152582260759994,-9.126881433200001,-8.0840173884,-5.6723550423488005,hearer
-5.900901365319999,-7.092340534199993,-7.610164058599997,-5.629964654106003,heathen
-5.713618526780016,-9.844131857199988,-7.3904273368000055,-6.189247895065607,heavyweight
-5.199359753860003,-8.625331476399994,-7.205970594399995,-5.566341563411405,helper
-6.764041563650001,-8.8623321374,-7.578739679400009,-5.741550628515997,heterosexual
-5.216367493960005,-8.88456785420001,-7.524373100399996,-5.720724120640002,hobbyist
-6.135715872679992,-9.165113417000002,-7.6936731032000125,-5.6853744010599945,holder
-5.707357099459998,-8.802834940800016,-7.7802617904000035,-5.580670589779996,holidaymaker
-5.772612024299997,-8.402865839600006,-6.7738632552000055,-5.576157146275997,homosexual
-7.667279143599992,-9.06992700879999,-8.367318255199995,-6.619238546280003,honey
-6.507978560800011,-8.792858034599973,-8.364617918399995,-5.555816911428988,hopeful
-5.905942257859995,-8.540692790199984,-7.4034777722000005,-5.341770529956009,host
-5.32535135085999,-7.890734693399995,-7.622687902799983,-4.696120031035995,householder
-5.3020225426760135,-9.0522627436,-7.653601247400004,-5.927863056893412,hugger
-5.556668524400001,-8.954666746999994,-7.139510073999991,-6.189491668859992,hulk
-5.929553004280013,-9.133543666599998,-7.385487748999988,-6.122876377358002,humanist
-7.607455308599992,-8.708569174999997,-8.056694281599993,-5.960764986976,humanitarian
-4.898793154148,-9.169834033199995,-7.412150586600003,-5.942861710771595,humorist
-5.160804736873995,-9.827913420399987,-8.124739286999995,-6.611484552533994,hunter
-7.559598124800006,-8.951545044000024,-9.004808836,-6.161441373467062,hybrid
-5.035792122999988,-8.341344700999995,-6.8570387560000015,-5.439430574037001,idealist
-4.728740194700004,-9.871466679800019,-7.448507313199999,-5.6370473694380046,idiot
-7.193755441200008,-8.864378774600002,-8.81517011660002,-6.306341688859992,idler
-4.754912859820004,-8.8782657948,-7.171821400200018,-5.777376547419998,illusionist
-5.657800051540008,-7.789496040600003,-7.486632702799992,-5.717520939332003,incarnation
-8.220487856599997,-9.15512780359998,-7.832016072999991,-5.726106628397997,independent
-5.543909773499996,-7.874733942599997,-7.948423890799985,-5.082729394310006,individual
-5.112783819260003,-7.856630197199985,-6.496485439400002,-5.006062061611996,individualist
-7.175969811659981,-8.9946103792,-7.3217455215999925,-5.645071057839996,inferior
-5.700613093399999,-9.712053247399986,-7.735873862200003,-6.490013547569987,informant
-5.611354871639994,-8.451982918800013,-8.1125907018,-5.151871635250009,inhabitant
-4.944460996371993,-8.810849236800005,-8.059242858000005,-5.4472462452400014,initiate
-5.306896952444002,-8.405725126399986,-7.426303598799995,-6.059694599791203,insurgent
-5.630797885407997,-8.628473328600009,-7.6206712134,-5.488778751514398,intellectual
-5.658086634819997,-8.51175868900001,-7.2808483851999934,-5.734196547035994,internationalist
-5.476240467139995,-9.154023142600023,-7.579100899600004,-6.089051688399994,interpreter
-7.666076924600003,-9.531064210600002,-7.675345771199983,-5.691888185159995,intimate
-5.265300717706005,-9.486788230999998,-7.608302114000008,-5.869523137431995,intruder
-4.6076498910279975,-9.029899836199991,-7.319778425400001,-5.869920557359992,inventor
-5.303342448367999,-10.019415947999978,-7.975915864799997,-6.647838775192004,investigator
-5.16231304503401,-8.724794342600013,-7.439248532799997,-5.6803180353771054,investor
-8.482384173000003,-9.363030903399984,-7.8458445609999945,-6.097483348100001,irregular
-5.163147302336003,-9.467956841200015,-7.728723200999992,-5.9752942707679955,islander
-5.6674104989400105,-8.578179067599999,-7.440099890999986,-6.2647529247400096,isolationist
-5.131635549453998,-9.998464799199992,-7.456367839599999,-6.258264708494001,judge
-6.199452200700001,-8.900850541799986,-7.647397584000001,-5.8104854311799965,jumper
-5.712133908640005,-9.191901954799992,-7.848077461800005,-5.7131062087329925,junior
-5.277318569739996,-9.359600594200005,-7.298846468600018,-5.951010507000004,jurist
-6.640010234160008,-9.23576408559998,-8.133746105800002,-5.580515153022397,juvenile
-4.951655979950002,-9.437407786799977,-8.067765883199993,-5.462770539053931,kid
-5.511736759310014,-9.545686598399998,-7.871418375599995,-6.2950655830499995,kidnapper
-5.320942831046002,-9.923689456399998,-7.782448135200004,-6.254780749894478,killer
-7.304268596999995,-9.378618369200014,-8.298809749800004,-6.539415503480003,knocker
-6.096996358080013,-8.656164348399981,-7.627063717200012,-5.908627945060006,lamb
-5.6319075143199955,-9.421330724200008,-8.098780156599991,-6.133383099486008,lawmaker
-5.327606494680001,-9.471966090399992,-7.514082623000005,-5.719585131071996,leader
-5.262698312440002,-8.2595307744,-7.130136788799996,-4.9508164597284745,learner
-6.346778454040008,-8.7302190414,-7.895832357400009,-6.150178893820008,leech
-5.308951648026001,-8.516607053199994,-7.56962445080002,-5.8616202150208565,lefty
-6.4003249532000055,-9.004508815400001,-7.416914473599991,-6.158099693439993,liberal
-6.706597853200004,-9.198026057399987,-7.577424679199983,-6.282884082660002,libertarian
-5.203064602039992,-9.654066380599993,-7.841835505800005,-6.39099320714,linguist
-5.746402065980004,-8.960306127000008,-7.820964710200018,-5.961022303366607,lion
-6.192483419999995,-9.101695638799997,-8.0407282342,-5.873202797835613,liquidator
-5.300805379999998,-7.796138861200002,-7.2287176425999995,-5.07401807432661,listener
-5.2293163043200055,-9.372229160599996,-7.649368507399994,-6.068933622559997,logician
-5.191724966040006,-8.934574000399987,-7.436991618399994,-5.455765918135993,loner
-6.2385916662200085,-8.824815221,-7.772540559399997,-5.9082388752020005,looker
-5.461505819280001,-8.26490395820001,-7.958011993199994,-5.13405296172,loser
-8.024455991600004,-7.138372427403993,-8.744114186200019,-6.259281830030996,lot
-4.98639730692,-8.733605716999987,-7.3239200402000035,-5.643484851159995,lout
-4.935833627760004,-8.98690224819999,-8.047766947800001,-5.112959264048005,lover
-5.394100032469999,-9.509171325399986,-7.515471125,-5.9225346296677985,lunatic
-7.0759682726000115,-8.593135903400016,-8.541024827600006,-6.191063832389996,machine
-4.746285873911996,-9.230693241000019,-7.184612169199989,-5.852103190869597,magician
-6.233453178970013,-9.486063988399993,-8.099601336199997,-6.451954343981397,mailer
-5.318300243340006,-8.810665225199989,-7.098423234999998,-6.026275883668005,maker
-5.7948197762200095,-8.015472506200004,-7.7680075490000045,-5.207926801549947,marcher
-5.764831699999991,-8.370972863599995,-7.530343877399982,-5.790233612249991,mascot
-4.791079343749991,-9.343690766600002,-6.784750588799996,-6.1459004347520025,master
-5.962134810280013,-9.434965727000003,-7.722360343999995,-5.3797778680100095,mate
-5.132778189600006,-8.176793181399999,-7.0590654412000085,-5.496007822462001,materialist
-5.103632600467998,-8.93075555880001,-7.589855110600006,-5.620294907420398,mathematician
-5.239458631519999,-9.068331213399984,-7.502567664199994,-5.845338602105,mentor
-5.299935131607986,-9.859003436600014,-8.06913705160002,-6.241961084077992,mercenary
