SG_SG_SG,SG_SG_PL,SG_PL_SG,SG_PL_PL,PL_SG_SG,PL_SG_PL,PL_PL_SG,PL_PL_PL,sent
-90.78557398986817,-94.85202998352051,-93.53402796936035,-94.71431101989748,-92.42432118225098,-91.31084953308105,-94.26470874023435,-91.25617846679687,asthmatic
-82.74742276000977,-87.60938447570801,-84.82383438110351,-87.65822200012207,-85.77666368103026,-83.86436128234864,-87.21192306518554,-83.96507864379883,astronaut
-79.1975341949463,-84.25230358886719,-81.21041029357909,-83.98785403442383,-84.66516960144044,-82.39359732055664,-86.2940849456787,-82.84074826049805,athlete
-82.90744085693359,-86.00453286743164,-84.97489314270021,-85.05917907714844,-87.92909181213379,-87.81104122924805,-89.68140130615234,-87.42234475708008,attraction
-87.80588424682617,-92.282216217041,-89.85336215209959,-92.09576107788088,-88.41961209106445,-89.3796478881836,-89.59603153991699,-88.6114600982666,auditor
-75.66173175811768,-80.7356847076416,-77.46373458862304,-80.34921846008302,-84.08157180786131,-83.88957754516602,-85.51189309692383,-83.7051039276123,author
-83.88346166992187,-87.41603485107422,-85.30581120300295,-85.8508662261963,-81.9411031036377,-83.79694438171387,-83.27902915954591,-82.5947603302002,authority
-87.61782528686524,-91.11689784240723,-89.47162326049805,-90.21829446411131,-91.9543941192627,-91.94985566711426,-92.91731156921387,-90.931181640625,automaton
-83.68550317382812,-88.34510009765627,-85.40442982482911,-87.85351530456543,-90.35739811706543,-89.63357371520996,-91.44706132507324,-89.17810623168945,avatar
-77.07290216827394,-81.12898928070068,-79.26200094604492,-80.5227981338501,-85.0515195465088,-82.05131863403321,-86.96260850524902,-82.7846124420166,baby
-87.5515804901123,-89.50724382019042,-89.71902014160156,-89.00067538452149,-92.27225439453123,-92.83283662414551,-94.45155247497559,-92.65562536621094,balance
-82.8177338104248,-88.07832302856445,-84.68657357788086,-87.54921403503418,-86.69034600830078,-86.61422747802735,-88.32293319702148,-86.36437083435058,banker
-79.87261383056641,-84.56185249328614,-82.41322717285156,-84.47917138671875,-86.2492665863037,-85.33777937316894,-87.70259834289551,-85.01470964050294,barbarian
-85.40394364929199,-88.11152969360352,-87.26788854980468,-87.24627203369141,-87.32277406311036,-86.04962924194336,-88.99214346313477,-86.01992601013184,bather
-78.45972696685791,-83.51201098632812,-79.58854762268065,-82.47468199157714,-83.12283483886719,-81.16734506225586,-84.3590044708252,-81.33708059692383,bearer
-78.89385983276367,-82.97403341674804,-80.88703923034667,-82.05594325256348,-84.90333200073242,-83.71577809143065,-86.39262397766113,-83.56490216064455,beast
-84.64647129821779,-90.13719474792481,-86.42822425842286,-89.62413436889648,-89.01276614379883,-86.99480578613282,-90.7570932922363,-87.47830909729004,beater
-86.53661125183106,-91.34674174499511,-88.3943014678955,-90.76557389831542,-89.87157838439941,-88.19491282653809,-91.59599627685549,-88.24479476928711,beginner
-87.64837254333496,-93.05890231323242,-89.72179338073731,-92.57895100402833,-87.74634608459472,-86.55685751342773,-89.57705850219726,-86.80567416381834,behemoth
-83.92866809082031,-88.94076496887207,-85.4194645690918,-88.2779669342041,-86.83371841430666,-86.0247522277832,-88.54813006591797,-85.98150598144531,beholder
-82.38559262084961,-86.61091287231446,-84.77166053771974,-86.83225329589844,-84.50330456542969,-84.16595373535156,-86.08580317687988,-83.80829341125488,being
-81.00962059020995,-85.50181896972656,-83.16384587097168,-85.25349128723144,-82.89968089294433,-81.20249365234375,-84.9620216522217,-81.82775157928467,believer
-90.49180072021484,-95.01911836242675,-92.98102734375,-94.68028981018068,-90.57978659057619,-88.10208477783203,-92.17664587402344,-88.48364892578125,belligerent
-88.01116995239258,-91.55861582946777,-90.39737913513184,-91.40042964172363,-85.47971017456055,-84.30003237915041,-87.1617333984375,-84.39373475646974,beloved
-83.92438226318359,-88.80009741210938,-85.45781832885744,-88.08413874816894,-88.96411949157715,-88.31087794494628,-89.76722062683106,-87.63395007324219,benefactor
-89.68027548217773,-94.1931826171875,-90.5713080444336,-92.81240072631836,-93.50178141784669,-91.3305870361328,-94.88423651123048,-91.617554397583,bidder
-89.06740507507324,-94.6973083190918,-91.09426878356932,-94.26826174926758,-93.3110659790039,-91.95178878784179,-94.57460093688965,-91.79543893432616,billionaire
-86.9295897064209,-91.53458602905272,-88.5858120880127,-90.99491862487793,-89.6452138671875,-89.71503512573244,-91.01221537780762,-89.34815081787109,biologist
-91.44225129699707,-94.15095114135742,-93.65341773986816,-93.53047149658205,-93.57731661987305,-91.65887620544432,-95.2053586883545,-91.82033331298828,bisexual
-88.56586238098144,-94.14578520202636,-90.70273544311523,-93.74370765686035,-90.82077644348145,-92.80079212951661,-92.50121815490722,-91.68267070007325,biter
-94.89002029418944,-97.35179321289064,-97.75411952209473,-97.30117176818848,-90.2816586151123,-89.86161697387695,-92.57802055358887,-90.12949133300779,bleacher
-88.91014308166504,-93.86490863037108,-90.44023365783691,-93.1079002532959,-93.66018074035645,-93.35256242370606,-94.91918820190428,-92.7725770111084,blogger
-86.65519937133789,-89.95331971740723,-89.03755035400391,-89.47366331481933,-90.53521771240234,-89.2214183807373,-92.09029582214356,-89.26756797790527,blonde
-91.67087353515623,-95.62679821777344,-93.55205316162107,-94.95223114013672,-93.46254164123535,-92.78970335388183,-94.94809872436524,-92.61522500610351,boater
-79.61133639526369,-82.22070796203613,-82.08515158081055,-82.14508758544922,-83.57378746032715,-82.17641851806641,-85.0408790740967,-82.05984727478027,body
-87.18386288452149,-92.61480944824218,-88.48783096313477,-91.78534420776369,-94.14060969543458,-92.6177589569092,-96.11455450439452,-92.89858534240723,bodybuilder
-81.78064161682128,-86.77490740966797,-83.96543453979494,-86.58549513244628,-86.34440840148926,-85.27825129699706,-87.95219770812989,-85.42218690490722,bomber
-93.14445433044432,-95.94598706054687,-95.37732595825196,-95.06434841918946,-93.16125521850586,-93.09007107543944,-94.60985961914062,-92.2315288848877,boob
-87.15226477050781,-90.18555798339844,-88.81714453125,-89.60738912963869,-90.339201171875,-90.03469525146484,-91.86838481140137,-89.89113304138183,bookmaker
-91.10631582641602,-94.78351911926269,-93.38486950683594,-94.12904083251955,-91.52645806884766,-88.99827731323242,-93.04993493652344,-89.40624046325684,boomer
-85.83791046142578,-89.98598139953613,-88.34939668273925,-90.2055352935791,-89.29681462097167,-87.78536924743652,-90.92951309204102,-88.04330676269531,booster
-82.44066043090821,-87.40769320678713,-83.84941374206542,-86.65836447143555,-86.38740576171875,-86.49068605041504,-87.47906015014648,-85.98462715148926,boss
-83.07166792297362,-87.97978572082519,-84.8508012084961,-87.48374787902831,-86.7975650024414,-85.54770213317872,-88.70568406677246,-86.13468223571778,boxer
-85.80173348999024,-91.1878120727539,-87.97266395568847,-90.99703782653809,-92.91923124694824,-92.19672509765627,-94.72256323242188,-91.92988806152344,brawler
-86.271754196167,-90.34782844543457,-87.86607406616211,-89.60871376037598,-92.07843240356443,-92.22840005493164,-93.26167860412598,-91.68315019226074,broadcaster
-90.70612226867675,-94.46994262695313,-93.52072103881837,-94.70028289794922,-91.30863711547852,-89.79358129882813,-92.84857865905762,-89.8294741821289,brunette
-96.06605680847169,-100.70091609191894,-97.85319488525393,-99.50274116516113,-88.3552490234375,-87.76666058349609,-89.70233609008791,-87.41035815429687,brute
-88.97952041625976,-93.44712239074707,-91.16302374267578,-93.2644393157959,-89.2291488647461,-87.87824598693848,-90.56458738708496,-88.01274313354492,buddy
-88.84985217285156,-92.03255728149414,-91.29331657409668,-91.90710758972168,-89.67746199035645,-89.31858946228027,-90.9468656463623,-88.79198771667481,buff
-80.33535842895508,-85.07296206665039,-82.28441625976562,-84.95692407226562,-83.92841885375977,-84.01355401611328,-85.52883430480956,-83.84715463256836,builder
-79.97325666809083,-84.11627568054199,-82.25184225463867,-83.73948057556153,-84.19005072021484,-83.10701879882812,-85.56947619628906,-83.01682653808594,bull
-82.48994242858886,-88.0451346282959,-84.39944599914551,-87.69346174621582,-90.21068853759766,-89.58997911071778,-92.21738632202148,-89.79257595825196,bullfighter
-91.37489831542969,-95.19387153625489,-94.0704348449707,-95.06898828125,-91.54735717773436,-90.1121846923828,-93.45317370605468,-90.52796578979492,bum
-89.82051489257813,-94.40964994812012,-91.75143920898438,-94.36676377868652,-93.79767141723632,-92.79619953918457,-94.69376426696778,-92.25146200561524,businessperson
-88.5090927886963,-92.7950283050537,-90.37871987915041,-92.29681309509277,-90.29628874206543,-89.13883656311035,-91.59646076965332,-89.02989407348633,busker
-89.03605599975586,-93.7938138885498,-91.01935998535156,-92.83766139221191,-89.05434762573242,-88.26280505371093,-90.50069357299805,-87.94209550476074,buster
-83.76257366943359,-87.84701417541504,-85.65104450988771,-87.59072900390625,-92.08113221740723,-90.67850366210938,-93.5271309967041,-90.60400103759764,caller
-79.6706778793335,-85.36612954711914,-81.26790321350097,-85.06875936889648,-85.10391665649414,-83.41784780883789,-86.51049829101562,-83.7647829284668,candidate
-87.62614219665528,-91.8465786743164,-89.79119122314455,-91.16042924499511,-91.57518377685548,-90.67774841308594,-92.70481491088869,-90.19878030395508,capitalist
-78.92191981506349,-83.73503686523438,-80.13076733398438,-83.18682411193849,-87.80853852844238,-86.77268417358398,-88.71595889282227,-86.53299731445313,captain
-82.68395654296873,-86.977761428833,-84.5461860961914,-86.13647578430175,-85.83810914611817,-82.81323854064941,-86.69029663085938,-82.5686860961914,captive
-82.02835765075683,-87.1193397064209,-83.28869906616211,-86.19614978027344,-85.73522204589844,-85.14303645324706,-87.31753132629395,-84.98116233825685,captor
-84.70597145080565,-88.62511357116699,-87.07821278381347,-88.92097610473633,-89.03866246032715,-88.36503700256348,-91.3158409576416,-88.84954113769531,caregiver
-82.30694303894045,-87.03540956115722,-84.11700759887695,-86.3867862701416,-87.60178021240235,-85.23481634521484,-88.84587139892578,-85.45304826354979,carrier
-86.30846760559082,-90.69811889648436,-88.06724574279785,-90.45952676391602,-92.50659645080566,-92.58424644470215,-93.99173185729981,-92.29139018249512,cashier
-82.04083645629883,-87.55576104736328,-83.6907620239258,-86.87178274536133,-85.61999984741209,-83.71031481933593,-87.28142671203614,-84.01684303283692,castaway
-85.200864944458,-89.79748303222657,-87.13494088745117,-89.64972947692871,-88.59448318481445,-88.68141696166992,-90.19168251037598,-88.56113064575196,caster
-87.49433227539062,-92.02246887207029,-90.41343295288084,-91.74176649475098,-93.84262487792971,-95.14279432678222,-96.16516816711426,-94.95468626403809,catalyst
-87.76521516418457,-89.3890671081543,-89.79768901062012,-89.0596736907959,-90.88033187866209,-89.4451594543457,-92.58021105957032,-89.76900611877441,category
-84.16765695190429,-88.80485978698731,-86.38469813537597,-88.78531712341308,-90.06283628845215,-88.21801037597656,-91.97187796020508,-88.82837828063965,celebrant
-86.10221684265137,-90.70894943237305,-88.33707727050782,-90.27117509460449,-86.37415881347657,-87.7797116088867,-88.71281584167481,-87.8320425567627,censor
-95.06869436645508,-98.7965747833252,-97.72746028137207,-98.5836342315674,-92.30541220092772,-91.99171873474121,-93.93329458618165,-91.8032279510498,centrist
-85.20745031738281,-90.0493953704834,-87.00458309936523,-89.68515815734864,-90.4352855834961,-89.95753198242187,-91.87773091125489,-89.6226764678955,centurion
-82.79452153015137,-87.67635716247558,-84.42329121398927,-87.15970118713379,-87.82737329101562,-85.40692562866211,-89.46620774841308,-85.89557348632812,challenger
-84.23329136657716,-88.71763441467286,-86.26484347534179,-88.22130532836914,-91.45008792114258,-90.07785604858398,-92.904004196167,-89.90675358581542,chameleon
-84.65376210021972,-89.94616885375977,-86.20628355407715,-89.52390045166015,-85.20034803771972,-82.74698815917971,-86.6429229888916,-83.26030911254881,champion
-93.0518853302002,-96.9939806060791,-95.6741700592041,-96.83784817504885,-91.68789437866212,-90.63923069763183,-92.94437463378908,-90.50639254760742,changer
-88.79750799560547,-94.523200881958,-90.5484320526123,-94.20212329101562,-90.35335778808594,-88.6734957885742,-91.80654568481444,-88.83880987548828,chap
-76.24382568359377,-81.06597238159179,-78.24057501220703,-80.70745230102537,-81.09141079711914,-78.96590449523927,-82.10627726745605,-78.87213589477541,character
-85.64869377136229,-90.91833058166505,-87.58559075927734,-90.62789041137695,-89.24976138305664,-88.8608688659668,-90.99594338989256,-88.64569786071777,charmer
-87.535765914917,-90.62272436523438,-90.19552342224121,-91.07354467773438,-85.89423701477051,-84.5906872253418,-87.70263139343261,-84.98253918457031,cheerleader
-83.75869201660156,-88.87716122436524,-85.12582110595703,-88.15515063476562,-87.98598419189453,-87.60870695495605,-89.40298828125,-87.44873127746582,chemist
-85.68848818969727,-88.65624948120117,-88.22069387817383,-88.54242161560059,-86.52216044616699,-85.15544412231445,-87.68055586242676,-84.83392330932617,chicken
-84.60663246154785,-88.53840713500976,-87.0810486907959,-88.19498995971679,-86.30543080139161,-84.83835171508791,-87.88509873962403,-85.19526954650878,chief
-80.97378422546387,-86.48802769470215,-82.54002462768554,-86.06959133911133,-87.97866300964355,-86.80197593688965,-88.95001940917969,-86.48220718383789,chieftain
-75.68716664886475,-80.33263031005859,-77.27657107543945,-79.46825801086426,-80.6067483062744,-78.01986878967286,-81.81002435302734,-78.06605585479737,child
-84.62395291137695,-89.14075865173339,-86.13332762145996,-88.59835641479492,-90.86708471679688,-91.10423626708985,-92.65799844360352,-91.32395358276369,choreographer
-87.81347863769531,-90.66118589782715,-89.32308703613282,-89.76009928894042,-87.48842581176758,-85.9390358581543,-88.69656260681153,-85.8284829711914,chum
-82.47010244750976,-86.42879551696777,-84.70455296325683,-86.27546473693847,-89.20986842346191,-87.90048756408692,-90.90942510986328,-87.82706069946289,churchgoer
-82.99335041809083,-87.03461013793945,-85.07853172302245,-86.6985993347168,-85.34907154846191,-83.64914370727539,-87.04511750793458,-83.85016137695312,citizen
-82.33487471008301,-87.68603170776369,-83.65419346618653,-86.96582019042968,-87.85696044921875,-85.57937533569336,-88.90009387207031,-85.56732292175293,claimant
-87.94534440612793,-86.93846990966797,-89.89799513244628,-87.09275964355469,-86.72734133911133,-84.9959075012207,-88.29918469238281,-85.01794915771484,class
-82.86169245910645,-86.5871717376709,-84.84787876892089,-86.59688816833496,-86.6675032043457,-85.01730935668945,-88.30630883789063,-85.25549548339843,classmate
-77.60449424743652,-82.82381967163086,-79.35279446411133,-82.42783847045898,-83.70349777221679,-81.74360302734375,-85.4396008453369,-82.21139006042479,client
-90.17388623046877,-95.08249250793457,-92.09361238098144,-95.02157972717285,-91.73812854003906,-92.94733383178709,-93.35771420288086,-92.47804353332519,climatologist
-82.24126338195799,-86.03279551696777,-83.71158068847656,-84.71795890808106,-86.87964721679687,-85.6812116241455,-87.5701439819336,-84.86149102783203,clone
-92.83269985961914,-96.83940676879881,-95.14057383728027,-95.97047689819335,-86.56857061767576,-86.32162261962891,-88.3066706085205,-86.38244293212891,closer
-89.8713617401123,-94.80761862182615,-91.53893382263183,-94.30371797180176,-91.42532054138184,-90.32689205932616,-92.94256521606444,-90.38621340942385,coder
-84.18792263793945,-89.09642349243164,-85.87315412902831,-88.38781411743166,-87.22679905700683,-86.22967390441895,-88.77272361755371,-86.08973721313477,collector
-86.70757698059082,-90.92003800964355,-89.48182633972168,-90.88963906860351,-85.66518051147459,-83.09802464294435,-87.8569485168457,-84.0705608215332,combatant
-87.95019303894043,-93.45234986877442,-90.2485927734375,-93.35118594360351,-90.39240614318848,-88.1894347076416,-92.06326742553709,-88.5853081817627,comer
-84.35659519958494,-89.4384287109375,-85.53117713928222,-88.49547665405274,-88.77585371398926,-88.43636929321289,-89.84271391296387,-87.95648315429688,commander
-84.87190095520019,-89.75893022155762,-86.77596769714356,-89.36357020568848,-86.16787240600586,-86.32989375305176,-87.97437930297852,-86.19815826416016,commentator
-82.56055970764159,-87.34546458435058,-84.56636183166503,-86.81907942199707,-84.68016122436524,-82.74021376037598,-86.53072563171386,-83.11931970214843,commoner
-85.89156828308107,-90.39480848693847,-88.19123686218262,-90.51759162902832,-89.06892123413084,-89.32169590759277,-90.59914999389649,-88.8946116027832,communicator
-83.97200715637206,-87.6553395690918,-86.10358395385742,-87.84660089111328,-82.91358297729492,-80.78947190856934,-84.9644988555908,-81.72023152160645,companion
-84.76931967163084,-89.3866288909912,-86.32442562866211,-89.20424725341799,-87.76040502929688,-85.83874502563476,-89.28027786254883,-86.21445571899416,compatriot
-84.69665481567381,-87.19559976196291,-86.49023377990723,-86.17025671386719,-88.7561907043457,-89.56236381530762,-89.98101622009277,-88.28671006774903,competition
-82.56839454650878,-86.9785131225586,-84.14870391845703,-86.74089312744141,-86.09315576171875,-83.51349736022951,-87.67524502563477,-84.18228373718263,competitor
-82.81597891235351,-86.03417193603515,-85.08843104553223,-85.18010441589354,-87.32069969177246,-87.2781329498291,-88.5287347869873,-86.2781293334961,computer
-86.27903472900391,-90.28118586730957,-87.56260627746582,-89.7982856140137,-85.54789033508301,-83.81257087707519,-87.41823143005371,-84.42400733947755,comrade
-80.11301029968261,-84.83875608825683,-81.80131965637206,-84.34464234924316,-86.2583158416748,-85.59051264953614,-87.74490994262695,-85.38174282836914,confessor
-87.40405427551269,-92.06128800964356,-89.69840953063965,-92.50893505859376,-87.95219412231445,-87.9239309539795,-89.58365194702148,-87.90516497802734,confidant
-91.15233859252928,-95.33556460571288,-93.24575233459473,-95.1984369506836,-91.4789774017334,-89.26056126403809,-93.15583390808105,-89.9450714263916,congener
-82.57600177001953,-87.51872343444825,-84.5632974243164,-86.97441473388672,-83.20846585083008,-82.39869371032715,-84.9903740386963,-82.4993821105957,conquistador
-87.55903652954102,-90.91815666198731,-89.8496575012207,-90.85087055969238,-88.59768464660644,-87.84720655822754,-90.35896539306641,-87.99669006347656,conservative
-88.16342176818847,-92.79553100585936,-90.11410008239746,-92.43929318237305,-90.35700671386721,-91.1318070678711,-91.7899711608887,-90.58451412963869,conservator
-84.45853330993653,-88.18291717529297,-86.25970428466799,-87.74046328735352,-90.31357264709473,-88.57555842590332,-91.94300730895996,-88.74621405029295,consumer
-85.97525961303711,-88.62194665527343,-88.25582572937012,-88.39514445495605,-85.90403146362304,-85.46942060852052,-87.60901614379883,-85.57566329956055,contemporary
-84.72297378540037,-90.06968139648437,-87.20696630859375,-90.23460136413574,-90.21126628112793,-87.61604739379881,-91.69186679077148,-88.23829898071287,contender
