SG_SG,SG_PL,PL_SG,PL_PL,sent
-57.555686584472646,-61.721454689025876,-56.548700057983396,-54.97406207275391,neighbour
-60.94584648895264,-65.53430254364014,-67.48698361968994,-66.10001274871826,nerd
-65.52173194885253,-69.91121712493897,-61.21389250946045,-57.80536444091797,nestling
-60.14404596710205,-65.29749600982666,-62.39224772644043,-62.06397249603271,nigga
-57.26291683959961,-62.23958277130127,-59.96864402008057,-58.76600638580322,nihilist
-57.71989765930176,-59.60782258605957,-58.64370146179199,-56.31842807769775,nobody
-61.35094058990479,-64.63880735015869,-69.99285161590576,-68.34867588806152,nonconformist
-60.74318445587159,-65.77597897338867,-62.15511276245118,-60.21172607421875,novice
-67.40029795074463,-70.35714842224121,-60.142047119140635,-57.94281127166748,nudist
-64.84667514038085,-69.9983456954956,-66.95985420227049,-67.09768869018555,numismatist
-66.38687104034423,-72.66291858673095,-58.47711946105957,-57.74619305419922,oaf
-60.89162345886231,-66.13734875488281,-67.84495611572265,-65.17778299713135,objector
-55.379313674926756,-60.079286262512205,-59.49159684753418,-59.45186556243897,observer
-50.58087018585205,-53.95774900817871,-64.20886849212647,-66.86234674072266,occult
-56.96651667022705,-62.186329818725596,-62.791771087646474,-61.73734471130371,occultist
-54.99647849273681,-60.0351986618042,-59.37294408416748,-56.65519129943848,occupant
-61.428810371398924,-66.34746762847901,-59.435352073669435,-59.194220375061036,occupier
-59.8177396774292,-64.94910453033447,-68.62707732391357,-69.89282315826416,oceanographer
-64.49182289886474,-68.78862139892578,-68.39515223693847,-67.88238900756836,oddball
-60.46215650177002,-66.02780840301514,-65.1733002243042,-62.95867485809326,offender
-58.75528765869141,-63.01148789215088,-57.28317332458496,-58.588669982910154,official
-56.00251918029785,-55.11937841033936,-62.162474586486816,-59.37391446685791,offspring
-63.87078015899658,-67.89962473297119,-69.19099767303467,-68.66754823303222,oiler
-57.420759773254396,-62.37878931427002,-61.33397444152832,-58.767233711242675,opener
-61.12384756469727,-66.20546437072754,-62.18571685028076,-62.01998680114746,operator
-54.83650905609131,-59.17399258422852,-59.755802734375,-58.18510782623291,opponent
-53.93765283966064,-56.573990417480466,-55.97099638366699,-55.6364287185669,opposite
-57.142323585510255,-58.97269470977784,-60.45664259338379,-61.10966737365722,opposition
-60.125306976318356,-61.259689949035646,-60.63297136688232,-58.12381331634521,organism
-60.69731274414063,-65.98106231689454,-63.27039264678955,-62.4760097732544,originator
-55.65817849731445,-61.0265072555542,-53.0424854888916,-49.804779136657714,orphan
-58.67367783355713,-61.06667455291748,-61.02745446014404,-57.63505574798584,ostrich
-59.76113756561279,-63.788276809692384,-63.13133709716797,-60.935294456481934,outcast
-57.80844371032715,-62.85336576080322,-60.78227085876465,-58.287476829528806,outdoorsman
-56.60269649505615,-61.62432359313965,-60.394408531188965,-58.92705554199219,outsider
-61.97276033782959,-67.39683414459229,-61.743953414916994,-60.856126319885256,overlord
-54.24744640350342,-59.87887464904785,-58.18733891296387,-58.484782585144046,owner
-56.46729698944092,-61.25261554718018,-64.39050244903565,-62.54655497741699,pacifist
-52.896911834716796,-55.80035173034668,-53.48312949371338,-52.662641792297364,pagan
-61.17690377807617,-66.36430406951904,-62.40043073272705,-60.328602737426756,pal
-62.544401573181155,-67.56985382080079,-66.66472469329834,-67.07105342102051,palaeontologist
-60.01701908111572,-65.58672265625,-66.10517237091065,-65.87232635498047,paleontologist
-53.38357558441162,-56.896934326171866,-58.49850777435303,-58.1249719696045,pansy
-61.43421887207031,-66.68723133850098,-73.13861264038086,-70.06982074737549,parachutist
-57.476714714050296,-61.642533447265635,-66.8019169845581,-66.56198239898681,paraplegic
-56.279643592834475,-59.46047901916504,-59.46074171447754,-59.9911190032959,parasite
-56.50990841674805,-60.08326653289795,-54.475673248291024,-51.37425485229493,parent
-60.59909142303466,-64.74930529022217,-58.504688194274905,-57.03301316833496,pariah
-65.96942153167724,-71.21622547149659,-67.14038532257081,-65.87027562713624,parliamentarian
-57.622985649108884,-60.29892875671387,-62.1594024810791,-60.489222297668455,parrot
-56.79503896331787,-61.51312833404541,-59.34400782012939,-54.82612682342529,participant
-58.95513752746582,-62.89774321746826,-59.22321211242676,-59.89905166625977,partisan
-59.51796561431885,-62.787055908203115,-60.29034992218018,-57.064527481079104,partner
-55.757605712890616,-53.63281365203857,-61.14428098297119,-56.59456422424317,party
