Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
paleontologist,0.8445018346392862,-0.42068465476184075,0.7692502796573445,-0.8784071179551205,0.4323082145708867,-0.6105630143088003,0.6741837333662422,-0.7740298659358771
pansy,-0.6900954170786736,0.12914138231565964,-0.6287238771254638,0.22208149841232896,-0.7938552362243934,-0.3093558534694748,-1.0412240911682296,-0.5717528606186096
parachutist,0.8776126112055778,0.811845900705698,0.8272541624743265,0.6635624614918537,0.7754820419807573,-0.26069923399734257,1.2476897684630344,0.11507699172182526
paraplegic,1.0359332398562342,-0.24813718383073022,1.4005188692253223,0.2799972760776409,0.7413896118625012,-0.5380685563857966,0.4049236474288721,-0.7664434406010888
parasite,-1.0446712765430433,-0.22500973977752886,-1.4270885143638101,-0.39610160486273893,-1.5896507838705252,-0.11628691652857306,-1.4584378077160003,0.4922200831912121
parent,-1.6824651505675878,1.5509994289431077,-1.2593328239319206,1.6629395745237883,-1.765738319795513,1.7397549606271476,-1.4082808263399749,1.8180452667678848
parliamentarian,0.8758402489548665,-0.18394516293678115,1.0520129305154557,-0.3455711319181935,0.7526112526743205,-0.31221102246970023,1.0832373182441186,-0.1508321797664141
parrot,0.16294154122648918,0.3155086618444304,-0.1331584693935001,0.1377774835481323,0.37511909859088316,0.6277659836946907,0.5813560402743413,-0.9488632625814098
participant,-0.8603432803656506,2.440432818298039,-0.07010475487418039,2.1733690439252213,-0.9900715392317484,1.6823769787579406,-0.42363926124830276,1.4990105894809926
partisan,-2.041269165063486,0.44628241773305943,-1.304801017660523,0.09437320417893816,-0.3630156456840203,0.4604829945607492,-1.6980635046341912,0.24465118848506184
partner,-0.9941995572041779,1.050294117469465,-0.7634380531441375,1.0921138806930502,-1.4676733231207462,1.287923291834529,-0.9937290114499739,0.9175173058414772
party,-3.098358446996995,2.0694430986546353,-2.7866652081061316,2.545064168564604,-2.8717376642279016,1.1876156481252043,-3.0716772051952854,1.251018027001185
passenger,-0.10697097602836457,1.1130181951251108,0.27353712383153644,1.0774455663079008,0.21358829170911425,0.23060527419955607,0.5364816431113554,0.7185939678958766
passer,0.9416065580117365,-0.6088395035426151,0.4707747146463149,-0.27654777172385236,0.320916550591931,-0.6684395106262504,0.4194816224627794,-0.8062885127460269
patient,-0.1341036147286737,1.7389561901230541,0.6317500268799642,1.9683845247438205,-0.23289771740700188,1.5889375614978691,0.43213593089526414,1.3300663365047576
patrician,1.0383278432240757,1.4041002837818046,1.2356064730444043,0.9193698938247827,1.1710258363757116,1.210010660018418,0.18132221363377965,0.588110461705766
payer,-1.4341279956745516,2.337985696448804,-1.3079312629721618,1.564545435631356,-1.5437073058318989,2.91215180559721,-0.9823476791217207,2.168994628726667
pedestrian,-0.058325658423444685,0.9151986441514789,0.17942981372883623,0.7831199916728884,0.38766787905476097,0.418306962931767,0.5513481323498427,0.8875227777128839
peer,-0.1808211953385031,0.020084239336505327,0.5855561943844112,0.21404113448633935,-0.010104936657008068,0.8339038123030341,0.04365609511471674,0.34939784346169417
perfectionist,0.844736190617879,0.2616436456957999,1.0492361332251257,0.36907395949623567,1.0118927351524616,-0.24940865735572548,0.3394297162071626,0.12664798609193034
performer,0.32992123639412463,0.7504133989941402,0.5850945703808208,0.30120283820578675,-0.3712547460927541,1.0317290183303593,0.4131161372481983,1.018035758785252
person,-0.9651437769156953,0.8344053091283239,-0.43788388152159596,1.3355854923846007,-1.1034369697943078,0.745626704888248,-0.949861933203626,0.9330893030838863
personage,0.3783473493870736,-1.3295494624664081,0.14480810315157733,-1.2605037705343762,0.575250187100627,-0.4712797012915124,0.5530945595759431,-1.561177802743856
personification,-1.2170091729981662,-0.5628050030796133,-1.3442340607289331,-0.15870376787958174,-1.0966648426634982,0.40847748985925747,-1.2744574667654431,0.360840675202879
pet,-0.6872348906363182,0.6032632036298978,-0.728430992118138,0.7325968084054206,-0.7215806414799683,0.7614210959073243,-0.5584976887719197,0.7895152118952478
philosopher,1.7242966999542848,0.3188482998183923,1.3940557380004566,-0.14210366954634887,1.2886018572822882,-0.16941232686131047,1.3315154787648775,0.04569333089370546
physicist,1.890308961424662,-0.11817283295232117,1.5034098785036623,-0.30205573050043477,1.7415358700641526,-0.8628199870696925,1.8507310839325346,-0.8318973035010713
picker,-1.022208071053829,-0.42970046778443566,-0.5078803719823601,0.2435208191473664,-1.60591360533749,0.04565600698001068,-1.3446884051392796,0.42315574270068157
pitcher,1.7444001201424808,-1.2415897527917017,1.8899380063996336,-1.0887490375664481,1.133261146752404,-0.8591843945664546,1.62616732114234,-0.7895396755479376
planet,-1.9946463127188239,1.9332031081718535,-1.7878926133159179,1.8129497182682344,-2.0429543174222147,2.149454630439826,-2.2824497036968414,2.007906446942914
planner,-0.24341066436982475,0.02797162489786854,-0.43320574316583016,-0.19837310736478345,-0.18648963112176667,-0.4255085548012206,-0.026362848125111776,0.035226998945129595
plant,-2.2494521597762964,1.3750396304732755,-2.299739552119483,1.152012194858668,-2.000424924435023,1.7766634191178934,-2.139411973238882,1.8861954959640865
planter,-0.004578373004715372,0.6932807832238379,-0.07650210267019955,0.7053641048418784,-0.4619088069198609,1.8634843463405422,-0.41329977667882867,0.9930805156886013
plantsman,1.0925279861538004,-0.7313151774334338,0.804028528369517,-0.6248368626679246,1.347344340558351,-0.4202816069249859,1.0379300010534216,-0.19730120664176737
