Noun,Simple_s,Simple_p,SentComp_s,SentComp_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
researcher,0.4287138387856586,-1.4021141390522225,0.573758832454764,-1.6142597748678975,-0.4750189985615487,-1.9070905224544994,0.5440014434314064,-0.8794249255809143
resident,-0.5031435208506343,1.0714429902797675,-0.6111795631073337,1.3722384973562387,-0.6817773771974112,0.08394749817578004,0.12939243656557445,0.9351556702246672
resister,0.4606634069698121,0.25456476736180744,0.6404469923915039,0.4067714706646745,0.05829520467640173,0.2119592114347688,0.32507418436047225,-0.009166217667903959
respondent,1.1447057080426548,1.0411683905121674,1.180860525024682,1.083878528338416,-0.48170841121754043,0.0380125950323605,0.42839570405202093,0.6032089812718611
responder,0.5365021931846586,-0.10915033434695683,0.5399360156486475,0.16550762125779814,0.47457810347858165,-0.7362878161420578,0.45887272762460907,-0.32667484939060665
retainer,-0.025509414574464123,0.1768147695589441,-0.006045943315172719,0.23601194394207656,0.6074151276005937,0.6052333259852392,0.4641438524542462,1.6163201140625838
retard,-1.4610385587787904,-2.9342658822632495,-1.1796893701349918,-4.060947910792358,-1.5093193142955548,-3.244728851960767,-1.5982102074913915,-2.42138499853256
retiree,0.9869960784731089,1.1990901111569465,1.2035266495865393,0.9465074863310496,0.9881164706768801,1.5299507853164842,0.828050317653804,1.0054972661663746
revenant,-0.30510702671940576,-1.9319953278813964,-0.36241815201294436,-1.728224672372893,-0.04789813670620863,-1.3969327719400937,0.2463041392180444,-1.9228426093965827
revolutionary,-0.33056912979903813,1.5366322490290765,-0.35768759031636166,0.8254122383934754,-0.5110193391953634,0.8618553259826489,-0.42933900925157426,1.124748455253591
revolutionist,0.5723267317429215,-0.1553712469023102,0.6661953909022877,-0.4866712877094278,-0.07326160307817975,-0.1951731660475095,0.48142148328511586,-0.2864639205905126
rider,0.1148112385034717,1.4684283266182943,-0.06996167987872957,1.744800728065801,1.325853649829544,1.2505008244057856,1.0132180794572379,2.004479202933419
ringer,0.6114698488492564,-0.34413684598042066,0.6240373395948026,-0.38811529053253035,1.4322754188015043,-0.006772799663239709,1.369724837294829,0.26948646972302515
riser,-1.5904315759908623,-0.5281692419477072,-1.1476736974649957,-0.5672594337851073,-0.43747101078025974,-0.06994438852469928,-1.2733448467400923,-0.8626003825234501
rival,-2.6243086530404653,1.2877002393370625,-2.0792985144444054,0.6919849326534173,-1.0158419211496956,0.9958894318667799,-1.7982965667401751,0.1605810777655027
rock,-1.2241148442739052,-1.1570914783103388,-1.4496131271884325,-1.0924391422683843,-0.016462637199221457,-0.41898803721631395,-0.07738210295982365,0.5652731316029379
romanticist,0.8619488211145939,-0.26833130426361024,0.6808373221641066,-0.23078449337684112,-0.2567432478255321,-0.08501113569313706,-0.2526520688554106,-0.11007429991132392
roommate,-0.12428527226024333,0.3846385318103754,0.02119825075788981,0.4587932465606458,0.12503628530257693,0.32736000584496916,-0.34705229076684285,0.47553905477039454
rounder,1.5428089692418052,2.120804164256895,1.9401226985823437,1.6913002539591793,1.0972429237494024,1.8813859054201922,1.0574703379394608,1.7844625634450728
rover,-0.8048335397602517,0.3689381124790919,-0.31308264248409534,-0.0032169217206769237,0.029482163668219936,0.7410578353854027,-0.3162863116842382,0.08358373935802368
ruler,1.1540753062333233,0.32132428262849794,1.454220120375878,-0.20136242440159005,1.0555091069108775,0.3692696354643369,0.9116127074849746,1.252285269924805
runaway,-0.35657589780576143,1.3508056111628575,-0.5622087464591768,1.3189989286001762,0.05918668005580991,1.3340247259014917,-0.2829880078679425,0.7285111038463883
runner,0.8937600962278617,1.2684632902777804,0.9844399120592515,1.2050314520971208,2.024366840440115,0.9383136719345126,2.1565069586923533,1.557669927051903
runt,-0.16512615250784787,-0.30446484313086347,-0.0768191542466323,-0.6772287191791513,0.002444459600445814,0.6173618423749475,-0.32223176096167494,-0.9366763433756558
rusher,0.3775554226247476,1.5915710887713148,0.5959165632568398,1.3372858814276567,0.9379332156574918,1.1928780244714345,0.738288911717278,0.7119012054370922
sacrificer,0.4149594245452559,-0.4497944192227418,0.6136773705623473,-0.35877512496039465,0.12871560529638715,0.010254167843199921,0.24532150743727277,-1.1317218187303189
saint,1.3286497627472054,0.6353185934091967,1.121074879665854,0.34650100575126475,0.7846655569844578,0.7653885198749916,0.7008201016925264,0.5177675982923795
salvager,0.34027475394680284,-0.27217700519516663,0.3646806952147084,-0.2331679883343254,-0.4661422218964931,0.29796848015574195,0.05690910874070382,-0.4973219264212312
salvor,0.9185245559120067,0.7794182103653844,0.9311893704855516,0.25845494247595335,0.05376767341200903,0.6241594108541042,0.1267213653928698,0.4523108285171763
samurai,-1.5182974858444114,1.0831275440411217,-1.8385327258196145,0.619731206210427,-2.46500647201921,1.1120777129412247,-1.6949298094542486,0.2746969014875401
satellite,-0.5956299253343454,0.41052247384658525,-0.8141252786608022,0.2466170564658885,-0.1742381078020574,1.369303906635289,-0.4143787628715423,1.846959063993111
savage,-0.6675459165784019,0.1738657944363469,-0.8227700601631225,0.35967210201055033,-0.47873896202536576,-0.060323792268524204,-0.34738597403998855,-0.2625365230206512
saver,0.3124034023057834,-0.6871008478030465,-0.11339638094164006,-1.1902394751096392,0.5713600151684508,-0.12562833985929367,0.7607219009660684,-0.8713543785556657
savior,0.4166899185861395,0.05665173164509065,0.18000026461400243,-0.01703427639364684,0.157894604711025,0.43041957297743383,-0.05093081179322834,-0.1502799448182474
