Noun,PC1,PC2,PC3,Frequency
mate,-0.6397763579585917,-0.9355772937839412,0.7402499754709436,2721
trainer,-0.6680356078361654,-0.9364786023864274,1.318759058916961,1020
head,-0.6686818491008583,-1.6458841955165504,-0.7204874651562142,26261
wimp,-0.6864996901962137,-0.40432603488949087,-0.7914124509160091,13
parliamentarian,-0.692900355200347,-0.09843408628551716,-0.34516431602481035,453
resident,-0.7113111457003973,1.061371081212509,-0.824015506806312,9711
face,-0.7113563272433409,-1.1989219449789446,-1.8228753490279432,12406
oddball,-0.72018258729923,-2.827649884848879,-1.1684944030529292,43
finisher,-0.7265038828879111,-0.1059709619536533,-0.48417048785621297,380
mercenary,-0.7279131496257023,0.9781004579349287,-0.27205131793500864,836
thinker,-0.7587484599764385,-0.8853870642759352,1.9505144932053264,331
retiree,-0.7636777788463418,-0.09098486541127197,-0.5021250233930636,36
citizen,-0.7712748049950812,0.28378810394648074,-0.055764703245466424,5851
victor,-0.7808078255796942,1.536780124648227,0.5885493943090605,2507
creeper,-0.8009786086700871,-0.8586376287060573,-0.4312299964805327,79
sphinx,-0.8074202019075395,2.711602403517002,0.1286378894683847,69
puppet,-0.8175836109015557,-0.20379912891227958,-0.5506457023380608,1148
coon,-0.8222076655825451,-0.26012486217893876,-1.6458558623902448,209
survivor,-0.8279026608152519,1.8366034100689261,0.17547403634406789,4001
finder,-0.8279763535749284,-0.4296538315223003,0.46440339879991654,163
body,-0.8340483724717263,-1.3090135316258869,0.035347872570659904,23549
character,-0.8377298360555768,1.46669907899987,5.7886023812615335,55096
hacker,-0.8383839968943265,1.7286390882543974,-0.7108903494455495,299
passer,-0.8414042653783722,0.966284526867346,-0.8775745668463518,338
wrestler,-0.8473560328050418,0.9819469961931929,1.5384891109732566,2065
idler,-0.8475348532054909,-1.1069941903287726,-1.5240670365881586,35
riser,-0.8479205261304056,-0.9444304676962739,-1.0209517270559263,49
servant,-0.8589160510799996,0.4750012550023662,-0.1809549431732509,2040
geologist,-0.8742547180705837,2.0793490572566746,-0.47533573493037756,415
stakeholder,-0.8828190171057333,-0.5540366277734861,-0.2966034654345937,92
politician,-0.8863518069926213,-0.062154614935010566,0.23174692320146947,3356
commoner,-0.8907184191481431,-0.9265873189006625,-1.1522697633546304,329
witness,-0.9001172616396206,1.4095195455014469,0.3873128534523467,3369
planter,-0.9017817758673387,-1.295771602071333,-0.1776507074408875,217
lion,-0.9203836520171907,-0.8704093666038271,1.2843505009567122,3873
snake,-0.9240199680591555,-1.5456655871767628,1.6124949076683779,2467
shaker,-0.9277325519801929,-0.8204153840608978,-1.106733357408915,125
absentee,-0.9404165859736838,-0.8740772143222455,-2.8461852815973265,117
creditor,-0.9629147262638249,-2.040482314191376,0.10027471075101402,331
rat,-0.978635434236394,0.11558653631359944,-1.1828111526244105,1830
goat,-0.9854813253150131,-0.06983584329261122,0.2696411157594091,783
villain,-0.986420522993195,-0.7787195254205228,2.153512841389639,2332
winner,-0.9920142460974197,-0.7019062664826954,2.176796210812319,6282
initiate,-1.0193809854527247,3.5738242345287463,0.7261892384181522,703
participant,-1.0197367875652068,1.8021253052866666,0.8161924137331844,2266
cultist,-1.0202371113921003,-0.7401302880733006,-0.6472719956760619,26
sorcerer,-1.0334873896082915,2.504053806435759,0.013367006030101082,320
client,-1.0345780259895856,0.2676755259243289,0.282468960054046,1587
tiger,-1.045592588882334,-1.216117556754047,0.9955547441632981,3542
saver,-1.0475596088383523,-1.967086651359917,-1.5153708968197943,36
alien,-1.0585299552216838,-0.8122299531655347,-1.3082746051628111,4595
trimmer,-1.0741556169286774,-2.082419565234598,-0.8708035315654682,214
puller,-1.0775552235937538,-1.2010702151316728,-0.3277074986682367,75
mailer,-1.0885289874256348,0.8755371799147116,0.5600383037180884,36
slave,-1.0941057196058477,0.6429953551038124,-0.9560193395353082,4671
gull,-1.0959731069218817,-0.32069557187036946,-0.7719442214965401,349
signaller,-1.0990930328785202,1.078172938499442,-1.0374387467499329,58
boomer,-1.1021763851959956,-0.9427189285780835,-0.761996803922047,93
hobbyist,-1.1064372174731658,0.9383509236356153,-0.4819593449684303,72
clone,-1.1075958054540025,-1.1651396782203745,0.5937538412871614,960
ruler,-1.1162904101086026,-1.4681618417772475,0.7478908941284498,3298
mouse,-1.1189848600655972,-0.8365968809611543,-0.09313233348499456,2010
sissy,-1.1317197895601283,-1.211966203552523,-1.455995641051188,21
operator,-1.1389797075581582,-0.6694129881292924,0.6477009815047929,2222
bookmaker,-1.1412990647312746,-1.157796210740513,0.5299417529125658,110
visitor,-1.14927309984877,0.9036381816738287,0.2603048147555258,4245
caller,-1.159764136256182,3.2015692166568477,-1.3479314260934052,185
architect,-1.1636935255169296,-0.46529685989140407,0.561749781200336,3629
raver,-1.1660015557899184,-0.5411094367727638,-0.8624843712632695,29
discoverer,-1.1737233400472846,0.5042483996657889,0.8706699467981783,216
competitor,-1.1829043138116928,0.9995010434266103,0.4655234945078628,1834
foreigner,-1.1982390879037597,-0.30427038014651553,0.6165706995168867,674
stringer,-1.2102527952584166,-1.071007952184956,-0.8382905503387107,108
hugger,-1.2160186689344334,0.7201549631367572,-0.5322460503351023,13
publicist,-1.2239232344039646,0.10150072409618097,-0.6212390702115955,242
flier,-1.2280478895722577,-0.5376898347896413,-1.1265602419284342,122
runt,-1.2444438157409008,-0.4830189087230921,-1.3330084494941585,28
archer,-1.2471829332499755,1.1445704182213376,0.5331725884342629,1274
passenger,-1.2539975394316176,0.4663986218957387,-1.5206246791247133,7407
coward,-1.258043586116787,0.9018319295543442,1.0519537206760856,459
therapist,-1.262256461100871,1.3900420285523511,0.5653194198312885,220
fighter,-1.2655597072382805,-1.181035646933979,0.6475728524220775,8401
humorist,-1.27279224743454,0.7296347603121385,0.015595273919952335,61
technician,-1.284147013233387,0.7657704629879155,0.5613162298689304,594
devotee,-1.2967617353509544,-0.2411203371691328,0.1542809963248388,453
dissenter,-1.302150249982304,0.4479505907425988,-1.2031389940230197,306
goon,-1.326124545951112,0.6734264753186023,-1.3699479539774915,90
occultist,-1.3392095575578613,-1.4432670202229314,-0.6291377548159447,92
tinker,-1.3472084403941829,-0.7096407638132993,-0.7131328196726402,311
westerner,-1.35079305975278,-0.9812754591594385,-0.5236314694605146,141
ringer,-1.355670220294058,-1.303478158959304,-0.255163201614212,95
brunette,-1.3669640226612985,1.5151977976414355,-0.33122161803462064,79
personage,-1.369351670379006,2.229808155002938,-1.2329835162961131,69
director,-1.3732592268071395,1.1154110538800108,2.0364908742448833,19833
enrollee,-1.3834813179048755,1.0350835285036633,-1.3227811041208923,10
rusher,-1.3858698033150283,0.22643122477274863,-0.2161874713315218,168
opponent,-1.4263032999099996,-0.8620402274387203,0.9384732217899799,5810
protector,-1.4401152664858712,-0.5843203452248743,-0.036854264206118946,583
biter,-1.4443251613102168,-1.068211066331549,-0.8161355638464537,16
boss,-1.452122622833183,-1.0999029971627972,-1.2905567040080748,2627
decoder,-1.4595341166607352,-0.41451181344462645,-0.2876809172561315,20
engineer,-1.4624126043220844,-0.1573697448964988,-0.030040318737606837,6884
contestant,-1.4740663752710648,1.3584062197789688,0.40988024485897145,1231
partner,-1.474073082134932,-0.370051446777269,0.8227978852243133,5081
appointee,-1.4743315092602807,0.6550144764334832,-0.9297358366509029,220
employee,-1.4823320061032887,0.10649043241618714,-0.840729175550555,4274
plotter,-1.5294438289125636,0.8846012823008192,1.6830187794431324,193
survivalist,-1.5358455685553574,-1.4537082633873981,-0.5353744033750272,9
runner,-1.539433514759499,0.20841623809448434,0.8954578581266203,2996
chief,-1.5427040052907832,-0.2678558480144652,-0.6269054587065829,14343
picker,-1.5930226546558448,-0.7773969718857315,0.37314712695796376,71
doer,-1.5941719238047423,0.32960105624540403,-0.7465982528232088,19
monster,-1.6171571407883945,-1.4361617954133035,1.134044508603738,4255
dweller,-1.627832446359428,-2.4526334000239296,0.09701184568164718,195
holidaymaker,-1.6325289153161011,-0.31862489656246656,-0.3505581695293193,17
reliever,-1.6338958246368567,-0.9091595570405804,-1.4940217256111175,168
gatherer,-1.6339951109300415,-0.7096168979174468,-0.5035094123152393,171
moneymaker,-1.6357405262319236,-0.6829381015279153,0.17629174885439233,18
judge,-1.6385660952539134,1.441499455384132,0.8292494874151882,6788
investigator,-1.6413397271487777,-0.9793761178243019,1.965390485985483,1004
assignee,-1.6481644794644585,0.34623346693694756,-1.6125065246122428,15
individual,-1.6598377959155404,-0.2633359355733415,-0.46277075218485225,14909
neighbor,-1.6803385437653702,-1.1940119448278546,0.9308380511816634,1329
giver,-1.6815736381237634,-0.4356151669982241,-0.6360860960160626,60
crawler,-1.686558572358428,-1.2929223172044562,-0.7520926866864267,63
responder,-1.6965989280034055,1.9682013033344101,-0.4577685088868063,72
hunter,-1.7109190755548491,-0.7246371462230031,0.6791274107499141,3750
exchanger,-1.723094540490303,-0.947663213899463,-0.6227159849019545,42
person,-1.7280109274452367,0.4528842036874367,0.8387852993829381,60899
worshiper,-1.747212526102863,-0.24094988724090935,-0.858243209903769,65
lout,-1.7525189876692782,-0.37431312432795194,-1.9841165680551043,9
nerd,-1.7619627684882921,-0.08681357120802805,-2.027754132791729,130
hearer,-1.7748562139552857,1.3007228085347657,-0.41630205637541523,21
liquidator,-1.794333902174491,-1.7911278697779218,0.1083946178428236,17
payer,-1.819713490000279,0.1455875109042883,0.10121711203613822,60
perfectionist,-1.8206187049415081,-1.1797287209881695,-0.7930515646365447,154
reporter,-1.8222812467884357,1.3488632095290125,0.4947363097758595,3118
scholar,-1.852835643551819,0.4825707823975721,1.1417870578705986,5654
changer,-1.8792622963771806,-1.2810049783182813,-0.48767815532603914,70
brute,-1.8851591778531598,0.6618300280124172,-0.16928503202007425,231
caster,-1.9032791966366112,-0.6826601948475955,-1.387117387792419,38
beholder,-1.9115971553900668,0.8759811069817213,0.278891124831779,57
wearer,-1.9137803534959634,0.11661189183800925,0.20007009232381492,110
waiter,-1.922348536812347,1.6894350977939403,-1.2729530023943831,227
combatant,-1.9515275759246837,-3.0446134708708494,-0.3377872845456455,405
loner,-1.9548849457753188,-0.7718322906053839,-1.210292102199284,98
technologist,-1.9571361702818333,-1.1140433804143812,-0.37726623886960947,20
player,-1.9593721307017355,0.6099119659861871,2.3844636920941773,48895
admirer,-1.9789966225947149,0.6271015210528933,-1.2859039931028724,452
baby,-2.0021815794947524,-0.6377746880715979,2.147252158198706,4783
candidate,-2.0060597437231675,0.42465363777259896,1.0244624175116197,7030
creature,-2.023298921059469,-1.4720190902963195,0.30671147432073914,3100
farmer,-2.028555634185599,1.3865687313657111,0.9956283080019399,3297
marcher,-2.0360403179684328,-1.0022546742997973,-1.7821262107598796,188
apologist,-2.0419535684552126,-0.6769114929908052,0.09132933301027257,55
tactician,-2.0446012511341705,1.1101445930150373,-1.2739063310570307,70
flatmate,-2.0533643440089517,-0.6766181894974093,-0.059147945780980704,30
performer,-2.1008062888282812,1.1821638271713057,2.2256481235112324,2579
spotter,-2.1082208084033978,-1.7720020235724416,-0.23158605552118075,131
mover,-2.11578641175371,-0.48672284961540535,-0.5197172274015316,142
helper,-2.1272840417504675,-0.0512426599651606,-0.474678418884895,418
schoolmate,-2.1410117982378103,0.11429909029948442,-0.5225558509613253,97
teenager,-2.141185434412016,1.3041253971465558,1.0319565866534313,1559
experimenter,-2.151161825292344,1.0437889476814444,0.5176321401361629,81
artist,-2.159893651237636,1.1839944195507701,1.8908827566592452,16479
lover,-2.1669693163129997,-0.04379090059385745,2.3884466135604736,2602
bidder,-2.1670384439031785,1.2566998647167384,-0.3537206277711353,174
freelancer,-2.1808266118254913,-0.37635461788050956,-0.7962232047984892,81
chap,-2.182126341280341,0.7528226317877562,-0.9181298687165236,69
inhabitant,-2.1936492190995756,-1.4863930054547387,-0.4244244150390944,2505
searcher,-2.1950800526063974,-0.5289076749583695,0.11513474093574862,74
tapper,-2.2042227733718462,-0.29537251363682965,-0.3759169020292066,33
suspect,-2.206215582867115,1.4958862836954006,2.019600490212747,1916
swimmer,-2.2074481995596615,0.3199187967950808,2.469842506290802,827
patient,-2.2223226281647626,0.7240956242621819,0.38167830259514396,3626
idiot,-2.251860754407913,-0.6817225217529906,-0.5346020731560794,332
accuser,-2.2569102507844634,1.5431990928746553,0.6610643595647098,77
worshipper,-2.258273867255965,0.441230593300668,-1.425328704398435,137
friend,-2.2643981121328913,-0.26605986611473365,0.41719587678399,19839
fool,-2.2657889819009482,-0.7961477886391459,0.5790103330116445,778
demon,-2.2742271436384804,-0.7203116752727929,-0.07586591153205793,2116
mountaineer,-2.276534712110386,-1.2576795564160246,-0.5534774540695248,410
hater,-2.2894968823123922,-0.5755567548504245,-1.4262597214027202,89
slinger,-2.290175371379984,-1.1545266153712137,-0.16515268270553746,20
athlete,-2.2915163701940804,0.43561116596746646,1.7142352432438726,3745
rider,-2.302252687948804,0.012363542257093005,0.812350736895013,4494
intruder,-2.332706544729692,0.36056699754163135,0.641731826094384,316
magician,-2.3336925705709595,1.5461519873201892,0.12406245131008627,386
animal,-2.3406247733225483,-0.7807051546734396,0.2433485374086289,13753
angel,-2.3545154532285713,-0.26510989028406545,0.9565519573134195,3956
blonde,-2.358195356107294,1.3821788730045623,-0.739419124261787,672
cowboy,-2.3609848240340394,-1.4591315360828987,0.16165301695439618,1034
victim,-2.36231943967248,-0.518384891634274,1.8066119259874889,4986
denier,-2.3785099790920663,0.44481521591906453,-1.620323091777042,100
snatcher,-2.3790306967822454,-0.9361996308555962,-0.48696175071933734,62
commander,-2.3810262730724574,-0.08854190561859318,-0.328296446179231,13338
boater,-2.3847225322785777,-0.8899147781480489,-0.164898312622072,66
patrician,-2.3863157366156047,-0.9387913078447466,-2.705164641464565,193
student,-2.38932276506518,0.5332192934850317,-1.649677891154935,18684
lawmaker,-2.4276435084476766,-0.4823633235664561,0.4759998987953541,137
fellow,-2.43280793627618,-0.9585075610540983,0.0860966865281084,6533
coder,-2.433336992099056,-1.1232648417989923,-0.6366042426255715,13
busker,-2.450339728299955,-0.011559791333949965,-0.3810596838639973,10
preserver,-2.4530263016556897,-1.8758917539662279,-1.2991814612637373,31
killer,-2.4671419870337803,-1.5997527969450485,2.0663191579826656,2525
protester,-2.505493370281619,-0.0712436911038129,0.164577354209954,913
charmer,-2.511092054246835,-0.03917601436779252,-0.8090076660306665,39
screamer,-2.514671448154345,-1.252437327488032,-0.36159760004917973,19
illusionist,-2.520495245510446,-0.9765798184464097,-0.9354594184770645,33
outdoorsman,-2.532017413727651,-0.8059252549478019,-1.406787673783439,17
thrower,-2.5564544070674025,-0.701258291581465,0.10818789849348702,235
watcher,-2.5617203888979367,-1.0368345212915946,-0.044595671619208146,160
gatekeeper,-2.5642387464967746,0.6086712118289045,-0.6459618996202692,108
objector,-2.5784911581456402,-0.3367604837564515,-0.20458755502367149,72
scientist,-2.5880412035632134,0.793871565062874,0.1238158622247089,4673
shooter,-2.592596207712211,-0.30574123871584846,2.6089311462929574,1260
villager,-2.5973551215685666,-0.9752080388393563,0.03294516807987988,732
claimant,-2.620105705576356,2.002467637293788,0.7429209264026495,479
beast,-2.6375126690846034,-1.9394426700542187,0.8878452375595376,1452
bather,-2.6393186514347957,-0.33089000531123586,-0.25635128183303635,32
technocrat,-2.6701657369125877,-0.5876841752021129,-1.0879561068229802,13
cottager,-2.672505976291568,-0.6101644262842015,-1.144526275470671,16
poisoner,-2.6819158324824652,-0.5838682380550831,-0.28211604904769355,25
stranger,-2.682136345880724,0.7123322216073649,0.5287131138129947,1010
salvager,-2.6972449552787636,-1.1177684376555557,-0.7295418353231465,10
doubter,-2.707286624464254,1.5071336835357505,-0.24135761719834034,23
figure,-2.708584113396555,-1.0862070354721618,0.3088545098206077,13312
worker,-2.7119212638850234,0.8229800021940618,-0.0005759994673951341,7973
sacrificer,-2.712291862694473,0.0912599235225054,-0.6811016130521026,7
petitioner,-2.795685849740049,1.0388442164742462,0.7477387334580663,122
executioner,-2.8102487577403443,-1.2883269552355983,-0.16539611903399248,191
vacationer,-2.8237685413706544,-1.003675749595925,-0.478283915411858,21
sender,-2.84577474805321,0.43587682830351665,0.3671088119806391,51
sitter,-2.868714699595414,-0.2931137495219383,-0.5341944909131552,177
pursuer,-2.8954884555924787,0.6413543463472126,0.4047744920329964,163
prisoner,-2.8963246504263096,-0.1602007490071845,-0.7270106269158547,6417
cashier,-2.965574443486084,0.20091904635154545,-0.5828616018005855,69
captain,-2.9711238718683273,0.7162795311946727,0.23230630717985973,14431
dancer,-2.976793460064463,1.2543495174701815,0.0632959605428351,2778
agent,-2.983063928497381,-0.4066001814532306,-0.11767645581481394,8358
leader,-3.0070671341251467,-0.6139905110092807,0.7705671792933484,16862
giant,-3.028142622542216,-1.5844374866798612,-0.5800274999904882,7205
dwarf,-3.0372773309734176,-0.6849369375964892,-0.7332315533644714,1721
signer,-3.0623866556508306,1.4173791498941009,0.01898695122550638,159
seer,-3.121875739121067,0.1955012981673415,-0.3897398367204227,85
schemer,-3.1393763853786614,-0.6456955587980674,-0.4675199784972685,18
possessor,-3.148092803797787,-0.324970277930431,-0.8380947435463665,56
fiddler,-3.1976017662273972,0.22793559284187712,-1.072508609432996,100
confessor,-3.215542466593828,-0.32260161454208763,-0.3848841479755778,213
brawler,-3.2182537627415986,-0.6230612031140719,-0.43462374315090585,33
stripper,-3.263714143513441,0.23690658266183717,-1.1994416106353434,248
punter,-3.3112105072075644,0.42482403075927644,0.6840388330414853,155
fucker,-3.3282057161376253,-1.554211051098401,-0.007773418565594636,14
debater,-3.3873031926899206,0.42208429178691603,-0.4918235655779345,43
driver,-3.4142674316960697,-0.6327929006471412,-0.25751565093428846,5904
child,-3.4578204929048315,-0.22964158005362773,1.2833771310684734,33477
troublemaker,-3.526500597792913,-0.8121868796289005,-0.46001948564332784,70
youngster,-3.549952643421129,2.0430892656481356,-0.7335411752186912,228
warrior,-3.577124909394204,-1.0577235437308687,-0.10263830585423865,3556
sufferer,-3.678790697817113,0.27499299095823176,-0.09922821493329544,124
captor,-3.880296077188317,-0.002026360436984361,-0.7343440093993872,246
debtor,-3.9422377368810557,0.22725689987755987,0.42622335742592016,206
fencer,-4.062273364118157,0.2448247492843237,-0.30828839873157127,49
rescuer,-4.08412648703999,-0.5572578206162205,-0.8321481674328434,164
deserter,-4.308824078901605,-1.0956824035951116,-0.7026211537022913,207
moron,-4.402241836766614,-0.3844267591192184,-0.4381753194015499,30
kidnapper,-4.451366997737813,0.08816359552209413,0.22985183391345598,124
gambler,-4.786676175555357,0.2690234138382665,-0.09595465487964824,262
kid,-5.3776708183735495,-0.987744364740703,0.09837093091821489,3955
