Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
boxer,0.22152168073862308,-0.32683034299416686,-0.4183523541333306,-0.33657206744736,-0.3853324512555496,-0.18628269100825387,-0.3126248651208696,0.33398146522853206,-0.07421207099498207,0.21263887171006723,-0.8164143032085516,-0.15601729438387582
brawler,0.3638388590780839,-3.599131048347575,0.629861282618425,-1.5005970481773878,0.14570394580818122,-1.2361577411076339,0.5723918987874017,-2.4155424508888,0.08621054201896121,0.5277225022109502,-1.0653133713475755,-0.014715426258889885
broadcaster,-0.5758524692740238,1.1944556213829958,-1.5346472162427243,-0.2823289458698541,-0.4706100123919815,-0.005457708254290448,-0.94035412251223,0.24753038282095552,-0.8189659749699123,-0.8772395809210485,-0.441776554837811,-1.4193053216914435
brunette,-1.6759451717675757,0.013856192413977873,0.23380875606452087,0.8125869746532255,-1.4025012506784296,0.22624203248547572,0.40462504699732543,-0.3388277152924329,0.21662778462877708,1.0500000375452845,-0.6718438073765656,0.6948375345834903
brute,-1.786954691130564,1.1607013240265842,0.6776069016717439,0.6904263612856029,-1.2396347169742197,1.099365055209563,0.274041418097294,0.7132394602156211,0.358967095384259,0.8809400682799633,-0.13544256642977082,0.6943274972106707
buddy,-0.7355236726928583,0.823543554633753,0.16204594665487998,0.6472272523766522,-0.6038372459194039,0.3559484777263481,-0.0027073145726711767,0.6769121699353553,-0.42013503110170936,0.652502027988664,-0.5466852568602582,0.8601127831588217
buff,-0.6809868571873237,1.139765894039421,1.31136624588274,0.30702983313115934,-0.26368933063287997,1.4089747918042546,-0.1078286530784097,0.41888654206907483,1.2726316788374397,-0.04544214170053187,0.5240212194405164,0.15426610928005635
builder,-0.11250194296667917,-0.6460254420549596,-0.005220206088914143,-0.5490265943063573,0.418309983907189,-1.2805433732654772,-0.5693533659574053,-0.23267005211053676,-0.37930897848513323,-0.8563393483839294,0.3493081952919159,-1.9863803223418608
bull,0.3326876691816025,-0.022361795091453345,1.3136034896804225,0.69547263103898,0.44376274321139253,0.4579765297113938,1.0736951888856119,1.1769753486847827,2.0086690518407773,1.0149559167460525,3.0190480118071807,0.9064306458730769
bullfighter,0.7738835105986285,1.0553247579498781,0.30051478549978367,-1.316755013678896,0.3131684186592716,0.46682306631807524,0.05247027497200702,-1.6467674994150558,0.5879618711205952,0.25046848822597906,-0.5916569474639806,-0.9224910504026964
bum,-0.41283723071812517,1.1194340528788307,0.8431200714258663,0.7858759689972827,-0.8137121744772953,1.3122307124192496,-0.09011763794509323,0.3998722911199776,0.3609175779607785,1.6984579346738768,-0.0908194394536747,1.0592871294009272
businessperson,0.1597452740486124,-0.09964766853741149,-1.3273856834551259,-0.11697841903185421,0.07061905037480298,-0.24045207338132474,-0.32628931276349105,-0.38904277584910174,-0.7714896559594567,-0.2197790388873551,-0.14148176724605838,0.9110109267844262
busker,-0.2915075711511383,-0.6383431501444028,0.6368906659812589,-1.1662046376173554,-0.14270992333191684,-0.7058843474640402,0.6072553322197676,-0.6921775175494078,-0.34480171631027534,-0.1419698229742939,-0.29293867487623293,-0.9495506498810331
buster,0.7961538000667108,-0.4430867762614821,0.6772732737261955,-1.1827388167789068,-0.08571751283004417,0.27150832857005436,-0.5298164458302075,-0.9711947833709499,0.289409614072405,-0.7775733627924251,-0.813506210377946,-0.2858611182141421
caller,1.2122730947271232,0.2655130153644349,0.5703333807498847,0.2680232562759733,0.914149731332121,0.713414478729322,1.7028233912642743,1.1012535410500204,-0.3320796491423054,-2.2331376984363094,0.49515614624329707,-0.7667008219690539
candidate,0.954531492120042,0.0072348763122788715,0.9492116811122195,-1.098944099664383,0.7676110668763765,0.598031609405019,1.2308294974971306,-0.1476806078420715,0.6630349038358203,-0.5056583668819439,1.6280439263986237,1.3688615264509383
capitalist,-1.218379615230657,0.3366124722592421,0.2766656940856558,-1.1991119067680542,-0.7640226083045182,0.7741565109133655,-0.07568729633420457,-0.19026382194764183,-0.29481500926192106,0.4735091785205027,-0.023043487977248416,-0.02044157123747406
captain,1.45208685571204,-0.6986521865008616,0.1093199187322529,1.0401706462484055,1.0436025493110892,-0.2897728365801969,1.0256036338715344,0.6925733212196994,-0.0607578145265171,0.7267246315834508,-0.36063684389423123,0.0618786504368463
captive,-0.8485044746618167,0.12434802035823349,0.07817666426581085,0.890586277774469,-0.39906207281031403,1.0798925160484432,-0.30055052123045123,1.3830911976798579,0.713332498983184,0.5110738356919113,-0.8133325367078312,1.9823240100193615
captor,1.7247009889981895,1.0085583706801242,0.6642630267498408,-0.5268461169449179,1.8143320889501893,0.627064819443085,0.5814153802807462,-0.10544903151690152,-0.4040597584852321,-0.5313798993430401,-1.4687930672050489,-0.29535460327884355
