Noun,SV_Simple_s,SV_Simple_p,SV_SubjRelClause_s,SV_SubjRelClause_p,SV_SentComp_s,SV_SentComp_p,SV_PP_s,SV_PP_p,SV_ObjRelClauseThat_s,SV_ObjRelClauseThat_p,SV_ObjRelClauseNoThat_s,SV_ObjRelClauseNoThat_p,RA_Simple_s,RA_Simple_p,RA_SentComp_s,RA_SentComp_p,RA_ObjRelClauseThat_s,RA_ObjRelClauseThat_p,RA_ObjRelClauseNoThat_s,RA_ObjRelClauseNoThat_p,wikitext_s_freq,wikitext_p_freq,webtext_s_freqs,webtext_p_freqs
ancestor,-0.2217608869214653,-0.21367672778975103,-0.22830939765255967,-0.18780180012535425,0.5658108120955425,0.6735920128723037,-1.9759304869014715,-1.5707014839490252,0.2905173216799649,-0.5999914839152674,0.0513572944615631,-1.0371349084717967,0.08687372202943491,0.29867124553650554,0.16943904127277815,1.0004226410929118,-0.7991390668280896,-1.0129826656221117,-0.351195188060595,-0.9725773017811394,931,1088,16543,40028
ancient,-1.2555424900466934,-0.6013987126614408,1.081732525076238,-0.7609194592522588,-1.3745370275182025,0.7869815902197129,-0.03347868145845503,-0.14758382994822541,0.16901379207718756,-0.03430003937683505,1.0359107298036743,-0.4152273553853486,-0.14303507079967404,-0.23376074666425017,-0.2971741298434195,-0.42902480211896243,-0.7410126027519084,-0.028733073619942054,-0.21474099552604384,-0.05154635963622564,6622,134,314780,4919
angel,1.066440400829295,0.6512595823643821,0.3470284475703891,-0.3724278396103166,0.14587632185157454,1.577191261511786,0.9991208558525934,0.5021631345433134,-1.0305048137890405,0.5038369185673156,-0.7848335840093408,0.029763652109590463,1.0719102097526443,-0.7747295735511944,0.6805493294381604,-0.7780301792038559,1.638712261539804,-0.5867568789447162,1.5320431568480375,-1.0171221279425386,2602,1354,71285,52496
animal,0.9108427569163963,0.5728574191427843,0.6332664949101047,-0.772437163015514,0.8359621493418325,-0.7915623546691444,1.0195852196137756,0.4438661574698709,-1.7796041152336883,1.5321259223759411,-2.708242862441951,2.1216805592312724,-0.6097531311072136,1.84968049689768,-0.7562754286276939,1.9736810181064226,0.5506501180816344,1.2947622860411887,0.5091070648214057,1.2004326795821645,5978,7775,376786,323086
animator,-0.7792591498663405,0.03719720699162344,1.210966581353719,2.812313501179495,1.258006909833187,-0.1209397518754358,1.1399962517966888,1.7275571457364212,2.204825252091557,1.326777194714245,1.6863249137995,1.480716944264937,0.396045330918986,-1.7363739483332576,0.7246987048829988,-1.3155043961022164,-1.2405493464721027,-0.37887925057478045,-0.8645915079316753,-0.9392373745875756,391,736,8445,7778
announcer,1.3912073069880784,-0.8485548238254264,0.7274550123865858,-1.1680731097925463,-0.8655009211411415,0.5206998556715876,2.595603137703611,1.156903132940191,1.519523853028626,-1.0474975083504428,1.168310195666362,-0.02997733780757003,0.1968265694724864,-0.7989814867970387,0.16221949079743145,-1.3242316018548674,0.0904893282878794,-0.5330376642485367,0.43649895198513977,-0.44793891106421957,324,99,13271,4790
antagonist,0.15495617349180632,0.7724728100212437,0.8966911214311923,0.690842403439667,0.6788244235632699,-0.19980342717401556,-0.5898559317335289,0.8786552638761436,0.38538100468952974,1.4267802734095607,-0.3074823490517141,1.6612876200596318,0.430609849191477,-1.1322892037348586,0.5153713351235236,-0.9514429364671428,-0.247755581814715,0.048831010068997316,-0.2497260860015419,-0.3497130754955632,884,345,12276,6215
ape,-0.5624058187069081,1.0168786170172268,0.0219597693513476,0.486370938642068,-0.04793140183487584,0.45602760610554555,0.2899999800426821,-2.03666804181679,0.38424860332294986,-0.7314182124681217,0.23990984134649992,0.062048562768102444,0.18644560159161472,-0.024003212364419848,0.1189038126854032,0.5564344288376545,-0.4984022182818534,-1.3727850591973718,-0.6244572753386637,-0.9209207461836662,207,372,11422,13950
apologist,-0.5308320817985194,1.057204727299032,1.334664821260219,0.09665814101848216,0.5698720378751294,0.2716009118248812,1.8802088300082938,0.640645226038507,-0.11521761465298333,-1.2026165137032843,-1.4886491409292653,1.7103821400680457,0.8924521920807658,-1.3424851076841424,0.9339172721888511,-1.6030684664901713,1.4697942652751377,-0.2771072937924326,1.986783262040086,-0.3569401372477976,31,24,4324,8652
applicant,1.0072605050705878,-0.3501221043950035,-1.1419829491913775,1.1402192042217678,1.4829409738302854,-2.919372516995657,-0.08973100837432207,0.5037084903749689,1.9944758879394064,0.29209062367389177,1.4138618774042884,-0.19733743732529657,0.44758321985632893,1.596618195201152,0.5920911741895827,1.6010727747610076,-0.7187458362446656,0.7338119378353443,-0.2613188657880354,0.2086079620492071,269,385,21197,49503
appointee,-0.0676507965128419,0.22589866104860934,1.1892043177756757,0.03630799217398579,-0.2955990717547425,-1.5630065952304806,0.1726505811337764,1.0253584705987955,-0.17859684225767464,0.8440512553904898,-0.0774408408438561,0.6638649391192226,0.8832523868026801,-0.6041992928530215,1.1684524140255244,-1.1638370953755235,1.3600163055847696,0.3997892799382454,1.2495705645847084,-0.04357660366790901,73,147,7152,11733
appointment,-0.07412161307534673,-2.4085221378679997,-1.4548013248578338,0.7979676194008061,0.3190737644510405,-2.334961414645118,-2.4176661251840703,-0.920981911575245,-0.15439711143947196,-0.9010859181115405,-0.39118711398841133,-0.492095075476806,-1.2791778748959535,-0.43156559478637935,-1.2283182029095023,-0.07511953030873708,-0.33737483745856633,-1.4000866847488267,-0.561861828909353,-1.4233656670381558,2742,656,84329,30798
archer,1.2781158840578548,-1.2663892922069369,-0.6198854550420199,-0.31343039875524037,-0.3447636373118151,0.12220267801421034,0.5746704598590588,-0.6648684823835935,0.9996697586497207,-0.5075882158372464,0.2277318070174305,-1.573899923620156,1.5430476699979994,0.27016359630821,1.1142572394638495,0.2186327848742626,-0.5822629994024839,-0.7304546133355159,0.33661709208608154,-0.18075279673654387,950,324,21385,4952
architect,-0.6998195227980682,0.3369715023012173,0.9506506138724856,-0.47635614254656106,0.5274888502691262,0.13651456254213334,-0.876630970074328,-1.0494151125672238,-0.6038716671630632,0.31916242829289143,-0.027298136671411732,-0.256473165319228,1.2078321184151164,-0.760612956434467,1.3019946338752915,-0.4469032426354982,1.1839831924066364,-0.6460459324970209,1.504338915659639,-0.7840029687619313,2373,1256,56275,39639
artist,1.5091786807624026,-0.27350790636898537,1.217449022028727,-0.4125202165382626,2.5165519448644753,-1.3935366772836182,0.5693827795081816,0.1479101341021564,-0.9781381116353938,1.792249263830655,-0.6970324311182228,1.8210519103820109,0.6081304654942337,1.0247828840240816,0.7265056652722663,0.5988449576165814,0.9151034063913162,0.479785563922697,1.152340551587848,0.3707514980336178,9094,7385,229336,212484
assignee,0.2103295926288499,-0.8273910359516746,1.1693436434242894,-0.5947404891133503,-0.6263148351822694,-1.788906208709359,0.5049376008194393,0.44298069736314705,-0.18365831924352144,0.6392169798699315,-0.32221643398281874,0.6628632134985046,0.631357693685303,-0.07592536358757174,0.4808014208341488,-0.481931805181358,1.3208891422370856,0.6882367690890898,1.0539497473100186,0.9814267489823758,10,5,421,164
assistant,-0.5634417436678502,-0.05293617512056809,0.47424589604565076,-0.759025579969317,-0.3194955787433861,-0.17811896423965942,0.5335309868403693,0.3077244260684423,-0.38407026304584846,-0.2013363964836806,1.046255416196118,-1.6906397965263684,0.49920467243032607,-1.631502130730668,0.7414415221193033,-1.044210926584342,0.431443086147965,-0.7810032087882133,0.3291946907844641,-0.8611413858937631,5266,498,282156,21877
associate,-0.829224003567289,0.5750601207478457,-0.4883781946216003,0.6012987710111117,0.09201825968588437,-0.33145831976206774,0.03943205703273567,-0.5317496128629484,-0.22183864843916162,-0.3824015091264399,0.09558827706451276,0.43741673896582123,0.3008902959546071,-0.6219735248817946,0.5620084411359776,-0.7147095300014432,-0.2297248541948737,-0.7065079187839172,0.008192332508045908,-0.4165387950817599,1675,1268,161000,55860
asthmatic,-2.132176285840047,1.2746634073753167,1.449131535855403,-1.6105979679136146,-1.503190770907769,1.082862035537962,-0.04108964820928834,0.055235537883494557,-1.1741608447641343,1.224226128325822,-1.1909464454768282,1.44976244553032,-0.023975473800449808,-0.17224043395515837,-0.14327641988808287,0.23666991146208843,0.4288694826316278,-0.3212326887049151,0.21531611163132866,-0.19940495104606928,33,5,1366,306
astronaut,-1.0586512734994797,1.743173569259939,-1.3751336716862212,1.0253560839190614,-0.2549549410075677,0.07681726650891291,0.5524576129273328,-0.21723869547103908,0.5423700701127008,-0.5787027919186263,-0.012533222884837103,-0.8967630284022683,0.9804833987619399,-1.077211978626898,0.9579294996511223,-0.1138500131257193,-0.586729675538505,-1.3801854949314043,-0.28878685247189595,-1.7667505627962292,433,438,28563,39886
athlete,1.4255825880755006,-0.26626107254436304,-0.9875661773979572,0.7100905451588012,2.385093729296095,-2.504623068612352,0.5422544548382052,-0.15114558993776583,-0.6495978539224576,0.34280805701099837,-1.039213933882412,0.18368761779343246,0.8807294480798894,1.911893984492413,1.0842566348271871,0.8561105580544196,0.22249508195425124,-0.6272355688887268,0.6316605286652418,-0.4605049528151022,1335,2410,58866,116006
attraction,0.5352395861898668,-1.4843664448720546,-0.10295258875748545,1.7144544472129266,2.6147451788179437,-0.9817975514762656,-1.7008815250790095,0.2413523213111609,-0.3504054280740814,-0.28649847503680675,-1.0363093603871136,0.33219792457513597,-2.1646740567940297,2.2152417898830015,-2.624409734935673,2.550884162549372,-0.5843280765471681,0.12025376749673117,-0.7316209907892058,-0.16183616261771772,1582,735,52751,22535
auditor,0.013450361564697077,-0.9083231348263229,0.03304926858622727,-1.196954970447667,0.017886924244616353,0.16457771484466913,0.21618827120878106,0.5252291086138402,1.2967959718288504,-0.5532576496492914,1.6069795229966282,0.4237169669983301,0.6815521538304622,-1.4742564196717745,0.6931420516249445,-1.6946584187287916,-0.8861075649592833,-0.47542174293450123,-0.874945422557627,-0.7591627183390561,184,97,16370,10688
author,1.7298153021663198,0.7268945814926817,0.730534113655777,0.7365976853503239,2.677508577522161,0.8126038634059812,-1.0758056144073058,-1.1530888865262554,1.4721978180113586,0.3275010189281846,0.42557091647325285,0.11952351400882891,0.9223306025598124,-0.46743815040430087,0.8573000094057449,-0.1402442576715523,0.40988022822714365,-0.6247894890307852,0.268912925106886,-0.5950645150370653,7640,3461,463215,225163
authority,0.7966421346446978,-0.43751504146010234,-0.2135499319067071,0.37654553563433935,0.48052041636034193,-0.08703633393167749,-0.12183607546826426,-0.9178502056545552,0.4589809149050321,-1.8977836530542385,-0.39496654629796873,-1.212162931089364,-1.1488419247302233,-3.2190841546994764,-1.0696730198216136,-3.51324607414967,-0.23784235854638022,-0.9671909827673691,-0.24117442112117976,-1.1317868625425431,7524,5340,381264,501897
avatar,-0.4714067511348853,1.2264523224926915,0.04978308380343342,0.006096499313857903,-0.46981250747591435,-0.1949633116756193,-0.02142024343128697,1.730779937610178,-0.46608600430843683,1.3970534855542138,0.06180287333452872,2.240880553915098,0.10482503896971172,-0.08281844540529197,-0.10827448606835194,0.11595493324831914,-1.039939088370047,1.232317470658308,-1.252053546538682,1.1880956660800979,888,182,32727,8563
baby,1.2957118401444034,-0.39613193754335524,-0.67781887011124,-0.2013245477528159,2.668951596223171,0.0013024199395965993,-0.060733346106600514,-0.2588415094416665,-1.1048534892320194,0.08595266104142073,-0.47424889374798873,-0.500026776930635,-0.704499095580253,2.2689109664794627,-0.6657814099979575,2.5685902542131043,0.30680306072083247,0.8641238448711115,0.02393261392522289,1.5074762031249884,4303,480,297082,89352
balance,0.8011295997718261,0.8443068919612059,-1.3164684589515812,1.8215609919166893,1.133965925237845,0.8414624068540497,-0.3658261127643806,0.045445409652810076,-1.0144501809221205,0.869514052687553,-2.019663659917255,2.1259835175774495,-2.5549652896264337,-0.08437410116130578,-2.471916804783266,0.11527738849323022,-1.050502790571252,0.10914946044896257,-0.9059232669387363,-0.07165347468539068,2775,122,328654,26376
banker,1.23265803608274,0.6991375342964632,-0.6268761469451398,-0.1021652145376121,-0.26285177436253815,1.5594024703184584,-0.02180431606892015,-2.002557448456066,0.15429950433069545,-0.8497400163964367,-0.19694414462668464,-0.3093747633361437,1.4680687605277478,-0.5874842716979228,1.2697823424219497,-1.0819194859365697,0.040390250597981445,-1.122865898410296,-0.08645719015212987,-1.4523039820008676,372,252,22058,45232
barbarian,-0.5480615019743738,-0.7804307728914731,-0.12657090600283447,-0.20363399609691685,-0.3475150299739209,0.8342021508077877,-0.4808504232725781,-1.7834680900993711,0.049478338277813554,0.1814489787346548,0.16890252124240984,-0.02264415511698381,0.9979984929214586,-1.4235509255341356,0.8696420672937402,-0.8624478536962359,-0.2882161610231492,-1.7536703490786865,-0.22613760068252112,-1.0560397132872876,318,163,8538,5867
bather,0.5461100626674257,-0.057564331735082803,1.2854672242102003,-1.274604142449331,0.18653582390299872,0.2882194454607224,0.7040642725743216,0.49046825903543145,-0.5118395293631072,-0.158960619706133,0.43939869503345397,-1.3412942722292596,-0.14857870477025764,0.8215806476334767,-0.1204715720850077,1.1719205384230391,1.186567679978392,1.8313497020772318,1.0517347447184182,1.5455466511584184,7,25,190,828
bearer,0.7928277559120854,-0.3730499884496947,-1.6419274579014884,0.8156127598310741,0.4310640802239047,-0.9235049398380468,-0.01911915433841755,0.45763616947069996,0.7972998069185346,0.35187644326691214,0.7571887514884772,1.2598210307545328,0.5578750769371282,-0.2823116786492783,0.5076941783306459,0.30708887336491547,-0.9181872064596854,0.9102964419075898,-0.5397942502596847,0.6889197566377361,374,150,9173,3872
beast,1.1812705091227156,-1.0289010326807035,0.09314874344601612,-0.044494821270639355,0.5902244618595209,0.6294230502219392,0.635451457598589,-0.2231199607457534,-1.9161187730439653,0.9698641227409216,-2.9724555796866374,1.3599090480630238,-0.11750024586693676,1.1139115958423818,-0.5811939939099326,1.5122236072449806,1.5133941968204092,-0.036578406282702924,1.325117707852168,0.2754128596796439,1214,238,77081,21937
beater,-0.36759025219947544,0.10088804915382393,-0.5921729093612406,0.07872628181409592,-0.470009028365306,0.8363512962454956,-0.029465467825753017,0.36843290243836335,-0.5143660262759426,0.17805767990630667,-0.10457443724632387,-0.5322080270996685,-0.2062179161347683,-0.915378198261243,0.13044409283370278,-0.6129388874972921,0.8566140119051624,0.24988423238442672,0.6602695091808457,0.134457105186152,46,11,2111,1081
beginner,-1.0785263621171588,0.2822859255883822,0.20036526465735643,-0.44141697104287214,-1.3473623170670237,1.2611430665349486,1.2776373409827952,0.9220329099094922,-0.8395032302242701,1.7041150145075337,0.6024933405943622,0.6214475570988831,-0.15664370552934828,0.48778172721852275,-0.06794325354522102,0.18505466815413657,0.5644170378295602,0.9583704659585803,0.1621163694218854,0.9676281918483232,59,78,14917,14870
beholder,1.3380123516348814,0.015258612934949395,0.360299604862468,0.2867333589901094,-0.5364891389564693,1.0119470713340517,2.512059356201921,0.4903526440054393,0.2955629588805412,-0.6680398117032298,0.062057806934254126,0.5136296125796875,0.6568927223399798,-0.5695703645010723,0.4091081806579951,-0.1764558271382809,0.6528949861141169,1.0964705739292517,0.37285499467766003,0.9345144649599392,54,3,1326,155
being,0.13839086904010436,-1.4759370503224465,-0.03871487362653664,0.6086714190642245,1.2579391861594038,0.08717066851024705,-0.7781109754397431,-1.0051062422513144,1.4539664113512811,0.1899620979640387,1.6737303668033268,0.938207854688612,-0.5702277006190389,0.6326487567767796,-0.1351196092395446,0.8231467613392542,0.08206195224820599,0.021689849855252408,0.31396510545100237,-0.27998455072187567,69128,978,5830771,92990
believer,-1.1417521734380338,-0.41054605759126156,-0.9675673262909614,0.9050307635342127,0.30522089299572264,-0.4558090328433283,-0.0198589072442343,-2.3858104551654193,2.7788046222883853,-2.5131143705086547,2.005193869642293,-1.2791032755880982,0.16074229975755686,0.3376470395483573,0.11656259329941428,0.3189633874295914,-1.201743447515673,-1.0845612683694315,-1.3114958995249824,-0.9333140480264831,355,228,23513,32466
beloved,-1.718687489792679,-0.015650833149536802,-0.13501579139865377,-0.01828219045950038,-2.0068392579481973,0.41549861320735787,-2.4761943045465253,-0.006452935439702295,0.9869726229656484,0.8879827263507585,1.7141109594734298,-0.05690109982762676,-0.0302500633615022,0.7643808767003558,-0.13812489298328554,1.1010021363077747,-1.3917538897194945,0.4543478888750645,-1.6518832032908228,1.1067839108773267,547,4,93866,97
benefactor,0.776268069633177,-0.8382047565248656,-0.5193568964835787,-0.14963934335652918,0.002600164284223508,-0.3519460821862581,-0.48632498713842154,0.4827172270315041,0.13017608161118166,-0.06494762024278225,0.3839226125883932,0.4329480776636438,0.676527490602153,-0.18333096538460555,0.6330010906377417,-0.490677926685257,-0.2091475082252276,0.5199059675964767,-0.3572202604293604,-0.12415716753099354,187,94,4313,2944
bidder,0.8629571245495694,0.41528873505452424,-1.0889527178871983,0.38197954372083254,0.7915688633721261,-0.6800902220452476,1.6105477300508164,1.8118439524933865,0.6960803204236317,-0.49838613841214496,0.6542257343993456,-0.7141201683298596,0.3496491775024138,0.1615342603334261,0.134681111739082,-0.1572371948034047,0.7105878123568117,2.0830756805815183,0.6658309196579175,0.6604947653713951,118,56,7514,8042
billionaire,-1.0133528220643782,0.7451266834113948,-1.0427329477138148,-0.15150098178017576,-0.1270268861757337,1.458928399895812,-0.022306179432229872,0.5988387904733524,0.7307673120579877,0.8710537250903628,0.5826911792154219,0.7267386401427541,1.6633506466031973,-0.10484477816224144,1.4015661406496047,-0.692814762069536,-0.8432546160313944,-0.12184661106917115,0.05171826142584002,-0.1967010298939626,174,31,71829,22891
biologist,-0.31668967711772583,1.027420489787783,0.5919396610800529,-1.793687944870268,-0.5264106928718588,-0.01748341138184771,0.9149490522309756,0.6306757080582093,0.9284603591419496,0.06540500280607622,1.1799985040336205,0.07786663025779762,1.559434070268439,-0.5341969159021821,1.3065573266902761,-0.7133703931861273,0.010827728239322876,-0.6717498346590463,-0.25749108812019805,-1.174638039659957,293,237,26008,18230
bisexual,-2.1226930590196402,1.066186882400712,-0.4270803819081767,0.23517706083871076,-0.6183400753639845,1.2805532351530575,-1.0283025258899596,1.1021273208522868,1.1192695678577687,0.780290601504197,1.1916584240905765,0.3303203244514676,-1.2286753779845798,0.44204282121140653,-0.6491808883497869,0.21427441261823862,-1.7994588671193887,0.9103730312833367,-1.7344650120184046,0.8387308166499154,298,9,28803,2860
biter,0.254679540793966,-0.562079387878986,0.3017881852972558,-1.0134407569460904,-0.6892499808180038,0.19548571515629226,-0.4908430987435397,0.07692766679731794,-1.0310583662997874,-0.04577219842671462,-0.40957797213554875,-0.2827440289927093,0.24956059329138286,-0.20282773534264306,-0.012151487008449665,0.3501603693255063,0.7380213184504643,0.43732697369109436,0.5133728690598276,0.8108796811748125,12,4,532,306
