Noun,PC1,PC2,PC3,Frequency
materialist,-0.7392502367974013,-0.7118479203747454,1.7316947526631796,5805
whale,-0.7396107988654653,-0.8782919071059322,0.3068262507054094,88732
mortal,-0.7407254524484546,-0.7139745465103854,-0.9609798369150685,39639
hedonist,-0.7507906219397437,-1.2500389913503875,-0.2936258528807639,710
claimant,-0.7527023521435737,-0.2937944671072035,1.3256987925666073,17330
mercenary,-0.7564507059668814,-1.9717023828720648,-1.169066136540943,27080
paraplegic,-0.758164574295736,-2.4432236541992327,0.5357543264083293,1503
navigator,-0.7800307294966419,-1.0808015157473199,0.37852898558583453,10736
nestling,-0.7810541993002758,-0.897215695272508,0.9032871444864653,1669
manipulator,-0.7852773045239402,1.7202044628898299,1.182091752963143,5653
propagator,-0.7864906579958053,0.13851149339968188,1.2093882755680618,807
holidaymaker,-0.8006292879115553,-1.861633135188838,0.3887750072642243,2308
stranger,-0.8010440706550632,-1.4964611835274548,0.8129904542279554,110668
instigator,-0.8014812127942671,-1.4387949944556753,0.632152220090371,4126
artificer,-0.8185628716190918,-2.0399384297651744,0.49670899409026453,1452
charmer,-0.8339829414297055,-0.38476167279972745,0.7723445723971584,1315
speculator,-0.8366944150078989,-0.15801349056152106,0.4551702181498493,10673
observer,-0.8369003940970672,1.3395316044399697,0.4033985452765954,128058
adherent,-0.8437434138380877,1.137796254556099,0.22660556289151518,14959
victim,-0.8451030712465828,-1.9854803476449605,-0.2655555458652336,637243
renegade,-0.8535451506413254,-0.7992701199094222,-2.0213114182546525,14249
outdoorsman,-0.8564732086736115,-2.9815446355285813,-0.5615894964651571,1035
goon,-0.8697006641364697,-0.7101631331119418,-1.2809797720611018,9380
vacationer,-0.8769103352364553,-0.6384350753455164,-0.1806364685169239,1403
horticulturist,-0.8800575936225177,-0.09226182064103992,0.9026582374930637,540
occupant,-0.890533027261957,-0.42480550042332416,0.9742344604885846,22038
advocate,-0.8915512498532935,1.4925105754875343,-0.1729831327932213,298210
owner,-0.8925864756996796,0.37732304298482494,1.113965987749081,638791
giver,-0.8985340249313428,-0.27501351142495095,1.9118386674999543,5597
spouse,-0.89920440081421,3.0818464357748176,-0.36845276918509484,46244
freelancer,-0.9212418730554394,2.204049613138204,-0.8706022108016933,11852
alien,-0.92335666262463,1.7566614146540307,-0.9313188559242677,194287
prophet,-0.9314404084913672,-1.3207308353286933,1.5593774287996571,77424
realist,-0.9338656930762881,1.1256977325847037,0.02692922442642019,9452
idealist,-0.9393959722178866,0.1496752756787346,-0.8183080354615675,5283
migrant,-0.9429766454981486,-1.1028149503999845,-1.121626761885876,175362
champion,-0.9435749836558537,-0.47946559715383064,-1.2919815816926234,380042
tiger,-0.9564922410630569,-0.7821800913780482,-0.3544827239860739,131872
dynast,-0.9607120399269239,-0.6932398471101253,-1.0994240676650304,330
volunteer,-0.9734475008183439,0.48656401657183873,-1.2204065370211945,213020
author,-0.989433382039275,-1.5347402253559668,3.9359990963615754,688378
suspect,-0.9912864203748263,-2.02514502433013,0.14730683041205772,379927
southpaw,-0.9921425133083758,0.3453153922232019,-0.38427234420902584,4422
vassal,-0.9950979198604197,0.8564537395248384,-0.6841876296456663,5539
compatriot,-0.999231597377197,-0.6903838401925335,-0.8436107777469704,9620
servant,-1.0006790865874897,-0.4424028691614204,-0.11984231058748199,65317
nerd,-1.0037120732209555,0.3082675328974569,-0.44197099599589745,30797
lion,-1.007773549697261,-1.6732574680027184,-0.03845156398373713,149614
denier,-1.027878126682663,1.0587329195799366,1.7465070444908615,11459
juvenile,-1.0359540845647373,-1.0827942465956637,-1.8874768804217943,57529
entertainer,-1.0505317257617244,-0.9357462292935089,0.350177683046045,12131
sacrificer,-1.0643637825817451,-2.796381921795184,2.155870209426174,71
emcee,-1.0663391779898947,0.5700967651017603,-0.15951484739016392,3417
technologist,-1.0704158372853558,2.2041897016448266,-0.7848131684548616,8642
patrician,-1.071579829880804,-4.735283670420383,-0.0018595046945974222,2516
chief,-1.0811619138552335,-3.5618990559376593,-0.59112256019378,1013852
elder,-1.1202857398335058,-1.5834474800427154,-0.33895462171361856,97607
salvor,-1.1217540590982396,-1.4217083592628532,0.8562282020723903,200
torchbearer,-1.1255420614638572,-2.498026349001492,1.1850003308522765,974
scout,-1.131543531253622,1.0093422015258273,-0.8450831068893836,108062
challenger,-1.1363105720548388,0.4544184696835151,1.1306375713706749,54447
plantsman,-1.1433654147975179,-2.79334966262053,0.338486373941381,14
westerner,-1.1543322766396125,-0.3570621535392385,1.0910709238897822,13603
foreigner,-1.1583458271581712,-0.2508798223150002,0.3029423267593905,58735
offender,-1.1647469979138998,-0.5352116792380379,0.8019353649008598,76755
islander,-1.167405246079491,-1.6374350777144049,1.6726815118593203,34273
peer,-1.1783539543748183,1.520989883717244,-1.6917603270292816,124427
informant,-1.192664272751939,-0.38612214205979356,-0.6894339635265541,26043
householder,-1.218915792959455,-1.582713395329877,-0.2865644124187433,4384
businessperson,-1.2272142075038943,3.487622365064147,-1.9075091465222398,4325
zealot,-1.2317924279358288,-0.12119846985659097,-1.098181291025606,12076
baby,-1.232352482659681,0.5814102596755291,-0.5118632688349658,386434
thrower,-1.2497545051448677,-1.3286929920030044,0.6457417037590929,5475
friend,-1.2545570068985799,2.2304702990239393,-1.5479779304221017,1338001
terrorist,-1.2726501305851474,-0.8514868516159465,-2.638748665522614,423619
capitalist,-1.2810816023392961,-0.46852055054316977,-0.7488771729827383,108967
busker,-1.2898557034866778,0.9202452762361193,0.21639707858530044,1340
descendant,-1.2900580253155516,1.17368058108379,-0.11447851220837926,41196
imitator,-1.2914544050452317,2.4924141059268337,1.5903574259039837,2289
programmer,-1.3032526254690024,1.666257510069851,0.19076404613547515,71629
victor,-1.3233390776154212,0.3598844707962571,2.1972337353682967,70545
employee,-1.3274397314226594,1.7929349601955926,-1.920928194428109,635777
shipowner,-1.3446215591417765,-1.545820343545757,0.10143305979435094,478
outcast,-1.3474942280270203,-0.26901224989177797,-0.6150245684344176,7794
appointee,-1.3562327039785784,3.7533283680618936,-0.09338538204268514,18885
traveller,-1.3582584325432134,-1.1121765926910834,1.402197946295088,26529
contender,-1.3669406598842968,1.8670625643169463,0.060798881977239136,71197
analyst,-1.372683000609239,1.0890193458820754,-0.18612388115410455,279356
adversary,-1.3749152716450406,1.1488300918317527,1.0226847607685632,29868
sufferer,-1.3749958175812604,-1.154688834782839,2.776158295964633,12219
tactician,-1.3876794203313223,-0.038348189774307775,0.2620270200295071,3082
ancestor,-1.3880654370449366,-0.757616380958049,-2.1476060393492205,56571
respondent,-1.3965217853049776,-1.0086287637631786,0.6951677372785001,102258
master,-1.3978029118664015,-2.197066106060462,-1.8334822741729933,342808
passenger,-1.4074128159387012,-0.6042284354759188,-1.3965517532346714,261927
dwarf,-1.407424019465683,-0.5286256852402345,0.09581972659689326,44706
reporter,-1.4133143101703847,0.9030756601930992,-0.320643419471355,474892
protester,-1.4142841320816613,-0.7855839872579748,-0.04789123493785723,255335
doer,-1.4159218030595782,0.8658691987379726,0.46080093321331644,2215
artist,-1.4222442427694206,0.6783089455408038,-0.4274166126233856,441820
climatologist,-1.427553055007376,-0.2513575892242959,0.009753445810299138,4317
pedestrian,-1.4343083734076694,-0.12509977732189861,-2.218249674750812,75078
pupil,-1.4399459414699893,1.7380233345223017,1.020009846158207,44738
diver,-1.4576832469817658,-1.3621090924231012,-1.479450955153437,25061
unbeliever,-1.468687090518762,1.1119382334126604,3.013897550540291,3033
ascetic,-1.5049705136793723,-1.3332284407089827,-0.08257811501970237,4242
player,-1.5063540785794833,6.273575026546969,-1.563748323681831,2822675
possessor,-1.5120750912736376,-0.7846160806350555,1.7354834955007856,2505
architect,-1.5163114931358919,-0.4212556474546549,-0.8588781510861734,95914
dreamer,-1.5181094799591697,-0.29098821090470656,1.3761384188672,13646
achiever,-1.5241735701362387,1.0773349885571788,0.16095805655345166,2189
geographer,-1.5309377785021236,-0.8079499908377661,0.6937847777898287,3497
bull,-1.5320964864082347,-0.9022207754043452,-1.1671980957683827,151802
missionary,-1.5419309409603577,-1.2818662117301056,-0.23422189291347986,37659
commentator,-1.550187355719897,0.6520417352905818,1.5475894271133834,77522
profiteer,-1.5521825483287521,0.9024479499107737,1.7197386936023666,2503
biologist,-1.5588443531451652,0.18599820994484684,0.4954040659103053,44238
cousin,-1.5762430483975556,0.1970562765738731,-0.802994945878901,90059
theorist,-1.5763109482531208,1.2259421266171902,1.4708756193531496,34234
voyager,-1.590539496396236,-1.6810463921816095,1.478614935651204,17617
senior,-1.5916024999165266,-2.3432486603430265,-0.9642803979472218,736103
initiator,-1.593573170056899,0.7712531764658097,1.0887783946978304,3794
investor,-1.6018425332005721,2.004945714196624,-1.2771934636369366,309072
deserter,-1.6217064470764726,-4.1607831376523645,0.5606992508869449,3158
resister,-1.630056850116175,1.5068053023746655,0.944600757275644,1977
signaller,-1.6313144126455519,-1.1718787953371632,0.3114464168311095,343
barbarian,-1.632173305544673,-1.8402456395589921,-0.06675200778490366,14405
director,-1.6328669459604894,-0.2951036777561007,1.0250232075743786,1165776
worshiper,-1.639478609804465,1.5999946974747192,1.6857962848514103,4365
explorer,-1.642526153943773,-1.2815089078426456,0.09155162841877412,59411
blogger,-1.6458283498524204,1.2224247426399353,-2.0100720376095227,79229
saint,-1.6618350918098705,-0.9785749885419941,0.8555522731652885,173855
recusant,-1.6661985617391672,-1.1944198667429489,1.3279121436868946,119
competitor,-1.6812780841195605,2.751968822637923,-0.04475210610381084,108515
idiot,-1.6859884715193056,0.07869377358019927,-1.2875586451115784,34340
archer,-1.6946379786905446,-1.5660419924874243,0.769507320640727,26337
parliamentarian,-1.6978236208728408,-0.23160841731861398,-0.36121228185880405,13866
ape,-1.7231236370914946,0.16435597221317527,0.6575617696576721,25372
seeker,-1.7481615114251854,0.27004262337831364,0.9461011544242786,58024
candidate,-1.7536339595803903,2.4515255887096408,-1.1200902823721106,854469
participant,-1.7600290463786332,2.8876116436866752,-1.225390434715973,298726
believer,-1.7600934095499392,1.146708755442982,2.7078223543629596,55979
abstainer,-1.7778255537045295,-0.8277950077569145,1.2500037802720259,590
survivor,-1.784914081451278,1.4492489243366224,-0.0767733741725205,125303
resident,-1.7883858421257806,-0.2196087970004492,-0.8231683991942046,621076
homeowner,-1.7907744077046133,0.00573461301191226,-1.0304394992597328,53376
rat,-1.8014242465645292,0.6507613571275522,-1.9286498497837024,103282
linguist,-1.8068193835908648,1.0607810163405609,0.009290448116487523,10543
troublemaker,-1.8072896618814638,-0.47899741960115755,-0.5794072584116912,3887
potentate,-1.8169577343024759,-3.0351660838787793,0.08127150408042232,806
traveler,-1.8233232436148732,-0.2843003913310241,0.479999182674944,52614
schemer,-1.8248139640673764,2.2146327808419817,-0.0005820105707769521,1549
citizen,-1.833747568589481,0.18193160584909168,-1.802680338455791,572342
lawgiver,-1.8621286021485033,-1.1557998793863655,0.5234814052132624,558
killer,-1.878147798159107,-1.4771534868494178,-0.9963990850223354,140046
wanderer,-1.8855164547524599,-2.3330050639363114,1.1930112659499605,11992
engineer,-1.9059601893195068,1.3072306638894138,-0.9163824290048167,257293
adolescent,-1.9205229068761778,0.4437954926608637,-1.9931212818301682,45495
punter,-1.9233040170899962,-1.0400956889895103,-0.22613515002881943,12230
debater,-1.9238936328585405,1.5688565499657652,1.6054527673135275,2838
parachutist,-1.9266897009566066,-0.990215438681975,-0.6808489524506793,760
child,-1.9554751856066142,2.027008586878256,-1.4190831731048474,2054784
litigant,-1.9658160690781445,0.32851431466985237,0.8175378322536913,3605
moron,-1.9750202931998087,-0.9740145953190364,-0.11155365629827324,7110
metallurgist,-1.9781210553470452,-2.1181157062962166,0.8408170166132273,477
lout,-1.98161006080449,-1.8232765855646815,-0.5303810172064807,749
scholar,-1.994213649869362,0.6870783822668518,0.01053941991978437,191112
demigod,-2.0042215369632195,-0.7310407983081391,-0.1505781370720005,2192
performer,-2.004272545707729,1.6945841368068595,0.6217744273138415,63405
thinker,-2.016556685531336,1.3524317351264536,-0.22700776201902756,35253
dweller,-2.0269418909503853,-0.2400966313656579,1.5750056583349736,10315
logician,-2.027328869679166,0.001228297640902467,-0.13165717579027772,1316
patient,-2.0294288599662407,0.46314440030375215,0.05861093933889234,662746
geologist,-2.0395295754650964,0.20292913920820904,0.19685702145731293,14521
libertine,-2.046271927074104,-2.3874320751501497,-1.0127518818499375,1829
signer,-2.061048131165319,-0.32501523689565504,2.262296729423129,6215
cosmonaut,-2.075307018783661,-2.421738372899422,0.02406042332409435,6518
classmate,-2.078882667607236,3.402627712971802,-2.420009225574312,32868
leader,-2.102251040007568,0.40000357775966333,-0.06375139791280206,1440633
veteran,-2.1055078222168895,-0.8977590961799423,-1.5198701581265173,384494
humorist,-2.1089444740070746,0.16469368247653293,-0.14953100464204297,1510
devotee,-2.109285061657143,1.526446531003158,1.9726341478754301,12398
coder,-2.129818964539272,1.1807958328043306,-0.7765730656603302,9295
denizen,-2.1434140668547816,1.1249001736771556,0.5628524190611166,7613
commander,-2.1437565811294106,-1.2714528427004372,0.20492408775217943,198262
boater,-2.14496173113511,-0.10133319157092385,-0.29111673839466323,2966
lover,-2.151738727154667,0.10119980701380453,0.40950655329656027,66671
writer,-2.1543950189291037,1.8013632086127476,1.0485444356626143,480147
lunatic,-2.1571986890614387,-0.37174940198241513,-0.0863820317894176,11422
student,-2.174152371836934,2.36317646488124,-1.8362799241265737,1706507
protagonist,-2.180274273401614,1.2706533760588559,1.0915549971875904,47102
fella,-2.196533201496858,-0.3072980830622155,0.6674966939714156,5373
loser,-2.2106760437078106,4.100312841490636,2.052244057544594,43900
worker,-2.2298253111350284,1.7255067120990917,-1.009585695227587,930600
rider,-2.2555065609640192,2.1800987598953943,0.42383820719309667,148345
confessor,-2.2845471499120706,-1.2902189659865855,1.8952579016251478,1704
shooter,-2.2857626087324956,-0.9881459192491844,-1.0390751808315979,103366
celebrant,-2.3154941577168198,-0.7950557445236773,1.6720929426741649,2010
teen,-2.3159936797578164,-0.548199085662342,-1.465390744864284,169676
astronaut,-2.3248823417339466,-0.48406376130168777,-0.7628807615836133,68449
bodybuilder,-2.344894054271099,-1.4427432894624286,-1.2115325815480886,5563
marcher,-2.3457327924580094,-0.6572445831269488,1.4858028543338984,10394
negotiator,-2.3480102668158267,0.41177485407621334,1.2509386836272314,30269
theoretician,-2.3734946158839634,0.5749858002552641,1.6674848866627767,1786
worshipper,-2.37595486194014,1.78231854899111,1.0190454049906599,9159
lefty,-2.3861165926920114,1.3830905567991145,-1.8613518022121585,21416
reformer,-2.391961956020127,-0.4514444579094126,0.262502101730348,17188
captain,-2.4024209271141763,-2.0381824540298794,0.21906899363840274,270151
slave,-2.4033169726326093,-0.544886479622695,-1.0577567274673376,134950
swimmer,-2.4325388817219418,-0.7763279954957994,-0.09220124949985506,17891
enrollee,-2.4395763284593714,0.470257700954476,-0.6995583331506451,7792
driver,-2.448089139573599,0.24466182440088718,-0.739122559578822,581297
ruler,-2.450964460072223,-0.3531709235569398,0.5333720398184981,57951
scientist,-2.4599575565763785,1.152547193253317,0.54463006140219,617694
addict,-2.470797738286885,1.8290100611658715,0.5325621808297809,31408
hunter,-2.4809136841076214,-1.1633057451633553,0.003049850667174817,143965
defender,-2.521232049732393,0.659108145500571,0.5261020365030978,203861
fool,-2.528062383232428,-0.8216503625081515,0.6110444920541505,57119
gambler,-2.531042759173007,-0.06118839988513888,0.5592089298893123,8831
comrade,-2.545546847986278,0.26716668693790535,-1.336424912273854,32881
dancer,-2.6033674287110715,2.2990098871790496,0.5395612852493191,33756
motorcyclist,-2.6067762896272826,0.5708217835104941,-0.5558293693249212,7037
teetotaler,-2.6171600259225047,-0.07645080133740803,-0.019385778006229294,411
contestant,-2.6736350697245017,5.444533468275991,-1.4217709332457291,33859
jurist,-2.6848349831752842,0.6088126526748449,0.794497404960571,6781
runner,-2.780159746070872,2.2307252195611094,-0.3095331476072971,100195
snowboarder,-2.7986913779791824,0.7958974067509247,-0.9087926680204488,2793
amputee,-2.8141022887557563,-0.38881818209279184,-0.6455694055381042,4081
financier,-2.823046230133766,-0.17424085582994037,-0.2586453004581728,15199
warrior,-2.8477633803732045,-0.33800478124082267,-1.0195994080009325,161962
athlete,-2.87621489586132,2.997602991615426,-1.1682834200363108,174872
politician,-2.883078592796012,2.9717476622265075,-0.6733052122339075,362820
fellow,-2.8996708297337377,-0.09107320528409932,-0.9688389502765976,415358
mountaineer,-2.9181534135087994,-1.7546411526612016,0.9526835333891898,6212
cottager,-2.961269254099887,0.07380546819183892,-0.49140337664624567,542
murderer,-2.9877058862681154,-1.9288488750892514,0.4232340335696997,30671
banker,-3.0028149491509026,0.2070762229947132,-0.4696989476066001,67290
disciple,-3.003463760810411,0.5797986016886575,0.3204516076461685,24039
physicist,-3.0153347846800225,-0.5637009531909895,0.6081137240734316,51227
youngster,-3.039058181740877,-0.8533443906902779,1.3335872840964398,41933
lawmaker,-3.0564636579742723,0.8044958628963214,-0.4317608561064897,245441
millionaire,-3.0637650227707653,-0.7932335879818712,-2.4727416177219905,27170
teenager,-3.063834081359209,0.8063310004268487,-0.3509648994831763,125658
pitcher,-3.1270082668828474,3.0082354328435224,-0.572821413464111,105170
aristocrat,-3.176338287541024,-1.4866660071863425,-0.69468551163096,7165
bullfighter,-3.1769684423121256,-1.0019674699006003,-0.07609914903528192,599
prisoner,-3.2681973175395846,0.04932893100151475,0.17840253477009815,178087
chieftain,-3.303734852419095,-2.743321429767115,0.03121133459044141,4751
philosopher,-3.327557953474083,0.6526766459962968,-0.08581948801224101,66556
supplicant,-3.4350927031059966,-0.5197437252511143,1.509712001045361,965
striker,-3.4519760945310267,-1.4278564193059482,0.8965780733474976,88416
fighter,-3.4595026769983193,2.1375643610917634,-0.9611601591656875,360902
billionaire,-3.46586302417256,-1.4303608926141718,-2.0564862809929196,94720
aspirant,-3.49812367867691,0.527394659359532,0.44265511337250907,3805
pugilist,-3.5586755499452236,-0.6507576716299522,0.05599377870870157,803
kid,-3.8446180137432147,2.7925854270688504,-0.20852694559060614,746864
musher,-3.9349007582889195,0.829038947729177,1.3321853733637368,775
wrestler,-3.9800703383530838,1.2952832059774735,-0.5199562586034983,35862
dictator,-4.190211412447916,-0.0519168521910219,-0.6841365468598433,42313
fencer,-4.729960032216045,1.2328071455589091,0.6367716005607112,4412
farmer,-4.829559592296047,-0.13319063571637263,-1.0145073487403087,226379
