Noun,Simple_s,Simple_p,SubjRelClause_s,SubjRelClause_p,SentComp_s,SentComp_p,PP_s,PP_p,ObjRelClauseThat_s,ObjRelClauseThat_p,ObjRelClauseNoThat_s,ObjRelClauseNoThat_p
compatriot,-0.47069344271323077,-0.19324965704258726,0.3282392900354056,0.24311095191825655,-0.7773963371724079,-0.5830798761785564,0.6699696031232343,0.40036667908201673,-0.28317302042513487,0.16054147811431746,-0.09284527080489395,-0.07811213013496449
competition,-0.006735214966869378,-1.5410381719730446,0.032351055313320776,-0.13431974331484242,0.9297331060746667,-0.2062616631774554,-0.2001775959582042,-3.170292341889355,-0.4152303693803806,-1.4996188581487377,-0.2220291286065449,-0.4606775923480477
competitor,0.7408283931357381,0.5772959533251173,1.4497214155597091,0.6051534711021437,1.1108913220274323,0.9283106145553153,1.2073997618715973,0.965538851763857,1.4417909263000606,0.3780507479008495,1.4575867954554056,0.5065647844498515
computer,0.5774366261547673,0.8868772445372847,1.1554934781113755,0.2791867803599989,0.479948590776465,0.5470511360404087,1.1255650219097033,-0.7457974979816491,2.38134052189539,0.6197901251611956,2.5612168161314113,0.7407580762275789
comrade,0.41869431162161586,-0.9295244145733259,0.8964636902233507,-0.06175501884612496,-0.24062658840105564,-0.5790711641557396,1.1290113832268918,0.6735404054948422,1.4434201409251761,-0.01101186699034323,0.7293358798860906,-0.06620454709905886
confessor,1.3797338182173546,-0.4276039099811343,-0.02282135987618393,-0.2340898381876923,0.33024470046894716,0.0004760039678675613,1.5276635880887777,0.46897563748776405,-0.661521255191744,-2.5049367776069804,-0.9904331207998109,-0.06161513698314644
confidant,0.08865252471894933,0.273864052093378,0.16271512176639727,0.6957704035036024,-0.9143344198728018,0.008793455367558455,0.7622382466014321,0.15601555406479706,-0.6745016072189072,-0.15143002910421627,0.768709264849785,1.0731702157434477
congener,-1.067626619771441,-0.6351726861470351,-0.09419712832907928,-0.5195488633189357,-0.6092607386662642,-0.24116889311041445,-0.5172223293182261,-0.6033239493136451,0.03840326224888546,0.3413411895115972,0.38263426182680804,0.7857876374992391
conservative,-1.9839265338675804,0.22524468632014866,0.4338578979606921,1.3748391520530008,-2.078569755272837,-0.07490074934396622,-0.6417574264157409,0.7520840515912078,0.4229018092596451,0.430217853589031,-0.7526547080545392,0.7053951054726795
conservator,0.6068485274488943,0.3621378551986449,-0.10834931261146054,0.07171355329539694,-0.4268934587745447,0.24733441245658716,0.05464960000893497,0.16758850352850962,-0.25181959546305743,-1.2311271654021687,-0.3584066649455723,-1.037342923143053
